VARIABLE: BSRL.B2.SYS_A:sigma_sat_tot_syst
DataType: NUMERIC
Unit: -
Length: 1
Description: Systematic sigma of Q_sat_tot

Timestamp (UTC_TIME),Value
2018-06-29 16:01:31.177000,5.818097606994000E-05
2018-06-29 16:06:31.164000,3.302256512253000E-05
2018-06-29 16:11:31.152000,2.218501262663000E-05
2018-06-29 16:16:31.139000,1.908704744251000E-05
2018-06-29 16:21:31.126000,1.587139082760000E-05
2018-06-29 16:26:31.113000,1.396641964058000E-05
2018-06-29 16:31:31.100000,1.300977097419000E-05
2018-06-29 16:36:31.087000,1.553283822698000E-05
2018-06-29 16:46:31.060000,5.487734317648000E-06
2018-06-29 16:51:31.047000,3.154005805126000E-06
2018-06-29 16:56:31.033000,2.700822114485000E-06
2018-06-29 17:01:31.020000,2.638228180974000E-06
2018-06-29 17:06:31.007000,2.650211618184000E-06
2018-06-29 17:11:30.993000,2.054260663164000E-06
2018-06-29 17:16:30.980000,2.579799245128000E-06
2018-06-29 17:21:30.966000,2.744046410960000E-06
2018-06-29 17:26:30.953000,2.422606117645000E-06
2018-06-29 17:31:30.940000,2.509752657695000E-06
2018-06-29 17:36:30.926000,3.436123259407000E-06
2018-06-29 17:41:30.913000,3.644694690889000E-06
2018-06-29 17:46:30.899000,2.488980553087000E-06
2018-06-29 17:51:30.886000,4.914196253080000E-06
2018-06-29 17:53:47.932000,5.092610006788000E-06
2018-06-29 17:54:47.929000,2.357901524604000E-06
2018-06-29 17:55:47.926000,2.361519548640000E-06
2018-06-29 17:56:47.924000,2.447329054260000E-06
2018-06-29 17:57:47.921000,2.479500358765000E-06
2018-06-29 17:58:47.918000,2.386319313485000E-06
2018-06-29 17:59:47.916000,3.155840986912000E-06
2018-06-29 18:00:47.913000,2.966227405866000E-06
2018-06-29 18:01:47.910000,2.860193017620000E-06
2018-06-29 18:02:47.908000,7.104737195785000E-06
2018-06-29 18:03:47.905000,6.080623652388000E-06
2018-06-29 18:04:47.902000,6.076033851175000E-06
2018-06-29 18:09:47.911000,6.356580129323000E-06
2018-06-29 18:14:47.898000,2.504890931625000E-06
2018-06-29 18:19:47.884000,2.732299134646000E-06
2018-06-29 18:24:47.871000,2.720561556119000E-06
2018-06-29 18:29:47.858000,2.721932112113000E-06
2018-06-29 18:34:47.844000,2.684681229178000E-06
2018-06-29 18:39:47.831000,2.535501993202000E-06
2018-06-29 18:44:47.817000,2.788840886253000E-06
2018-06-29 18:49:47.804000,2.541713452510000E-06
2018-06-29 18:54:47.790000,3.067330874951000E-06
2018-06-29 18:59:47.777000,2.598918620885000E-06
2018-06-29 19:04:47.764000,2.554129936455000E-06
2018-06-29 19:09:47.750000,2.622321117523000E-06
2018-06-29 19:14:47.737000,2.564819873666000E-06
2018-06-29 19:19:47.723000,2.717951088138000E-06
2018-06-29 19:24:47.710000,2.502441013354000E-06
2018-06-29 19:29:47.697000,2.916159941261000E-06
2018-06-29 19:34:47.683000,2.572310834783000E-06
2018-06-29 19:39:47.670000,2.568427747739000E-06
2018-06-29 19:44:47.656000,2.437706374159000E-06
2018-06-29 19:49:47.643000,2.460890006723000E-06
2018-06-29 19:54:47.629000,2.239492769285000E-06
2018-06-29 19:59:47.616000,2.652108231123000E-06
2018-06-29 20:04:47.603000,2.660949682731000E-06
2018-06-29 20:09:47.589000,2.908503174086000E-06
2018-06-29 20:14:47.576000,2.807138440272000E-06
2018-06-29 20:19:47.562000,2.590602556911000E-06
2018-06-29 20:24:47.549000,2.375354418001000E-06
2018-06-29 20:29:47.536000,2.575862197345000E-06
2018-06-29 20:34:47.522000,2.692981947679000E-06
2018-06-29 20:39:47.509000,2.548045084182000E-06
2018-06-29 20:44:47.495000,2.817257295459000E-06
2018-06-29 20:49:47.482000,2.706098699810000E-06
2018-06-29 20:54:47.468000,2.647711584555000E-06
2018-06-29 20:59:47.455000,2.230233545661000E-06
2018-06-29 21:04:47.442000,3.121629781205000E-06
2018-06-29 21:09:47.428000,2.316478220193000E-06
2018-06-29 21:14:47.415000,2.716792369107000E-06
2018-06-29 21:19:47.401000,2.785101157555000E-06
2018-06-29 21:24:47.388000,2.880335253502000E-06
2018-06-29 21:29:47.375000,2.834521620998000E-06
2018-06-29 21:34:47.361000,2.612077423982000E-06
2018-06-29 21:39:47.348000,2.699597894529000E-06
2018-06-29 21:44:47.334000,2.675084452367000E-06
2018-06-29 21:49:47.321000,2.481067290176000E-06
2018-06-29 21:54:47.307000,2.508437392919000E-06
2018-06-29 21:59:47.294000,2.604530877492000E-06
2018-06-29 22:04:47.281000,2.732519454700000E-06
2018-06-29 22:09:47.267000,2.516294191721000E-06
2018-06-29 22:14:47.254000,2.833412154754000E-06
2018-06-29 22:19:47.240000,2.597316997683000E-06
2018-06-29 22:24:47.227000,2.668864280174000E-06
2018-06-29 22:29:47.214000,2.536710016898000E-06
2018-06-29 22:34:47.200000,2.624432475111000E-06
2018-06-29 22:39:47.187000,2.701495769170000E-06
2018-06-29 22:44:47.173000,2.384472124112000E-06
2018-06-29 22:49:47.160000,2.402327598825000E-06
2018-06-29 22:54:47.147000,2.536258219562000E-06
2018-06-29 22:59:47.133000,2.470616318342000E-06
2018-06-29 23:04:47.120000,2.695575251448000E-06
2018-06-29 23:09:47.106000,2.609096148996000E-06
2018-06-29 23:14:47.093000,2.552185862535000E-06
2018-06-29 23:19:47.079000,2.435289959510000E-06
2018-06-29 23:24:47.066000,2.589286093792000E-06
2018-06-29 23:29:47.053000,2.668653591574000E-06
2018-06-29 23:34:47.039000,2.470549465107000E-06
2018-06-29 23:39:47.026000,2.649302366623000E-06
2018-06-29 23:44:47.012000,2.308369262948000E-06
2018-06-29 23:49:46.999000,2.470657060764000E-06
2018-06-29 23:54:46.986000,2.492520510061000E-06
2018-06-29 23:59:46.972000,2.600212332404000E-06
2018-06-30 00:04:46.959000,2.553261962529000E-06
2018-06-30 00:09:46.945000,2.936094746839000E-06
2018-06-30 00:14:46.932000,3.070837779202000E-06
2018-06-30 00:19:46.918000,2.639510024967000E-06
2018-06-30 00:24:46.905000,2.532839237283000E-06
2018-06-30 00:29:46.892000,2.754842270281000E-06
2018-06-30 00:34:46.878000,2.342133179376000E-06
2018-06-30 00:39:46.865000,2.684409158067000E-06
2018-06-30 00:44:46.851000,2.691224730664000E-06
2018-06-30 00:49:46.838000,2.537003694136000E-06
2018-06-30 00:54:46.825000,2.440171329580000E-06
2018-06-30 00:59:46.811000,2.733865431961000E-06
2018-06-30 01:04:46.798000,2.438418080498000E-06
2018-06-30 01:09:46.784000,2.815598252996000E-06
2018-06-30 01:14:46.771000,2.590333373858000E-06
2018-06-30 01:19:46.758000,2.685067968071000E-06
2018-06-30 01:24:46.744000,2.974040362973000E-06
2018-06-30 01:29:46.731000,2.619347958472000E-06
2018-06-30 01:34:46.717000,2.620325261223000E-06
2018-06-30 01:39:46.704000,2.471185451978000E-06
2018-06-30 01:44:46.690000,2.494400927550000E-06
2018-06-30 01:49:46.677000,2.442941859567000E-06
2018-06-30 01:54:46.664000,2.981050265952000E-06
2018-06-30 01:59:46.650000,2.653999654764000E-06
2018-06-30 02:04:46.637000,2.512621288804000E-06
2018-06-30 02:09:46.623000,2.623492444008000E-06
2018-06-30 02:14:46.610000,2.352756538013000E-06
2018-06-30 02:19:46.597000,2.557870680340000E-06
2018-06-30 02:24:46.583000,2.300526044201000E-06
2018-06-30 02:29:46.570000,2.371401896604000E-06
2018-06-30 02:34:46.556000,2.640285073985000E-06
2018-06-30 02:39:46.543000,2.227600837012000E-06
2018-06-30 02:44:46.530000,2.096603368535000E-06
2018-06-30 02:49:46.516000,2.299515684665000E-06
2018-06-30 02:54:46.503000,2.589007417056000E-06
2018-06-30 02:59:46.489000,2.692981943104000E-06
VARIABLE: BSRL.B2.SYS_A:Q_filled_tot_odd
DataType: NUMERIC
Unit: -
Length: 1
Description: Fraction of beam in odd filled buckets (total)

Timestamp (UTC_TIME),Value
2018-06-29 16:01:31.177000,8.902720912631000E-01
2018-06-29 16:06:31.164000,9.653461172555000E-01
2018-06-29 16:11:31.152000,9.924411203328000E-01
2018-06-29 16:16:31.139000,9.945446078807000E-01
2018-06-29 16:21:31.126000,9.954083317210000E-01
2018-06-29 16:26:31.113000,9.957492914495000E-01
2018-06-29 16:31:31.100000,9.957283594020000E-01
2018-06-29 16:36:31.087000,9.936505401167000E-01
2018-06-29 16:46:31.060000,9.957055292178000E-01
2018-06-29 16:51:31.047000,9.969957893214000E-01
2018-06-29 16:56:31.033000,9.973494380870001E-01
2018-06-29 17:01:31.020000,9.973561000787000E-01
2018-06-29 17:06:31.007000,9.973396001211000E-01
2018-06-29 17:11:30.993000,9.973505360804000E-01
2018-06-29 17:16:30.980000,9.973229261142000E-01
2018-06-29 17:21:30.966000,9.972972565982000E-01
2018-06-29 17:26:30.953000,9.972877071911000E-01
2018-06-29 17:31:30.940000,9.973497334341000E-01
2018-06-29 17:36:30.926000,9.973161861292000E-01
2018-06-29 17:41:30.913000,9.973449157579000E-01
2018-06-29 17:46:30.899000,9.972815556489000E-01
2018-06-29 17:51:30.886000,9.973735776096000E-01
2018-06-29 17:53:47.932000,9.975212190739000E-01
2018-06-29 17:54:47.929000,9.980600487311000E-01
2018-06-29 17:55:47.926000,9.980017363063000E-01
2018-06-29 17:56:47.924000,9.980463150476000E-01
2018-06-29 17:57:47.921000,9.979807920779999E-01
