VARIABLE: BSRL.B1.SYS_A:sigma_sat_tot_syst
DataType: NUMERIC
Unit: -
Length: 1
Description: Systematic sigma of Q_sat_tot

Timestamp (UTC_TIME),Value
2016-05-17 11:15:34.014000,6.201474405081000E-06
2016-05-17 11:20:34.000000,4.838441615401000E-06
2016-05-17 11:25:33.987000,4.630215132071000E-06
2016-05-17 11:30:33.973000,4.130190472367000E-06
2016-05-17 11:35:33.960000,4.816442476832000E-06
2016-05-17 11:40:33.947000,4.489619351588000E-06
2016-05-17 11:45:33.933000,4.671840745453000E-06
2016-05-17 11:50:33.920000,4.247430803221000E-06
2016-05-17 11:55:33.906000,4.585689300524000E-06
2016-05-17 12:00:33.893000,4.571980425893000E-06
2016-05-17 12:05:33.880000,4.931688854460000E-06
2016-05-17 12:10:33.866000,4.690031487606000E-06
2016-05-17 12:15:33.853000,4.202475588173000E-06
2016-05-17 12:20:33.839000,4.347238029636000E-06
2016-05-17 12:25:33.826000,4.933761135983000E-06
2016-05-17 12:30:33.812000,4.684440310540000E-06
2016-05-17 12:35:33.799000,4.730419294634000E-06
2016-05-17 12:40:33.786000,4.589185469708000E-06
2016-05-17 12:45:33.772000,4.285102296533000E-06
2016-05-17 12:50:33.759000,4.833691960131000E-06
2016-05-17 12:55:33.745000,4.598756097288000E-06
2016-05-17 13:00:33.732000,4.454282238025000E-06
2016-05-17 13:05:33.718000,4.399467298622000E-06
2016-05-17 13:10:33.705000,4.598332151306000E-06
2016-05-17 13:15:33.692000,4.631895831834000E-06
2016-05-17 13:20:33.678000,4.403431024277000E-06
2016-05-17 13:25:33.665000,4.694508737163000E-06
2016-05-17 13:30:33.651000,4.487008162338000E-06
2016-05-17 13:35:33.638000,4.097845406458000E-06
2016-05-17 13:40:33.625000,4.542895272989000E-06
2016-05-17 13:45:33.611000,4.646644670079000E-06
2016-05-17 13:50:33.598000,4.763388654794000E-06
2016-05-17 13:55:33.584000,4.581790981068000E-06
2016-05-17 14:00:33.571000,4.648913340398000E-06
2016-05-17 14:05:33.557000,4.525334308779000E-06
2016-05-17 14:10:33.544000,4.950809652448000E-06
2016-05-17 14:15:33.531000,4.472035136244000E-06
