#"Don't put as such on the web, please use as private communication only!:"
#authors of this compilation:
#  "G. Lindstroem, IInd Inst. Exp. Phys., Univ. of Hamburg, Germany"
#last update: 30-April-99
#  "A. Vasilescu, Appl. Nucl. Phys. Dpt., INPE Bucharest, Romania"
#
# E_n [MeV]       D/(95MeVmb)
  7.065E+03	  4.6458E-01
  7.055E+03	  4.6468E-01
  7.045E+03	  4.6478E-01
  7.035E+03	  4.6487E-01
  7.025E+03	  4.6497E-01
  7.015E+03	  4.6507E-01
  7.005E+03	  4.6516E-01
  6.995E+03	  4.6526E-01
  6.985E+03	  4.6536E-01
  6.975E+03	  4.6545E-01
  6.965E+03	  4.6555E-01
  6.955E+03	  4.6565E-01
  6.945E+03	  4.6575E-01
  6.935E+03	  4.6584E-01
  6.925E+03	  4.6594E-01
  6.915E+03	  4.6604E-01
  6.905E+03	  4.6613E-01
  6.895E+03	  4.6623E-01
  6.885E+03	  4.6633E-01
  6.875E+03	  4.6643E-01
  6.865E+03	  4.6652E-01
  6.855E+03	  4.6662E-01
  6.845E+03	  4.6672E-01
  6.835E+03	  4.6681E-01
  6.825E+03	  4.6691E-01
  6.815E+03	  4.6701E-01
  6.805E+03	  4.6711E-01
  6.795E+03	  4.6720E-01
  6.785E+03	  4.6730E-01
  6.775E+03	  4.6740E-01
  6.765E+03	  4.6750E-01
  6.755E+03	  4.6759E-01
  6.745E+03	  4.6769E-01
  6.735E+03	  4.6779E-01
  6.725E+03	  4.6789E-01
  6.715E+03	  4.6798E-01
  6.705E+03	  4.6808E-01
  6.695E+03	  4.6818E-01
  6.685E+03	  4.6828E-01
  6.675E+03	  4.6837E-01
  6.665E+03	  4.6847E-01
  6.655E+03	  4.6857E-01
  6.645E+03	  4.6867E-01
  6.635E+03	  4.6877E-01
  6.625E+03	  4.6886E-01
  6.615E+03	  4.6896E-01
  6.605E+03	  4.6906E-01
  6.595E+03	  4.6916E-01
  6.585E+03	  4.6926E-01
  6.575E+03	  4.6935E-01
  6.565E+03	  4.6945E-01
  6.555E+03	  4.6955E-01
  6.545E+03	  4.6965E-01
  6.535E+03	  4.6975E-01
  6.525E+03	  4.6984E-01
  6.515E+03	  4.6994E-01
  6.505E+03	  4.7004E-01
  6.495E+03	  4.7014E-01
  6.485E+03	  4.7024E-01
  6.475E+03	  4.7033E-01
  6.465E+03	  4.7043E-01
  6.455E+03	  4.7053E-01
  6.445E+03	  4.7063E-01
  6.435E+03	  4.7073E-01
  6.425E+03	  4.7083E-01
  6.415E+03	  4.7092E-01
  6.405E+03	  4.7102E-01
  6.395E+03	  4.7112E-01
  6.385E+03	  4.7122E-01
  6.375E+03	  4.7132E-01
  6.365E+03	  4.7142E-01
  6.355E+03	  4.7151E-01
  6.345E+03	  4.7161E-01
  6.335E+03	  4.7171E-01
  6.325E+03	  4.7181E-01
  6.315E+03	  4.7191E-01
  6.305E+03	  4.7201E-01
  6.295E+03	  4.7211E-01
  6.285E+03	  4.7220E-01
  6.275E+03	  4.7230E-01
  6.265E+03	  4.7240E-01
  6.255E+03	  4.7250E-01
  6.245E+03	  4.7260E-01
  6.235E+03	  4.7270E-01
  6.225E+03	  4.7280E-01
  6.215E+03	  4.7290E-01
  6.205E+03	  4.7299E-01
  6.195E+03	  4.7309E-01
  6.185E+03	  4.7319E-01
  6.175E+03	  4.7329E-01
  6.165E+03	  4.7339E-01
  6.155E+03	  4.7349E-01
  6.145E+03	  4.7359E-01
  6.135E+03	  4.7369E-01
  6.125E+03	  4.7379E-01
  6.115E+03	  4.7389E-01
  6.105E+03	  4.7398E-01
  6.095E+03	  4.7408E-01
  6.085E+03	  4.7418E-01
  6.075E+03	  4.7428E-01
  6.065E+03	  4.7438E-01
  6.055E+03	  4.7448E-01
  6.045E+03	  4.7458E-01
  6.035E+03	  4.7468E-01
  6.025E+03	  4.7478E-01
  6.015E+03	  4.7488E-01
  6.005E+03	  4.7498E-01
  5.995E+03	  4.7508E-01
  5.985E+03	  4.7518E-01
  5.975E+03	  4.7528E-01
  5.965E+03	  4.7537E-01
  5.955E+03	  4.7547E-01
  5.945E+03	  4.7557E-01
  5.935E+03	  4.7567E-01
  5.925E+03	  4.7577E-01
  5.915E+03	  4.7587E-01
  5.905E+03	  4.7597E-01
  5.895E+03	  4.7607E-01
  5.885E+03	  4.7617E-01
  5.875E+03	  4.7627E-01
  5.865E+03	  4.7637E-01
  5.855E+03	  4.7647E-01
  5.845E+03	  4.7657E-01
  5.835E+03	  4.7667E-01
  5.825E+03	  4.7677E-01
  5.815E+03	  4.7687E-01
  5.805E+03	  4.7697E-01
  5.795E+03	  4.7707E-01
  5.785E+03	  4.7717E-01
  5.775E+03	  4.7727E-01
  5.765E+03	  4.7737E-01
  5.755E+03	  4.7747E-01
  5.745E+03	  4.7757E-01
  5.735E+03	  4.7767E-01
  5.725E+03	  4.7777E-01
  5.715E+03	  4.7787E-01
  5.705E+03	  4.7797E-01
  5.695E+03	  4.7807E-01
  5.685E+03	  4.7817E-01
  5.675E+03	  4.7827E-01
  5.665E+03	  4.7837E-01
  5.655E+03	  4.7847E-01
  5.645E+03	  4.7857E-01
  5.635E+03	  4.7867E-01
  5.625E+03	  4.7877E-01
  5.615E+03	  4.7887E-01
  5.605E+03	  4.7897E-01
  5.595E+03	  4.7907E-01
  5.585E+03	  4.7917E-01
  5.575E+03	  4.7927E-01
  5.565E+03	  4.7937E-01
  5.555E+03	  4.7947E-01
  5.545E+03	  4.7957E-01
  5.535E+03	  4.7968E-01
  5.525E+03	  4.7978E-01
  5.515E+03	  4.7988E-01
  5.505E+03	  4.7998E-01
  5.495E+03	  4.8008E-01
  5.485E+03	  4.8018E-01
  5.475E+03	  4.8028E-01
  5.465E+03	  4.8038E-01
  5.455E+03	  4.8048E-01
  5.445E+03	  4.8058E-01
  5.435E+03	  4.8068E-01
  5.425E+03	  4.8078E-01
  5.415E+03	  4.8088E-01
  5.405E+03	  4.8098E-01
  5.395E+03	  4.8109E-01
  5.385E+03	  4.8119E-01
  5.375E+03	  4.8129E-01
  5.365E+03	  4.8139E-01
  5.355E+03	  4.8149E-01
  5.345E+03	  4.8159E-01
  5.335E+03	  4.8169E-01
  5.325E+03	  4.8179E-01
  5.315E+03	  4.8189E-01
  5.305E+03	  4.8199E-01
  5.295E+03	  4.8210E-01
  5.285E+03	  4.8220E-01
  5.275E+03	  4.8230E-01
  5.265E+03	  4.8240E-01
  5.255E+03	  4.8250E-01
  5.245E+03	  4.8260E-01
  5.235E+03	  4.8270E-01
  5.225E+03	  4.8280E-01
  5.215E+03	  4.8291E-01
  5.205E+03	  4.8301E-01
  5.195E+03	  4.8311E-01
  5.185E+03	  4.8321E-01
  5.175E+03	  4.8331E-01
  5.165E+03	  4.8341E-01
  5.155E+03	  4.8351E-01
  5.145E+03	  4.8362E-01
  5.135E+03	  4.8372E-01
  5.125E+03	  4.8382E-01
  5.115E+03	  4.8392E-01
  5.105E+03	  4.8402E-01
  5.095E+03	  4.8412E-01
  5.085E+03	  4.8423E-01
  5.075E+03	  4.8433E-01
  5.065E+03	  4.8443E-01
  5.055E+03	  4.8453E-01
  5.045E+03	  4.8463E-01
  5.035E+03	  4.8473E-01
  5.025E+03	  4.8484E-01
  5.015E+03	  4.8494E-01
  5.005E+03	  4.8504E-01
  4.995E+03	  4.8514E-01
  4.985E+03	  4.8524E-01
  4.975E+03	  4.8535E-01
  4.965E+03	  4.8545E-01
  4.955E+03	  4.8555E-01
  4.945E+03	  4.8565E-01
  4.935E+03	  4.8575E-01
  4.925E+03	  4.8586E-01
  4.915E+03	  4.8596E-01
  4.905E+03	  4.8606E-01
  4.895E+03	  4.8616E-01
  4.885E+03	  4.8627E-01
  4.875E+03	  4.8637E-01
  4.865E+03	  4.8647E-01
  4.855E+03	  4.8657E-01
  4.845E+03	  4.8667E-01
  4.835E+03	  4.8678E-01
  4.825E+03	  4.8688E-01
  4.815E+03	  4.8698E-01
  4.805E+03	  4.8708E-01
  4.795E+03	  4.8719E-01
  4.785E+03	  4.8729E-01
  4.775E+03	  4.8739E-01
  4.765E+03	  4.8749E-01
  4.755E+03	  4.8760E-01
  4.745E+03	  4.8770E-01
  4.735E+03	  4.8780E-01
  4.725E+03	  4.8790E-01
  4.715E+03	  4.8801E-01
  4.705E+03	  4.8811E-01
  4.695E+03	  4.8821E-01
  4.685E+03	  4.8831E-01
  4.675E+03	  4.8842E-01
  4.665E+03	  4.8852E-01
  4.655E+03	  4.8862E-01
  4.645E+03	  4.8873E-01
  4.635E+03	  4.8883E-01
  4.625E+03	  4.8893E-01
  4.615E+03	  4.8903E-01
  4.605E+03	  4.8914E-01
  4.595E+03	  4.8924E-01
  4.585E+03	  4.8934E-01
  4.575E+03	  4.8945E-01
  4.565E+03	  4.8955E-01
  4.555E+03	  4.8965E-01
  4.545E+03	  4.8976E-01
  4.535E+03	  4.8986E-01
  4.525E+03	  4.8996E-01
  4.515E+03	  4.9006E-01
  4.505E+03	  4.9017E-01
  4.495E+03	  4.9027E-01
  4.485E+03	  4.9037E-01
  4.475E+03	  4.9048E-01
  4.465E+03	  4.9058E-01
  4.455E+03	  4.9068E-01
  4.445E+03	  4.9079E-01
  4.435E+03	  4.9089E-01
  4.425E+03	  4.9099E-01
  4.415E+03	  4.9110E-01
  4.405E+03	  4.9120E-01
  4.395E+03	  4.9130E-01
  4.385E+03	  4.9141E-01
  4.375E+03	  4.9151E-01
  4.365E+03	  4.9162E-01
  4.355E+03	  4.9172E-01
  4.345E+03	  4.9182E-01
  4.335E+03	  4.9193E-01
  4.325E+03	  4.9203E-01
  4.315E+03	  4.9213E-01
  4.305E+03	  4.9224E-01
  4.295E+03	  4.9234E-01
  4.285E+03	  4.9244E-01
  4.275E+03	  4.9255E-01
  4.265E+03	  4.9265E-01
  4.255E+03	  4.9276E-01
  4.245E+03	  4.9286E-01
  4.235E+03	  4.9296E-01
  4.225E+03	  4.9307E-01
  4.215E+03	  4.9317E-01
  4.205E+03	  4.9328E-01
  4.195E+03	  4.9338E-01
  4.185E+03	  4.9348E-01
  4.175E+03	  4.9359E-01
  4.165E+03	  4.9369E-01
  4.155E+03	  4.9380E-01
  4.145E+03	  4.9390E-01
  4.135E+03	  4.9400E-01
  4.125E+03	  4.9411E-01
  4.115E+03	  4.9421E-01
  4.105E+03	  4.9432E-01
  4.095E+03	  4.9442E-01
  4.085E+03	  4.9452E-01
  4.075E+03	  4.9463E-01
  4.065E+03	  4.9473E-01
  4.055E+03	  4.9484E-01
  4.045E+03	  4.9494E-01
  4.035E+03	  4.9505E-01
  4.025E+03	  4.9515E-01
  4.015E+03	  4.9526E-01
  4.005E+03	  4.9536E-01
  3.995E+03	  4.9546E-01
  3.985E+03	  4.9557E-01
  3.965E+03	  4.9578E-01
  3.955E+03	  4.9588E-01
  3.945E+03	  4.9599E-01
  3.935E+03	  4.9609E-01
  3.915E+03	  4.9630E-01
  3.905E+03	  4.9641E-01
  3.895E+03	  4.9651E-01
  3.885E+03	  4.9662E-01
  3.865E+03	  4.9683E-01
  3.855E+03	  4.9693E-01
  3.845E+03	  4.9704E-01
  3.835E+03	  4.9714E-01
  3.815E+03	  4.9735E-01
  3.805E+03	  4.9746E-01
  3.795E+03	  4.9756E-01
  3.785E+03	  4.9767E-01
  3.765E+03	  4.9788E-01
  3.755E+03	  4.9798E-01
  3.745E+03	  4.9809E-01
  3.735E+03	  4.9819E-01
  3.715E+03	  4.9840E-01
  3.705E+03	  4.9851E-01
  3.695E+03	  4.9861E-01
  3.685E+03	  4.9872E-01
  3.665E+03	  4.9893E-01
  3.655E+03	  4.9903E-01
  3.645E+03	  4.9914E-01
  3.635E+03	  4.9924E-01
  3.615E+03	  4.9946E-01
  3.605E+03	  4.9956E-01
  3.595E+03	  4.9967E-01
  3.585E+03	  4.9977E-01
  3.565E+03	  4.9998E-01
  3.555E+03	  5.0009E-01
  3.545E+03	  5.0019E-01
  3.535E+03	  5.0030E-01
  3.515E+03	  5.0051E-01
  3.505E+03	  5.0062E-01
  3.495E+03	  5.0072E-01
  3.485E+03	  5.0083E-01
  3.465E+03	  5.0104E-01
  3.455E+03	  5.0115E-01
  3.445E+03	  5.0125E-01
  3.435E+03	  5.0136E-01
  3.415E+03	  5.0157E-01
  3.405E+03	  5.0168E-01
  3.395E+03	  5.0178E-01
  3.385E+03	  5.0189E-01
  3.365E+03	  5.0210E-01
  3.355E+03	  5.0221E-01
  3.345E+03	  5.0231E-01
  3.335E+03	  5.0242E-01
  3.315E+03	  5.0263E-01
  3.305E+03	  5.0274E-01
  3.295E+03	  5.0285E-01
  3.285E+03	  5.0295E-01
  3.265E+03	  5.0316E-01
  3.255E+03	  5.0327E-01
  3.245E+03	  5.0338E-01
  3.235E+03	  5.0348E-01
  3.215E+03	  5.0370E-01
  3.205E+03	  5.0380E-01
  3.195E+03	  5.0391E-01
  3.185E+03	  5.0402E-01
  3.165E+03	  5.0423E-01
  3.155E+03	  5.0434E-01
  3.145E+03	  5.0444E-01
  3.135E+03	  5.0455E-01
  3.115E+03	  5.0476E-01
  3.105E+03	  5.0487E-01
  3.095E+03	  5.0498E-01
  3.085E+03	  5.0508E-01
  3.065E+03	  5.0530E-01
  3.055E+03	  5.0541E-01
  3.045E+03	  5.0551E-01
  3.035E+03	  5.0562E-01
  3.015E+03	  5.0583E-01
  3.005E+03	  5.0594E-01
  2.995E+03	  5.0605E-01
  2.985E+03	  5.0616E-01
  2.965E+03	  5.0637E-01
  2.955E+03	  5.0648E-01
  2.945E+03	  5.0658E-01
  2.935E+03	  5.0669E-01
  2.915E+03	  5.0691E-01
  2.905E+03	  5.0701E-01
  2.895E+03	  5.0712E-01
  2.885E+03	  5.0723E-01
  2.865E+03	  5.0744E-01
  2.855E+03	  5.0755E-01
  2.845E+03	  5.0766E-01
  2.835E+03	  5.0777E-01
  2.815E+03	  5.0798E-01
  2.805E+03	  5.0809E-01
  2.795E+03	  5.0820E-01
  2.785E+03	  5.0831E-01
  2.765E+03	  5.0852E-01
  2.755E+03	  5.0863E-01
  2.745E+03	  5.0874E-01
  2.735E+03	  5.0884E-01
  2.715E+03	  5.0906E-01
  2.705E+03	  5.0917E-01
  2.695E+03	  5.0928E-01
  2.685E+03	  5.0938E-01
  2.665E+03	  5.0960E-01
  2.655E+03	  5.0971E-01
  2.645E+03	  5.0982E-01
  2.635E+03	  5.0992E-01
  2.615E+03	  5.1014E-01
  2.605E+03	  5.1025E-01
  2.595E+03	  5.1036E-01
  2.585E+03	  5.1047E-01
  2.565E+03	  5.1068E-01
  2.555E+03	  5.1079E-01
  2.545E+03	  5.1090E-01
  2.535E+03	  5.1101E-01
  2.515E+03	  5.1122E-01
  2.505E+03	  5.1133E-01
  2.495E+03	  5.1144E-01
  2.485E+03	  5.1155E-01
  2.465E+03	  5.1177E-01
  2.455E+03	  5.1188E-01
  2.445E+03	  5.1198E-01
  2.435E+03	  5.1209E-01
  2.415E+03	  5.1231E-01
  2.405E+03	  5.1242E-01
  2.395E+03	  5.1253E-01
  2.385E+03	  5.1264E-01
  2.355E+03	  5.1296E-01
  2.345E+03	  5.1307E-01
  2.335E+03	  5.1318E-01
  2.315E+03	  5.1340E-01
  2.295E+03	  5.1362E-01
  2.285E+03	  5.1373E-01
  2.265E+03	  5.1405E-01
  2.255E+03	  5.1446E-01
  2.235E+03	  5.1530E-01
  2.215E+03	  5.1614E-01
  2.205E+03	  5.1656E-01
  2.195E+03	  5.1698E-01
  2.165E+03	  5.1824E-01
  2.155E+03	  5.1866E-01
  2.145E+03	  5.1909E-01
  2.135E+03	  5.1951E-01
  2.105E+03	  5.2078E-01
  2.095E+03	  5.2120E-01
  2.085E+03	  5.2162E-01
  2.065E+03	  5.2247E-01
  2.045E+03	  5.2332E-01
  2.035E+03	  5.2375E-01
  2.015E+03	  5.2460E-01
  2.005E+03	  5.2502E-01
  1.985E+03	  5.2588E-01
  1.965E+03	  5.2673E-01
  1.955E+03	  5.2716E-01
  1.945E+03	  5.2759E-01
  1.915E+03	  5.2888E-01
  1.905E+03	  5.2931E-01
  1.895E+03	  5.2974E-01
  1.885E+03	  5.3017E-01
  1.855E+03	  5.3146E-01
  1.845E+03	  5.3189E-01
  1.835E+03	  5.3233E-01
  1.815E+03	  5.3319E-01
  1.795E+03	  5.3406E-01
  1.785E+03	  5.3449E-01
  1.765E+03	  5.3536E-01
  1.755E+03	  5.3579E-01
  1.735E+03	  5.3692E-01
  1.715E+03	  5.3808E-01
  1.705E+03	  5.3866E-01
  1.695E+03	  5.3924E-01
  1.665E+03	  5.4098E-01
  1.655E+03	  5.4156E-01
  1.645E+03	  5.4215E-01
  1.635E+03	  5.4273E-01
  1.615E+03	  5.4390E-01
  1.605E+03	  5.4448E-01
  1.595E+03	  5.4507E-01
  1.585E+03	  5.4565E-01
  1.565E+03	  5.4683E-01
  1.555E+03	  5.4741E-01
  1.545E+03	  5.4800E-01
  1.535E+03	  5.4859E-01
  1.515E+03	  5.4977E-01
  1.505E+03	  5.5036E-01
  1.495E+03	  5.5095E-01
  1.485E+03	  5.5155E-01
  1.465E+03	  5.5273E-01
  1.455E+03	  5.5333E-01
  1.445E+03	  5.5392E-01
  1.435E+03	  5.5452E-01
  1.425E+03	  5.5511E-01
