#Motif C
#
#connecteur_berg kapton padname not_used
#
#for slats there's no kapton connector, so it's always 1 (zero make the reader
#abort, so it's not a valid value here).
#

80	1	1	-
81	1	2	-
82	1	3	-
83	1	4	-
76	1	5	-
77	1	6	-
78	1	7	-
79	1	8	-
72      1	9	-
73	1	10	-
74	1	11	-
75	1	12	-
68	1	13	-
69	1	14	-
70	1	15	-
71	1	16	-
64	1	17	-
65	1	18	-
66	1	19	-
67	1	20	-
60	1	21	-
61	1	22	-
62	1	23	-
63	1	24	-
56	1	25	-
57	1	26	-
58	1	27	-
59	1	28	-
52	1	29	-
53	1	30	-
54	1	31	-
55	1	32	-
6	1	33	-
5	1	34	-
4	1	35	-
3	1	36	-
2	1	37	-
11	1	38	-
10	1	39	-
9	1	40	-
8	1	41	-
7	1	42	-
16	1	43	-
15	1	44	-
14	1	45	-
13	1	46	-
12	1	47	-
21	1	48	-
20	1	49	-
19	1	50	-
18	1	51	-
17	1	52	-
26	1	53	-
25	1	54	-
24	1	55	-
23	1	56	-
22	1	57	-
31	1	58	-
30	1	59	-
29	1	60	-
28	1	61	-
27	1	62	-
32	1	63	-
33	1	64	-
