# Motif R17
#
#connecteur_berg kapton padname not_used
#for slats there's no kapton connector, so it's always 1 (zero make the reader
#abort, so it's not a valid value here).
#
26	1	1	-
15	1	2	-
14	1	3	-
33	1	4	-
32	1	5	-
31	1	6	-
30	1	7	-
29	1	8	-
28	1	9	-
27	1	10	-
3	1	11	-
25	1	12	-
24	1	13	-
23	1	14	-
22	1	15	-
21	1	16	-
20	1	17	-
19	1	18	-
18	1	19	-
17	1	20	-
16	1	21	-
62	1	22	-
13	1	23	-
12	1	24	-
11	1	25	-
10	1	26	-
9	1	27	-
8	1	28	-
7	1	29	-
6	1	30	-
5	1	31	-
4	1	32	-
74	1	33	-
2	1	34	-
52	1	35	-
53	1	36	-
54	1	37	-
55	1	38	-
56	1	39	-
57	1	40	-
58	1	41	-
59	1	42	-
60	1	43	-
61	1	44	-
63	1	45	-
64	1	46	-
65	1	47	-
66	1	48	-
67	1	49	-
68	1	50	-
69	1	51	-
70	1	52	-
71	1	53	-
72	1	54	-
73	1	55	-
75	1	56	-
76	1	57	-
77	1	58	-
78	1	59	-
79	1	60	-
80	1	61	-
81	1	62	-
82	1	63	-
83	1	64	-
