VARIABLE: BSRL.B1.SYS_A:sigma_sat_tot_syst
DataType: NUMERIC
Unit: -
Length: 1
Description: Systematic sigma of Q_sat_tot

Timestamp (UTC_TIME),Value
2017-07-27 13:00:56.452000,9.979197740077000E-01
2017-07-27 13:05:56.438000,9.979325864337000E-01
2017-07-27 13:10:56.425000,9.979772330346000E-01
2017-07-27 13:15:56.411000,9.979601633731000E-01
2017-07-27 13:20:56.398000,9.979590579152000E-01
2017-07-27 13:25:56.385000,9.979374880953999E-01
2017-07-27 13:30:56.371000,9.979340147740000E-01
2017-07-27 13:35:56.358000,9.979470380388000E-01
2017-07-27 13:40:56.344000,9.979348174590000E-01
2017-07-27 13:45:56.331000,9.979566524737000E-01
2017-07-27 13:50:56.318000,9.979094561626000E-01
2017-07-27 13:55:56.304000,9.979505005415000E-01
2017-07-27 14:00:56.291000,9.979586982611000E-01
2017-07-27 14:05:56.277000,9.979099927942000E-01
2017-07-27 14:10:56.264000,9.979189144902000E-01
2017-07-27 14:15:56.250000,9.979513803973999E-01
2017-07-27 14:20:56.237000,9.979082604974000E-01
2017-07-27 14:25:56.224000,9.979468237969000E-01
2017-07-27 14:30:56.210000,9.979523832957000E-01
2017-07-27 14:35:56.197000,9.979330980954000E-01
2017-07-27 14:40:56.183000,9.979335773647000E-01
2017-07-27 14:45:56.170000,9.979278179374000E-01
2017-07-27 14:50:56.156000,9.979067784290000E-01
2017-07-27 14:55:56.143000,9.979720745950000E-01
2017-07-27 15:00:56.130000,9.979077147053000E-01
2017-07-27 15:05:56.116000,9.979328227649999E-01
2017-07-27 15:10:56.103000,9.979442343200000E-01
2017-07-27 15:15:56.089000,9.979373778215000E-01
2017-07-27 15:20:56.076000,9.979179475048000E-01
2017-07-27 15:25:56.063000,9.979471248459000E-01
2017-07-27 15:30:56.049000,9.979630354678000E-01
2017-07-27 15:35:56.036000,9.979333263882000E-01
2017-07-27 15:40:56.022000,9.979354784948000E-01
2017-07-27 15:45:56.009000,9.978854580306999E-01
2017-07-27 15:50:55.996000,9.979636218419000E-01
2017-07-27 15:55:55.982000,9.979056082436000E-01
2017-07-27 16:00:55.969000,9.979448304707000E-01
2017-07-27 16:05:55.955000,9.979253050668000E-01
2017-07-27 16:10:55.942000,9.979612191904000E-01
2017-07-27 16:15:55.928000,9.979198468594001E-01
2017-07-27 16:20:55.915000,9.979580822816000E-01
2017-07-27 16:25:55.902000,9.979434873817000E-01
2017-07-27 16:30:55.888000,9.979185899457000E-01
2017-07-27 16:35:55.875000,9.979215347177000E-01
2017-07-27 16:40:55.861000,9.979093854254000E-01
2017-07-27 16:45:55.848000,9.979051194908000E-01
2017-07-27 16:50:55.835000,9.978827891235000E-01
2017-07-27 16:55:55.821000,9.979491906427000E-01
2017-07-27 17:00:55.808000,9.979070067625000E-01
2017-07-27 17:05:55.794000,9.979511554820000E-01
2017-07-27 17:10:55.781000,9.979596493569000E-01
2017-07-27 17:15:55.767000,9.979381203273000E-01
2017-07-27 17:20:55.754000,9.979432664829000E-01
2017-07-27 17:25:55.741000,9.979456976374000E-01
2017-07-27 17:30:55.727000,9.978731911382001E-01
2017-07-27 17:35:55.714000,9.979182992149001E-01
2017-07-27 17:40:55.700000,9.979107555584000E-01
2017-07-27 17:45:55.687000,9.979296286364000E-01
2017-07-27 17:50:55.674000,9.979044263333000E-01
2017-07-27 17:55:55.660000,9.979016846318000E-01
2017-07-27 18:00:55.647000,9.979188249765000E-01
2017-07-27 18:05:55.633000,9.979214713890000E-01
2017-07-27 18:10:55.620000,9.979150235517000E-01
2017-07-27 18:15:55.607000,9.979055566932000E-01
2017-07-27 18:20:55.593000,9.979362533361000E-01
2017-07-27 18:25:55.580000,9.979586323171999E-01
2017-07-27 18:30:55.566000,9.979000734228000E-01
2017-07-27 18:35:55.553000,9.978984503780000E-01
2017-07-27 18:40:55.540000,9.979044599689000E-01
2017-07-27 18:45:55.526000,9.979018773514000E-01
2017-07-27 18:50:55.513000,9.979004880819000E-01
2017-07-27 18:55:55.499000,9.979318392193000E-01
2017-07-27 19:00:55.486000,9.978729666457000E-01
2017-07-27 19:05:55.473000,9.979264827253000E-01
2017-07-27 19:10:55.459000,9.979255373730000E-01
2017-07-27 19:15:55.446000,9.979387326998000E-01
2017-07-27 19:20:55.432000,9.978877614650000E-01
2017-07-27 19:25:55.419000,9.978760136582000E-01
2017-07-27 19:30:55.405000,9.979390591771000E-01
2017-07-27 19:35:55.392000,9.978880352629000E-01
2017-07-27 19:40:55.379000,9.979650970282000E-01
2017-07-27 19:45:55.365000,9.979264411020000E-01
2017-07-27 19:50:55.352000,9.979142031551000E-01
2017-07-27 19:55:55.338000,9.979581983548000E-01
2017-07-27 20:00:55.325000,9.979105081385000E-01
2017-07-27 20:05:55.311000,9.978741106131001E-01
2017-07-27 20:10:55.298000,9.979126223173000E-01
2017-07-27 20:15:55.285000,9.979238409401000E-01
2017-07-27 20:20:55.271000,9.979312155534000E-01
VARIABLE: BSRL.B1.SYS_A:Q_ghost_bunched_even_bl
DataType: NUMERIC
Unit: -
Length: 1
Description: Fraction of beam in even ghost buckets (bunched) (beam loss corrected)

Timestamp (UTC_TIME),Value
2017-07-27 11:20:56.717000,-8.186692139558000E-05
2017-07-27 11:25:56.704000,-1.458201514892000E-04
2017-07-27 11:30:56.691000,-2.233499370770000E-04
2017-07-27 11:35:56.678000,-2.233499370770000E-04
2017-07-27 11:40:56.666000,-2.370068948660000E-04
2017-07-27 11:45:56.653000,-3.824987921787000E-04
2017-07-27 11:50:56.639000,-2.210600393084000E-04
2017-07-27 11:55:56.626000,1.489204293857000E-04
2017-07-27 12:00:56.613000,1.366506361478000E-04
