VARIABLE: BSRL.B2.SYS_A:sigma_sat_tot_syst
DataType: NUMERIC
Unit: -
Length: 1
Description: Systematic sigma of Q_sat_tot

Timestamp (UTC_TIME),Value
2017-07-27 11:10:36.002000,4.641429984370000E-05
2017-07-27 11:15:35.989000,1.622187472868000E-05
2017-07-27 11:20:35.976000,9.359909496051000E-06
2017-07-27 11:25:35.963000,6.904308265129000E-06
2017-07-27 11:30:35.951000,5.365152372564000E-06
2017-07-27 11:35:35.938000,5.378926126147000E-06
2017-07-27 11:40:35.925000,4.769450309748000E-06
2017-07-27 11:45:35.912000,4.694580883821000E-06
2017-07-27 11:50:35.899000,4.888218528585000E-06
2017-07-27 11:55:35.885000,9.140102150348000E-06
2017-07-27 12:00:35.872000,5.291708350163000E-06
2017-07-27 12:05:35.859000,4.484540226321000E-06
2017-07-27 12:10:35.845000,4.177824734221000E-06
2017-07-27 12:15:35.832000,3.706363193006000E-06
2017-07-27 12:20:35.818000,4.074238188510000E-06
2017-07-27 12:25:35.805000,4.081751164752000E-06
2017-07-27 12:30:35.792000,3.692791612596000E-06
2017-07-27 12:35:35.778000,3.912603058124000E-06
2017-07-27 12:40:35.765000,3.894625132271000E-06
2017-07-27 12:45:35.751000,3.621741755575000E-06
2017-07-27 12:50:35.738000,3.678127561224000E-06
2017-07-27 12:55:35.724000,4.059800322464000E-06
2017-07-27 13:00:35.711000,4.288888856002000E-06
2017-07-27 13:05:35.698000,4.181698219164000E-06
2017-07-27 13:10:35.684000,3.590270747984000E-06
2017-07-27 13:15:35.671000,4.090961942791000E-06
2017-07-27 13:20:35.657000,4.061855194722000E-06
2017-07-27 13:25:35.644000,3.824167856822000E-06
2017-07-27 13:30:35.631000,3.954156613696000E-06
2017-07-27 13:35:35.617000,4.131325163522000E-06
2017-07-27 13:40:35.604000,3.917189452304000E-06
2017-07-27 13:45:35.590000,4.301745830756000E-06
2017-07-27 13:50:35.577000,3.708058090239000E-06
2017-07-27 13:55:35.564000,3.920731050001000E-06
2017-07-27 14:00:35.550000,3.924581364353000E-06
2017-07-27 14:05:35.537000,3.954883406115000E-06
2017-07-27 14:10:35.523000,3.826454579509000E-06
2017-07-27 14:15:35.510000,3.815710224826000E-06
2017-07-27 14:20:35.496000,3.683263000701000E-06
2017-07-27 14:25:35.483000,4.140001856805000E-06
2017-07-27 14:30:35.470000,4.061280872570000E-06
2017-07-27 14:35:35.456000,3.981894820209000E-06
2017-07-27 14:40:35.443000,3.697832763159000E-06
2017-07-27 14:45:35.429000,3.862555281272000E-06
2017-07-27 14:50:35.416000,4.282683016105000E-06
2017-07-27 14:55:35.403000,3.766896717274000E-06
2017-07-27 15:00:35.389000,3.827036191484000E-06
2017-07-27 15:05:35.376000,4.323233005840000E-06
2017-07-27 15:10:35.362000,3.908909901263000E-06
2017-07-27 15:15:35.349000,3.809028145850000E-06
2017-07-27 15:20:35.336000,3.769538562528000E-06
2017-07-27 15:25:35.322000,3.873020642926000E-06
2017-07-27 15:30:35.309000,3.806622674202000E-06
2017-07-27 15:35:35.295000,3.976129494737000E-06
2017-07-27 15:40:35.282000,4.163974376558000E-06
2017-07-27 15:45:35.268000,3.748419099019000E-06
2017-07-27 15:50:35.255000,4.267337778273000E-06
