# Id serial
  1  bp 20301
  2  bp 20310
  3  bp 20333
  4  bp 20309
  5  bp 20307
  6 nbp 20430
  7 nbp 20427
  8 nbp 20284
  9 nbp 18609
 10  bp 20306
 11  bp 20285
 12  bp 20331
 13  bp 20329
 14  bp 20327
 15 nbp 20344
 16 nbp 20346
 17 nbp 20286
 18 nbp 20336
 19  bp 20480
 20  bp 20495
 21  bp 20489
 22  bp 20497
 23  bp 18268
 24 nbp 20385
 25 nbp 20335
 26 nbp 20299
 27 nbp 20345
101 nbp 20429
102 nbp 20282
103  bp 20121
104  bp 20118
105 nbp 20338
106 nbp 20340
107  bp 20116
108  bp 20115
109 nbp 20102
110 nbp 20396
111  bp 20493
112  bp 20119
201  bp 18551
202  bp 20406
203  bp 20373
204 nbp 20371
205 nbp 18263
206  bp 20483
207  bp 20477
208  bp 20487
209 nbp 18281
210 nbp 20317
211  bp 20482
212  bp 20485
213  bp 20395
214 nbp 20439
215 nbp 20452
301 nbp 20414
302 nbp 20417
303 nbp 20352
304  bp 20351
305  bp 20391
306  bp 20418
307  bp 20415
308  bp 20393
309 nbp 20394
310 nbp 20408
311 nbp 20377
312  bp 20409
313  bp 20178
314  bp 20390
315  bp 20359
316  bp 20410
317 nbp 20411
318 nbp 20374
319 nbp 20407
320  bp 20488
321  bp 20478
322  bp 20361
323  bp 20484
324  bp 20360
