# Id serial
  1  bp 12169
  2  bp 21738
  3  bp 11950
  4  bp 12158
  5  bp 12164
  6 nbp 12075
  7 nbp 12076
  8 nbp 12067
  9 nbp 12073
101 nbp 12071
102 nbp 12070
103  bp 12170
104  bp 11861
105 nbp 12072
106 nbp 11914
107  bp 22272
108  bp 12149
109 nbp 12080
110 nbp 12055
111 nbp 12079
112  bp 12153
113  bp 12152
114  bp 12165
115  bp 12171
116  bp 12166
201  bp 12192
202  bp 12189
203  bp 12184
204 nbp 12220
205 nbp 12224
206  bp 12232
207  bp 12197
208  bp 12229
209 nbp 12227
210 nbp 12223
211  bp 12187
212  bp 12099
213  bp 12188
214  bp 12175
215  bp 12198
216 nbp 12231
217 nbp 12186
218 nbp 12185
219 nbp 12230
301 nbp 12103
302 nbp 12124
303 nbp 22329
304  bp 12195
305  bp 12176
306  bp 12151
307  bp 12234
308  bp 12276
