# Id serial
  1 nbp 22549
  2 nbp 22546
  3 nbp 22413
  4  bp 22379
  5  bp 22434
  6  bp 22433
  7  bp 22387
101  bp 22444
102  bp 20538
103  bp 22369
104  bp 22477
105  bp 22370
106 nbp 17769
107 nbp 22430
108 nbp 22490
109  bp 22480
110  bp 22483
111  bp 22351
112  bp 22481
113  bp 22439
114 nbp 22403
115 nbp 22409
116 nbp 22496
117 nbp 22512
118  bp 22378
119  bp 22381
120  bp 22441
121  bp 22427
122  bp 22402
123  bp 22407
124  bp 22364
125  bp 21041
126  bp 22233
127  bp 22405
128 nbp 22366
129 nbp 22365
130 nbp 22380
131 nbp 22362
132 nbp 22410
133 nbp 22415
134 nbp 22492
201 nbp 18230
202 nbp 22284
203 nbp 20245
204  bp 22388
205  bp 22385
206  bp 22470
207  bp 21327
208 nbp 21339
209 nbp 22414
210 nbp 22411
211  bp 22471
212  bp 22449
213  bp 22386
214  bp 22391
215  bp 22435
216 nbp 22401
217 nbp 22488
218 nbp 22487
219 nbp 22404
220 nbp 22412
221 nbp 22383
222 nbp 22372
223  bp 22450
224  bp 22452
225  bp 22462
226  bp 22461
227  bp 22429
228  bp 22443
229  bp 22431
230  bp 22442
231  bp 22432
232  bp 22448
301 nbp 22384
302 nbp 22371
303 nbp 22406
304 nbp 22473
305 nbp 22390
306 nbp 22465
307 nbp 22389
308 nbp 22469
309 nbp 22416
401  bp 22543
402  bp 22261
403  bp 22367
404  bp 22301
405  bp 22286
406  bp 22236
407  bp 22374
408  bp 22368
409  bp 22376
410  bp 22392
411  bp 22463
412  bp 22458
413  bp 22451
