# Id serial
  1  bp 15658
  2  bp 15988
  3  bp 15138
  4  bp 15424
  5  bp 16154
  6  bp 15952
  7  bp 17756
  8  bp 15509
  9  bp 15584
 10  bp 16018
 11 nbp 15551
 12 nbp 15357
 13 nbp 15437
 14 nbp 15614
 15 nbp 15964
 16 nbp 15837
 17 nbp 15340
 18  bp 15737
 19  bp 15557
 20  bp 15859
 21  bp 15069
 22  bp 15825
 23  bp 15546
 24  bp 15676
 25  bp 15183
 26  bp 16037
 27  bp 15433
 28 nbp 15752
 29 nbp 16136
 30 nbp 15498
 31 nbp 15395
 32 nbp 15536
 33 nbp 15828
 34 nbp 15176
 35  bp 11920
 36  bp 15037
 37  bp 17917
 38  bp 15652
 39  bp 16117
 40 nbp 15576
 41 nbp 15538
 42 nbp 15801
 43 nbp 15553
101 nbp 17394
102 nbp 17390
103  bp 17358
104  bp 15379
105 nbp 17397
106 nbp 17367
107  bp 16013
108  bp 17388
109 nbp 17354
110 nbp 17356
111 nbp 17396
112  bp 15327
113  bp 15972
114  bp 15864
115  bp 15349
116  bp 15559
201  bp 16918
202  bp 16929
203  bp 16900
204 nbp 17369
205 nbp 16906
206  bp 16901
207  bp 16931
208  bp 16924
209 nbp 17380
210 nbp 17378
211  bp 15072
212  bp 16923
213  bp 16903
214  bp 16902
215  bp 11873
216 nbp 16899
217 nbp 17379
218 nbp 17392
219 nbp 17381
301 nbp 17364
302 nbp 17362
303 nbp 16908
304 nbp 17361
305 nbp 17363
306 nbp 17374
307 nbp 17375
308  bp 17387
309  bp 17628
310  bp 17406
311  bp 16911
312  bp 17389
313  bp 17383
314  bp 17385
315  bp 17404
316  bp 17386
317  bp 17357
318 nbp 17376
319 nbp 17371
320 nbp 17372
321 nbp 17359
322 nbp 17368
323 nbp 17395
324 nbp 17384
325  bp 16898
326  bp 16926
327  bp 16935
328  bp 16922
329  bp 17403
330  bp 17360
331  bp 17401
332  bp 17408
333  bp 17399
334  bp 17393
335 nbp 17365
336 nbp 17407
337 nbp 17382
338  bp 16910
339  bp 16928
340  bp 16941
341  bp 16937
342  bp 17405
