     -0.39548E-02 -0.10578E-02  0.21133E-02  0.67622E-02  0.12805E-01 
      0.20105E-01  0.28491E-01  0.37915E-01  0.47943E-01  0.58668E-01 
      0.69999E-01  0.81817E-01  0.94036E-01  0.10659E+00  0.11942E+00 
      0.13247E+00  0.14569E+00  0.15906E+00  0.17254E+00  0.18610E+00 
      0.19971E+00  0.21335E+00  0.22700E+00  0.24066E+00  0.25429E+00 
      0.26789E+00  0.28144E+00  0.29495E+00  0.30840E+00  0.32178E+00 
     -0.39521E-02 -0.10569E-02  0.21074E-02  0.67198E-02  0.12692E-01 
      0.19886E-01  0.28130E-01  0.37374E-01  0.47198E-01  0.57689E-01 
      0.68758E-01  0.80287E-01  0.92195E-01  0.10442E+00  0.11690E+00 
      0.12957E+00  0.14242E+00  0.15539E+00  0.16845E+00  0.18159E+00 
      0.19477E+00  0.20797E+00  0.22117E+00  0.23436E+00  0.24753E+00 
      0.26066E+00  0.27374E+00  0.28677E+00  0.29973E+00  0.31263E+00 
     -0.39493E-02 -0.10559E-02  0.21016E-02  0.66776E-02  0.12579E-01 
      0.19668E-01  0.27773E-01  0.36840E-01  0.46463E-01  0.56724E-01 
      0.67534E-01  0.78781E-01  0.90384E-01  0.10228E+00  0.11442E+00 
      0.12673E+00  0.13920E+00  0.15178E+00  0.16445E+00  0.17717E+00 
      0.18993E+00  0.20270E+00  0.21547E+00  0.22822E+00  0.24093E+00 
      0.25361E+00  0.26622E+00  0.27879E+00  0.29128E+00  0.30370E+00 
     -0.39465E-02 -0.10550E-02  0.20958E-02  0.66356E-02  0.12468E-01 
      0.19453E-01  0.27419E-01  0.36311E-01  0.45737E-01  0.55772E-01 
      0.66329E-01  0.77298E-01  0.88603E-01  0.10018E+00  0.11198E+00 
      0.12395E+00  0.13605E+00  0.14825E+00  0.16053E+00  0.17285E+00 
      0.18520E+00  0.19755E+00  0.20989E+00  0.22220E+00  0.23448E+00 
      0.24671E+00  0.25889E+00  0.27100E+00  0.28303E+00  0.29500E+00 
     -0.39436E-02 -0.10540E-02  0.20900E-02  0.65939E-02  0.12357E-01 
      0.19239E-01  0.27068E-01  0.35789E-01  0.45020E-01  0.54833E-01 
      0.65141E-01  0.75839E-01  0.86851E-01  0.98120E-01  0.10959E+00 
      0.12121E+00  0.13296E+00  0.14479E+00  0.15669E+00  0.16862E+00 
      0.18056E+00  0.19251E+00  0.20444E+00  0.21633E+00  0.22819E+00 
      0.23999E+00  0.25172E+00  0.26339E+00  0.27499E+00  0.28651E+00 
     -0.39407E-02 -0.10530E-02  0.20843E-02  0.65523E-02  0.12247E-01 
      0.19027E-01  0.26722E-01  0.35273E-01  0.44312E-01  0.53907E-01 
      0.63971E-01  0.74402E-01  0.85128E-01  0.96091E-01  0.10724E+00 
      0.11853E+00  0.12992E+00  0.14140E+00  0.15292E+00  0.16447E+00 
      0.17603E+00  0.18758E+00  0.19910E+00  0.21059E+00  0.22203E+00 
      0.23341E+00  0.24473E+00  0.25598E+00  0.26715E+00  0.27824E+00 
     -0.39377E-02 -0.10519E-02  0.20787E-02  0.65110E-02  0.12138E-01 
      0.18817E-01  0.26379E-01  0.34763E-01  0.43614E-01  0.52993E-01 
      0.62818E-01  0.72988E-01  0.83433E-01  0.94099E-01  0.10493E+00 
      0.11589E+00  0.12695E+00  0.13807E+00  0.14924E+00  0.16042E+00 
      0.17159E+00  0.18276E+00  0.19389E+00  0.20498E+00  0.21602E+00 
      0.22700E+00  0.23791E+00  0.24874E+00  0.25950E+00  0.27017E+00 
     -0.39348E-02 -0.10508E-02  0.20730E-02  0.64700E-02  0.12030E-01 
      0.18609E-01  0.26039E-01  0.34259E-01  0.42924E-01  0.52093E-01 
      0.61682E-01  0.71596E-01  0.81766E-01  0.92140E-01  0.10267E+00 
      0.11331E+00  0.12403E+00  0.13481E+00  0.14562E+00  0.15644E+00 
      0.16725E+00  0.17804E+00  0.18880E+00  0.19950E+00  0.21015E+00 
      0.22074E+00  0.23125E+00  0.24168E+00  0.25204E+00  0.26231E+00 
     -0.39317E-02 -0.10497E-02  0.20675E-02  0.64291E-02  0.11922E-01 
      0.18402E-01  0.25703E-01  0.33760E-01  0.42243E-01  0.51205E-01 
      0.60563E-01  0.70226E-01  0.80127E-01  0.90216E-01  0.10045E+00 
      0.11077E+00  0.12117E+00  0.13162E+00  0.14209E+00  0.15256E+00 
      0.16301E+00  0.17343E+00  0.18382E+00  0.19415E+00  0.20442E+00 
      0.21462E+00  0.22475E+00  0.23480E+00  0.24476E+00  0.25465E+00 
     -0.39287E-02 -0.10485E-02  0.20620E-02  0.63886E-02  0.11816E-01 
      0.18197E-01  0.25370E-01  0.33268E-01  0.41571E-01  0.50329E-01 
      0.59461E-01  0.68878E-01  0.78516E-01  0.88325E-01  0.98262E-01 
      0.10828E+00  0.11837E+00  0.12849E+00  0.13862E+00  0.14875E+00 
      0.15885E+00  0.16892E+00  0.17895E+00  0.18892E+00  0.19882E+00 
      0.20866E+00  0.21841E+00  0.22808E+00  0.23767E+00  0.24718E+00

     -0.39255E-02 -0.10473E-02  0.20565E-02  0.63482E-02  0.11710E-01 
      0.17995E-01  0.25041E-01  0.32781E-01  0.40908E-01  0.49466E-01 
      0.58375E-01  0.67552E-01  0.76931E-01  0.86468E-01  0.96118E-01 
      0.10584E+00  0.11562E+00  0.12542E+00  0.13523E+00  0.14503E+00 
      0.15479E+00  0.16452E+00  0.17420E+00  0.18381E+00  0.19336E+00 
      0.20283E+00  0.21222E+00  0.22154E+00  0.23076E+00  0.23990E+00 
     -0.39223E-02 -0.10460E-02  0.20511E-02  0.63082E-02  0.11604E-01 
      0.17794E-01  0.24716E-01  0.32301E-01  0.40254E-01  0.48614E-01 
      0.57306E-01  0.66246E-01  0.75373E-01  0.84643E-01  0.94013E-01 
      0.10345E+00  0.11292E+00  0.12242E+00  0.13191E+00  0.14138E+00 
      0.15081E+00  0.16021E+00  0.16955E+00  0.17882E+00  0.18802E+00 
      0.19715E+00  0.20619E+00  0.21515E+00  0.22402E+00  0.23280E+00 
     -0.39190E-02 -0.10446E-02  0.20459E-02  0.62683E-02  0.11500E-01 
      0.17595E-01  0.24393E-01  0.31826E-01  0.39608E-01  0.47775E-01 
      0.56253E-01  0.64961E-01  0.73842E-01  0.82850E-01  0.91948E-01 
      0.10110E+00  0.11028E+00  0.11948E+00  0.12866E+00  0.13781E+00 
      0.14692E+00  0.15599E+00  0.16501E+00  0.17395E+00  0.18281E+00 
      0.19160E+00  0.20030E+00  0.20892E+00  0.21745E+00  0.22589E+00 
     -0.39156E-02 -0.10431E-02  0.20406E-02  0.62288E-02  0.11396E-01 
      0.17397E-01  0.24074E-01  0.31356E-01  0.38970E-01  0.46947E-01 
      0.55216E-01  0.63697E-01  0.72336E-01  0.81089E-01  0.89920E-01 
      0.98794E-01  0.10769E+00  0.11659E+00  0.12547E+00  0.13432E+00 
      0.14312E+00  0.15188E+00  0.16057E+00  0.16919E+00  0.17773E+00 
      0.18619E+00  0.19456E+00  0.20285E+00  0.21105E+00  0.21916E+00 
     -0.39122E-02 -0.10416E-02  0.20355E-02  0.61895E-02  0.11294E-01 
      0.17202E-01  0.23759E-01  0.30893E-01  0.38341E-01  0.46132E-01 
      0.54194E-01  0.62453E-01  0.70855E-01  0.79359E-01  0.87929E-01 
      0.96534E-01  0.10515E+00  0.11377E+00  0.12236E+00  0.13091E+00 
      0.13940E+00  0.14785E+00  0.15623E+00  0.16454E+00  0.17277E+00 
      0.18091E+00  0.18896E+00  0.19693E+00  0.20481E+00  0.21260E+00 
     -0.39086E-02 -0.10400E-02  0.20305E-02  0.61505E-02  0.11192E-01 
      0.17008E-01  0.23447E-01  0.30435E-01  0.37720E-01  0.45328E-01 
      0.53188E-01  0.61230E-01  0.69400E-01  0.77660E-01  0.85976E-01 
      0.94317E-01  0.10267E+00  0.11100E+00  0.11930E+00  0.12757E+00 
      0.13577E+00  0.14392E+00  0.15200E+00  0.16000E+00  0.16792E+00 
      0.17576E+00  0.18350E+00  0.19116E+00  0.19873E+00  0.20621E+00 
     -0.39049E-02 -0.10382E-02  0.20256E-02  0.61118E-02  0.11090E-01 
      0.16816E-01  0.23138E-01  0.29982E-01  0.37107E-01  0.44535E-01 
      0.52198E-01  0.60026E-01  0.67970E-01  0.75992E-01  0.84059E-01 
      0.92143E-01  0.10023E+00  0.10829E+00  0.11632E+00  0.12430E+00 
      0.13221E+00  0.14007E+00  0.14786E+00  0.15557E+00  0.16319E+00 
      0.17073E+00  0.17818E+00  0.18554E+00  0.19281E+00  0.19998E+00 
     -0.39011E-02 -0.10364E-02  0.20208E-02  0.60734E-02  0.10990E-01 
      0.16626E-01  0.22833E-01  0.29535E-01  0.36503E-01  0.43754E-01 
      0.51223E-01  0.58842E-01  0.66564E-01  0.74353E-01  0.82177E-01 
      0.90011E-01  0.97837E-01  0.10564E+00  0.11339E+00  0.12110E+00 
      0.12873E+00  0.13631E+00  0.14382E+00  0.15124E+00  0.15858E+00 
      0.16583E+00  0.17298E+00  0.18006E+00  0.18703E+00  0.19392E+00 
     -0.38972E-02 -0.10344E-02  0.20162E-02  0.60353E-02  0.10891E-01 
      0.16438E-01  0.22531E-01  0.29094E-01  0.35906E-01  0.42984E-01 
      0.50262E-01  0.57677E-01  0.65183E-01  0.72744E-01  0.80332E-01 
      0.87921E-01  0.95495E-01  0.10304E+00  0.11053E+00  0.11797E+00 
      0.12534E+00  0.13264E+00  0.13988E+00  0.14702E+00  0.15408E+00 
      0.16105E+00  0.16793E+00  0.17472E+00  0.18141E+00  0.18802E+00 
     -0.38931E-02 -0.10323E-02  0.20117E-02  0.59975E-02  0.10792E-01 
      0.16252E-01  0.22232E-01  0.28658E-01  0.35318E-01  0.42225E-01 
      0.49317E-01  0.56532E-01  0.63825E-01  0.71164E-01  0.78520E-01 
      0.85872E-01  0.93201E-01  0.10049E+00  0.10773E+00  0.11491E+00 
      0.12201E+00  0.12906E+00  0.13602E+00  0.14290E+00  0.14969E+00 
      0.15639E+00  0.16299E+00  0.16951E+00  0.17594E+00  0.18227E+00

     -0.38889E-02 -0.10300E-02  0.20073E-02  0.59601E-02  0.10694E-01 
      0.16067E-01  0.21936E-01  0.28227E-01  0.34738E-01  0.41478E-01 
      0.48386E-01  0.55405E-01  0.62491E-01  0.69613E-01  0.76743E-01 
      0.83862E-01  0.90953E-01  0.98000E-01  0.10499E+00  0.11192E+00 
      0.11877E+00  0.12555E+00  0.13226E+00  0.13887E+00  0.14540E+00 
      0.15184E+00  0.15818E+00  0.16444E+00  0.17060E+00  0.17668E+00 
     -0.38844E-02 -0.10276E-02  0.20032E-02  0.59230E-02  0.10597E-01 
      0.15884E-01  0.21644E-01  0.27802E-01  0.34165E-01  0.40741E-01 
      0.47471E-01  0.54297E-01  0.61180E-01  0.68090E-01  0.75000E-01 
      0.81893E-01  0.88751E-01  0.95560E-01  0.10231E+00  0.10900E+00 
      0.11559E+00  0.12213E+00  0.12859E+00  0.13495E+00  0.14122E+00 
      0.14741E+00  0.15349E+00  0.15950E+00  0.16541E+00  0.17123E+00 
     -0.38798E-02 -0.10249E-02  0.19992E-02  0.58863E-02  0.10501E-01 
      0.15703E-01  0.21355E-01  0.27382E-01  0.33600E-01  0.40015E-01 
      0.46569E-01  0.53207E-01  0.59892E-01  0.66594E-01  0.73290E-01 
      0.79962E-01  0.86593E-01  0.93172E-01  0.99689E-01  0.10613E+00 
      0.11249E+00  0.11879E+00  0.12500E+00  0.13112E+00  0.13714E+00 
      0.14308E+00  0.14893E+00  0.15469E+00  0.16035E+00  0.16593E+00 
     -0.38749E-02 -0.10221E-02  0.19955E-02  0.58500E-02  0.10406E-01 
      0.15524E-01  0.21070E-01  0.26967E-01  0.33044E-01  0.39300E-01 
      0.45682E-01  0.52136E-01  0.58627E-01  0.65127E-01  0.71613E-01 
      0.78069E-01  0.84481E-01  0.90834E-01  0.97123E-01  0.10334E+00 
      0.10946E+00  0.11552E+00  0.12150E+00  0.12738E+00  0.13317E+00 
      0.13887E+00  0.14448E+00  0.15000E+00  0.15543E+00  0.16077E+00 
     -0.38698E-02 -0.10190E-02  0.19920E-02  0.58141E-02  0.10312E-01 
      0.15347E-01  0.20787E-01  0.26558E-01  0.32495E-01  0.38596E-01 
      0.44808E-01  0.51082E-01  0.57384E-01  0.63686E-01  0.69968E-01 
      0.76215E-01  0.82411E-01  0.88546E-01  0.94613E-01  0.10060E+00 
      0.10650E+00  0.11233E+00  0.11808E+00  0.12373E+00  0.12929E+00 
      0.13476E+00  0.14014E+00  0.14543E+00  0.15063E+00  0.15575E+00 
     -0.38644E-02 -0.10156E-02  0.19887E-02  0.57786E-02  0.10218E-01 
      0.15172E-01  0.20508E-01  0.26154E-01  0.31953E-01  0.37902E-01 
      0.43949E-01  0.50047E-01  0.56164E-01  0.62273E-01  0.68355E-01 
      0.74397E-01  0.80385E-01  0.86307E-01  0.92158E-01  0.97931E-01 
      0.10361E+00  0.10922E+00  0.11475E+00  0.12017E+00  0.12551E+00 
      0.13076E+00  0.13592E+00  0.14099E+00  0.14597E+00  0.15086E+00 
     -0.38587E-02 -0.10119E-02  0.19858E-02  0.57437E-02  0.10126E-01 
      0.14998E-01  0.20233E-01  0.25756E-01  0.31419E-01  0.37219E-01 
      0.43103E-01  0.49029E-01  0.54965E-01  0.60885E-01  0.66773E-01 
      0.72616E-01  0.78400E-01  0.84115E-01  0.89757E-01  0.95319E-01 
      0.10078E+00  0.10618E+00  0.11149E+00  0.11670E+00  0.12183E+00 
      0.12686E+00  0.13180E+00  0.13666E+00  0.14142E+00  0.14611E+00 
     -0.38526E-02 -0.10079E-02  0.19832E-02  0.57092E-02  0.10035E-01 
      0.14827E-01  0.19960E-01  0.25362E-01  0.30893E-01  0.36546E-01 
      0.42272E-01  0.48029E-01  0.53787E-01  0.59524E-01  0.65223E-01 
      0.70871E-01  0.76457E-01  0.81971E-01  0.87410E-01  0.92766E-01 
      0.98022E-01  0.10321E+00  0.10831E+00  0.11332E+00  0.11824E+00 
      0.12306E+00  0.12779E+00  0.13244E+00  0.13700E+00  0.14148E+00 
     -0.38462E-02 -0.10036E-02  0.19809E-02  0.56753E-02  0.99445E-02 
      0.14657E-01  0.19691E-01  0.24974E-01  0.30374E-01  0.35883E-01 
      0.41453E-01  0.47045E-01  0.52631E-01  0.58189E-01  0.63702E-01 
      0.69162E-01  0.74555E-01  0.79874E-01  0.85114E-01  0.90271E-01 
      0.95327E-01  0.10032E+00  0.10522E+00  0.11002E+00  0.11473E+00 
      0.11936E+00  0.12389E+00  0.12834E+00  0.13270E+00  0.13698E+00 
     -0.38394E-02 -0.99885E-03  0.19791E-02  0.56419E-02  0.98553E-02 
      0.14490E-01  0.19426E-01  0.24591E-01  0.29863E-01  0.35231E-01 
      0.40649E-01  0.46079E-01  0.51496E-01  0.56878E-01  0.62212E-01 
      0.67487E-01  0.72693E-01  0.77822E-01  0.82871E-01  0.87833E-01 
      0.92695E-01  0.97489E-01  0.10219E+00  0.10680E+00  0.11132E+00 
      0.11575E+00  0.12009E+00  0.12435E+00  0.12852E+00  0.13261E+00

     -0.38321E-02 -0.99366E-03  0.19777E-02  0.56092E-02  0.97672E-02 
      0.14324E-01  0.19163E-01  0.24214E-01  0.29360E-01  0.34589E-01 
      0.39857E-01  0.45130E-01  0.50382E-01  0.55593E-01  0.60751E-01 
      0.65847E-01  0.70871E-01  0.75815E-01  0.80677E-01  0.85452E-01 
      0.90125E-01  0.94730E-01  0.99246E-01  0.10367E+00  0.10800E+00 
      0.11224E+00  0.11639E+00  0.12046E+00  0.12445E+00  0.12836E+00 
     -0.38243E-02 -0.98798E-03  0.19768E-02  0.55771E-02  0.96803E-02 
      0.14161E-01  0.18904E-01  0.23842E-01  0.28864E-01  0.33957E-01 
      0.39079E-01  0.44197E-01  0.49288E-01  0.54333E-01  0.59320E-01 
      0.64241E-01  0.69088E-01  0.73852E-01  0.78533E-01  0.83126E-01 
      0.87616E-01  0.92039E-01  0.96372E-01  0.10061E+00  0.10476E+00 
      0.10882E+00  0.11279E+00  0.11668E+00  0.12049E+00  0.12422E+00 
     -0.38159E-02 -0.98174E-03  0.19764E-02  0.55458E-02  0.95945E-02 
      0.13999E-01  0.18649E-01  0.23475E-01  0.28375E-01  0.33335E-01 
      0.38314E-01  0.43281E-01  0.48215E-01  0.53097E-01  0.57917E-01 
      0.62669E-01  0.67343E-01  0.71933E-01  0.76438E-01  0.80854E-01 
      0.85167E-01  0.89412E-01  0.93568E-01  0.97628E-01  0.10160E+00 
      0.10549E+00  0.10928E+00  0.11300E+00  0.11664E+00  0.12020E+00 
     -0.38069E-02 -0.97489E-03  0.19766E-02  0.55152E-02  0.95101E-02 
      0.13840E-01  0.18397E-01  0.23113E-01  0.27894E-01  0.32723E-01 
      0.37562E-01  0.42382E-01  0.47162E-01  0.51885E-01  0.56543E-01 
      0.61129E-01  0.65636E-01  0.70056E-01  0.74391E-01  0.78636E-01 
