# Id serial
1 bp 6831
2 bp 6977
3 bp 6924
4 bp 6960
5 bp 7112
6 bp 7072
7 bp 6964
8 bp 6982
9 bp 6863
10 bp 6916
11 bp 7031
12 bp 6877
13 bp 6957
14 bp 6971
15 bp 7029
16 bp 7318
17 bp 6896
18 bp 7078
19 bp 7116
20 bp 6980
27 bp 7057
28 bp 6959
29 bp 6750
30 bp 6918
31 bp 6945
32 bp 7035
33 bp 6988
34 bp 7111
35 bp 6986
36 bp 7000
37 bp 7045
38 bp 7049
39 bp 7242
40 bp 6990
41 bp 6998
42 bp 6845
43 bp 7036
44 bp 7014
45 bp 6978
46 bp 6970
47 bp 7119
53 bp 6866
54 bp 7003
55 bp 7118
56 bp 6858
57 bp 6994
58 bp 6953
59 bp 6857
60 bp 6862
61 bp 6979
62 bp 6709
63 bp 7100
64 bp 7011
65 bp 7028
66 bp 6271
67 bp 7025
68 bp 6816
69 bp 6933
70 bp 7001
71 bp 7059
72 bp 6984
73 bp 7092
74 bp 6987
75 bp 6758
76 bp 6833
79 bp 7253
80 bp 6908
81 bp 7276
82 bp 6936
83 bp 7205
84 bp 6906
85 bp 7051
86 bp 6841
87 bp 7173
88 bp 7234
89 bp 7012
90 bp 7295
91 bp 7005
92 bp 6824
93 bp 7286
94 bp 7246
95 bp 6911
96 bp 6931
97 bp 6888
98 bp 6856
99 bp 7027
100 bp 7252
101 bp 7143
102 bp 7297
103 bp 6875
104 bp 7105
105 bp 6892
106 bp 7287
107 bp 6840
108 bp 6898
109 bp 7212
110 bp 6832
111 bp 7086
112 bp 7195
113 bp 7269
114 bp 7324
115 bp 6837
116 bp 7132
117 bp 6927
118 bp 7175
119 bp 6937
120 bp 6926
121 bp 7218
122 bp 7311
123 bp 7258
124 bp 6829
125 bp 6872
126 bp 6886
127 bp 7130
128 bp 7233
129 bp 7189
130 bp 7030
131 bp 6851
132 bp 6930
133 bp 7161
134 bp 7236
135 bp 6883
136 bp 6995
137 bp 6973
138 bp 6822
139 bp 6873
140 bp 6976
141 bp 7247
142 bp 7264
143 bp 7052
144 bp 6878
145 bp 7099
146 bp 6914
147 bp 6951
148 bp 7301
149 bp 7123
150 bp 6968
151 bp 7169
152 bp 6899
153 bp 6868
154 bp 6871
157 bp 7278
158 bp 7330
159 bp 7010
160 bp 6929
161 bp 7033
162 bp 7249
163 bp 7094
164 bp 6912
165 bp 7274
166 bp 6722
167 bp 7042
168 bp 7104
169 bp 6941
170 bp 6808
171 bp 6975
172 bp 7054
173 bp 7312
174 bp 6852
175 bp 7259
176 bp 7275
177 bp 7220
178 bp 7185
179 bp 6890
180 bp 6884
183 bp 7291
184 bp 6861
185 bp 6834
186 bp 6844
187 bp 7125
188 bp 7299
189 bp 6860
190 bp 6943
191 bp 7018
192 bp 6962
193 bp 7023
194 bp 6893
195 bp 6947
196 bp 6996
197 bp 6879
198 bp 6881
199 bp 7289
200 bp 7326
201 bp 7199
202 bp 6838
203 bp 7255
204 bp 7135
205 bp 7188
206 bp 7329
207 bp 6843
208 bp 7151
209 bp 7254
210 bp 6934
211 bp 7181
212 bp 7219
213 bp 7229
214 bp 7146
215 bp 6067
216 bp 6734
217 bp 7214
218 bp 7163
219 bp 7166
220 bp 7279
221 bp 7272
222 bp 7216
223 bp 6889
224 bp 7319
225 bp 6847
226 bp 6835
227 bp 7256
228 bp 6839
229 bp 7191
230 bp 6915
231 bp 6919
232 bp 7193
233 bp 7133
234 bp 7282
235 bp 7197
236 bp 7117
237 bp 6901
238 bp 7153
239 bp 7170
240 bp 6545
241 bp 7087
242 bp 7064
243 bp 7041
1 nbp 7084
2 nbp 6510
3 nbp 7168
4 nbp 6732
5 nbp 6572
6 nbp 7268
7 nbp 6904
8 nbp 6870
9 nbp 7248
10 nbp 7283
11 nbp 7020
12 nbp 7039
13 nbp 6842
14 nbp 7089
15 nbp 6846
16 nbp 6525
17 nbp 7002
18 nbp 6989
19 nbp 7147
20 nbp 7048
27 nbp 7186
28 nbp 6748
29 nbp 6576
30 nbp 7266
31 nbp 6992
32 nbp 6950
33 nbp 7277
34 nbp 7300
35 nbp 6818
36 nbp 7317
37 nbp 7043
38 nbp 6897
39 nbp 6938
40 nbp 6939
41 nbp 7210
42 nbp 6736
43 nbp 7209
44 nbp 6765
45 nbp 6768
46 nbp 6735
47 nbp 7208
53 nbp 7074
54 nbp 6887
55 nbp 7152
56 nbp 7174
57 nbp 7178
58 nbp 7126
59 nbp 6932
60 nbp 6802
61 nbp 7315
62 nbp 6825
63 nbp 7164
64 nbp 7273
65 nbp 6940
66 nbp 6910
67 nbp 6972
68 nbp 6801
69 nbp 7213
70 nbp 6853
71 nbp 6967
72 nbp 7142
73 nbp 7172
74 nbp 7322
75 nbp 7061
76 nbp 7226
79 nbp 7121
80 nbp 7281
81 nbp 6865
82 nbp 7303
83 nbp 7159
84 nbp 7073
85 nbp 6828
86 nbp 7267
87 nbp 7308
88 nbp 7149
89 nbp 7230
90 nbp 7298
91 nbp 6944
92 nbp 7237
93 nbp 6784
94 nbp 6046
95 nbp 7179
96 nbp 7060
97 nbp 7261
98 nbp 7075
99 nbp 6882
100 nbp 6903
101 nbp 7187
102 nbp 7141
103 nbp 7327
104 nbp 6900
105 nbp 7071
106 nbp 6577
107 nbp 7270
108 nbp 6965
109 nbp 6999
110 nbp 6448
111 nbp 7055
112 nbp 6565
113 nbp 7285
114 nbp 6543
115 nbp 7160
116 nbp 7128
117 nbp 7127
118 nbp 7157
119 nbp 6580
120 nbp 6913
121 nbp 7155
122 nbp 7184
123 nbp 7271
124 nbp 6891
125 nbp 7251
126 nbp 7207
127 nbp 7310
128 nbp 6855
129 nbp 7156
131 nbp 6707
132 nbp 7144
133 nbp 6547
134 nbp 7139
135 nbp 7228
136 nbp 7110
137 nbp 6963
138 nbp 6741
139 nbp 7090
140 nbp 6454
141 nbp 7088
142 nbp 6766
143 nbp 7292
144 nbp 7231
145 nbp 6880
146 nbp 6022
147 nbp 6955
148 nbp 6578
149 nbp 7009
150 nbp 7066
151 nbp 6763
152 nbp 7102
153 nbp 6993
154 nbp 6744
157 nbp 7262
158 nbp 7243
159 nbp 6850
160 nbp 6774
161 nbp 6775
162 nbp 7177
163 nbp 6966
164 nbp 7120
165 nbp 7022
166 nbp 7077
167 nbp 7202
168 nbp 7293
169 nbp 6773
170 nbp 6885
171 nbp 6849
172 nbp 6810
173 nbp 7056
174 nbp 6985
175 nbp 7190
176 nbp 7095
177 nbp 6905
178 nbp 7016
179 nbp 6997
180 nbp 7091
183 nbp 6710
184 nbp 7200
185 nbp 7076
186 nbp 7206
187 nbp 7065
188 nbp 7192
189 nbp 7013
190 nbp 7320
191 nbp 7004
192 nbp 6806
193 nbp 7302
194 nbp 7083
195 nbp 7290
196 nbp 7069
197 nbp 6737
198 nbp 7294
199 nbp 6712
200 nbp 7079
201 nbp 7040
202 nbp 7145
203 nbp 7171
204 nbp 6756
205 nbp 6761
206 nbp 6946
207 nbp 6720
208 nbp 6952
209 nbp 7316
210 nbp 7131
211 nbp 6721
212 nbp 7265
213 nbp 7080
214 nbp 7196
215 nbp 7114
216 nbp 6917
217 nbp 7026
218 nbp 6817
219 nbp 7068
220 nbp 7124
221 nbp 7150
222 nbp 6733
223 nbp 7044
224 nbp 6981
225 nbp 6751
226 nbp 7067
227 nbp 7221
228 nbp 7217
229 nbp 7158
230 nbp 6827
231 nbp 7198
232 nbp 6928
233 nbp 7093
234 nbp 7305
235 nbp 7136
236 nbp 7129
237 nbp 6859
238 nbp 7046
239 nbp 7058
240 nbp 6954
241 nbp 7313
242 nbp 7176
243 nbp 6836
