-282.89	179.5	3.26
-282.89	129.1	3.25
-282.89	78.7	3.26
-282.89	28.3	3.25
-282.89	-22.1	3.28
-282.89	-72.5	3.29
-282.89	-122.9	3.27
-282.89	-173.3	3.27
-217.77	-173.3	3.27
-217.77	-122.9	3.28
-217.77	-72.5	3.29
-217.77	-22.1	3.29
-217.77	28.3	3.26
-217.77	78.7	3.26
-217.77	129.1	3.25
-217.77	179.5	3.24
-152.66	179.5	3.26
-152.66	129.1	3.27
-152.66	78.7	3.26
-152.66	28.3	3.26
-152.66	-22.1	3.29
-152.66	-72.5	3.3
-152.66	-122.9	3.3
-152.66	-173.3	3.23
-87.4	-173.3	3.27
-87.4	-122.9	3.3
-87.4	-72.5	3.31
-87.4	-22.1	3.31
-87.4	28.3	3.26
-87.4	78.7	3.28
-87.4	129.1	3.25
-87.4	179.5	3.23
-22.28	179.5	3.26
-22.28	129.1	3.28
-22.28	78.7	3.28
-22.28	28.3	3.25
-22.28	-22.1	3.26
-22.28	-72.5	3.29
-22.28	-122.9	3.31
-22.28	-173.3	3.25
42.88	-173.3	3.29
42.88	-122.9	3.33
42.88	-72.5	3.33
42.88	-22.1	3.31
42.88	28.3	3.31
42.88	78.7	3.32
42.88	129.1	3.33
42.88	179.5	3.33
108.09	179.5	3.35
108.09	129.1	3.31
108.09	78.7	3.31
108.09	28.3	3.31
108.09	-22.1	3.32
108.09	-72.5	3.32
108.09	-122.9	3.32
108.09	-173.3	3.29
173.25	-173.3	3.3
173.25	-122.9	3.33
173.25	-72.5	3.34
173.25	-22.1	3.32
173.25	28.3	3.33
173.25	78.7	3.33
173.25	129.1	3.32
173.25	179.5	3.28
238.41	179.5	3.33
238.41	129.1	3.35
238.41	78.7	3.33
238.41	28.3	3.36
238.41	-22.1	3.35
238.41	-72.5	3.35
238.41	-122.9	3.34
238.41	-173.3	3.29
303.57	-173.3	3.39
303.57	-122.9	3.39
303.57	-72.5	3.4
303.57	-22.1	3.36
303.57	28.3	3.4
303.57	78.7	3.38
303.57	129.1	3.39
303.57	179.5	3.32

