-222545.00 	7.99E+11	1.70E+11	1.45E+09	1.81E+09	1.75E+12
-222499.00 	7.98E+11	1.71E+11	1.44E+09	1.80E+09	1.75E+12
-222454.00 	7.97E+11	1.72E+11	1.44E+09	1.80E+09	1.76E+12
-222408.00 	7.95E+11	1.72E+11	1.44E+09	1.80E+09	1.76E+12
-222363.00 	7.95E+11	1.73E+11	1.43E+09	1.79E+09	1.76E+12
-222317.00 	7.94E+11	1.74E+11	1.43E+09	1.79E+09	1.76E+12
-222272.00 	7.94E+11	1.74E+11	1.43E+09	1.79E+09	1.77E+12
-222226.00 	7.94E+11	1.75E+11	1.43E+09	1.79E+09	1.77E+12
-222181.00 	7.94E+11	1.76E+11	1.43E+09	1.79E+09	1.78E+12
-222135.00 	7.95E+11	1.76E+11	1.43E+09	1.79E+09	1.78E+12
-222090.00 	7.96E+11	1.77E+11	1.43E+09	1.79E+09	1.78E+12
-222044.00 	7.97E+11	1.78E+11	1.43E+09	1.79E+09	1.79E+12
-221999.00 	7.98E+11	1.78E+11	1.43E+09	1.79E+09	1.79E+12
-221953.00 	8.00E+11	1.79E+11	1.43E+09	1.80E+09	1.80E+12
-221908.00 	8.02E+11	1.80E+11	1.44E+09	1.80E+09	1.81E+12
-221862.00 	8.04E+11	1.80E+11	1.44E+09	1.80E+09	1.81E+12
-221817.00 	8.07E+11	1.81E+11	1.44E+09	1.81E+09	1.82E+12
-221771.00 	8.10E+11	1.82E+11	1.45E+09	1.81E+09	1.82E+12
-221726.00 	8.13E+11	1.82E+11	1.46E+09	1.82E+09	1.83E+12
-221680.00 	8.16E+11	1.83E+11	1.47E+09	1.83E+09	1.84E+12
-221635.00 	8.20E+11	1.84E+11	1.49E+09	1.85E+09	1.85E+12
-221589.00 	8.24E+11	1.84E+11	1.51E+09	1.88E+09	1.85E+12
-221544.00 	8.28E+11	1.85E+11	1.54E+09	1.91E+09	1.86E+12
-221498.00 	8.32E+11	1.86E+11	1.58E+09	1.95E+09	1.87E+12
-221453.00 	8.37E+11	1.86E+11	1.63E+09	2.01E+09	1.88E+12
-221407.00 	8.42E+11	1.87E+11	1.70E+09	2.09E+09	1.89E+12
-221362.00 	8.48E+11	1.88E+11	1.80E+09	2.20E+09	1.90E+12
-221316.00 	8.53E+11	1.89E+11	1.94E+09	2.36E+09	1.91E+12
-221271.00 	8.59E+11	1.89E+11	2.13E+09	2.56E+09	1.93E+12
-221225.00 	8.65E+11	1.90E+11	2.39E+09	2.85E+09	1.94E+12
-221180.00 	8.72E+11	1.91E+11	2.74E+09	3.24E+09	1.96E+12
-221134.00 	8.79E+11	1.91E+11	3.22E+09	3.76E+09	1.98E+12
-221089.00 	8.86E+11	1.92E+11	3.87E+09	4.49E+09	2.01E+12
-221043.00 	8.94E+11	1.93E+11	4.76E+09	5.47E+09	2.04E+12
-221043.00 	8.94E+11	1.93E+11	4.76E+09	5.47E+09	2.04E+12
-221012.00 	9.04E+11	1.94E+11	6.16E+09	7.02E+09	2.08E+12
-220982.00 	9.14E+11	1.94E+11	7.51E+09	8.51E+09	2.12E+12
-220951.00 	9.23E+11	1.95E+11	8.79E+09	9.93E+09	2.17E+12
-220921.00 	9.32E+11	1.96E+11	1.00E+10	1.13E+10	2.20E+12
-220890.00 	9.40E+11	1.97E+11	1.12E+10	1.26E+10	2.24E+12
-220859.00 	9.48E+11	1.98E+11	1.23E+10	1.38E+10	2.28E+12
-220829.00 	9.55E+11	1.99E+11	1.33E+10	1.50E+10	2.31E+12
-220798.00 	9.61E+11	1.99E+11	1.43E+10	1.61E+10	2.34E+12
-220767.00 	9.67E+11	2.00E+11	1.53E+10	1.71E+10	2.37E+12
-220737.00 	9.73E+11	2.01E+11	1.61E+10	1.80E+10	2.40E+12
-220706.00 	9.78E+11	2.02E+11	1.70E+10	1.89E+10	2.43E+12
-220676.00 	9.82E+11	2.02E+11	1.77E+10	1.98E+10	2.45E+12
-220645.00 	9.86E+11	2.03E+11	1.84E+10	2.06E+10	2.47E+12
-220614.00 	9.89E+11	2.04E+11	1.91E+10	2.13E+10	2.49E+12
-220584.00 	9.92E+11	2.04E+11	1.96E+10	2.19E+10	2.51E+12
-220553.00 	9.94E+11	2.05E+11	2.02E+10	2.25E+10	2.53E+12
-220523.00 	9.96E+11	2.05E+11	2.06E+10	2.30E+10	2.54E+12
-220492.00 	9.97E+11	2.06E+11	2.10E+10	2.34E+10	2.55E+12
-220461.00 	9.98E+11	2.06E+11	2.14E+10	2.38E+10	2.56E+12
-220431.00 	9.98E+11	2.07E+11	2.17E+10	2.42E+10	2.57E+12
-220400.00 	9.97E+11	2.07E+11	2.19E+10	2.44E+10	2.58E+12
-220370.00 	9.96E+11	2.08E+11	2.21E+10	2.46E+10	2.58E+12
-220339.00 	9.95E+11	2.08E+11	2.22E+10	2.47E+10	2.59E+12
-220308.00 	9.93E+11	2.08E+11	2.23E+10	2.48E+10	2.59E+12
-220278.00 	9.90E+11	2.09E+11	2.23E+10	2.48E+10	2.59E+12
-220247.00 	9.87E+11	2.09E+11	2.22E+10	2.47E+10	2.59E+12
-220216.00 	9.83E+11	2.09E+11	2.21E+10	2.46E+10	2.58E+12
-220186.00 	9.79E+11	2.10E+11	2.19E+10	2.44E+10	2.57E+12
-220155.00 	9.74E+11	2.10E+11	2.17E+10	2.42E+10	2.57E+12
-220125.00 	9.69E+11	2.10E+11	2.14E+10	2.38E+10	2.56E+12
-220094.00 	9.63E+11	2.10E+11	2.10E+10	2.34E+10	2.54E+12
-220063.00 	9.57E+11	2.10E+11	2.06E+10	2.30E+10	2.53E+12
-220033.00 	9.50E+11	2.11E+11	2.02E+10	2.25E+10	2.51E+12
-220002.00 	9.42E+11	2.11E+11	1.96E+10	2.19E+10	2.50E+12
-219972.00 	9.34E+11	2.11E+11	1.91E+10	2.13E+10	2.48E+12
-219941.00 	9.26E+11	2.11E+11	1.84E+10	2.06E+10	2.46E+12
-219910.00 	9.17E+11	2.11E+11	1.77E+10	1.98E+10	2.43E+12
-219880.00 	9.07E+11	2.11E+11	1.70E+10	1.89E+10	2.41E+12
-219849.00 	8.97E+11	2.11E+11	1.61E+10	1.80E+10	2.38E+12
-219819.00 	8.86E+11	2.11E+11	1.53E+10	1.71E+10	2.35E+12
-219788.00 	8.75E+11	2.11E+11	1.43E+10	1.61E+10	2.32E+12
-219757.00 	8.63E+11	2.11E+11	1.33E+10	1.50E+10	2.29E+12
-219727.00 	8.51E+11	2.11E+11	1.23E+10	1.38E+10	2.25E+12
-219696.00 	8.38E+11	2.11E+11	1.12E+10	1.26E+10	2.21E+12
-219665.00 	8.25E+11	2.11E+11	1.00E+10	1.13E+10	2.18E+12
-219635.00 	8.11E+11	2.10E+11	8.79E+09	9.93E+09	2.14E+12
-219604.00 	7.97E+11	2.10E+11	7.51E+09	8.51E+09	2.09E+12
-219574.00 	7.82E+11	2.10E+11	6.16E+09	7.02E+09	2.05E+12
-219543.00 	7.66E+11	2.10E+11	4.76E+09	5.47E+09	2.00E+12
-219543.00 	7.66E+11	2.10E+11	4.76E+09	5.47E+09	2.00E+12
-219511.00 	7.58E+11	2.10E+11	4.11E+09	4.76E+09	1.98E+12
-219480.00 	7.50E+11	2.10E+11	3.59E+09	4.18E+09	1.96E+12
-219448.00 	7.43E+11	2.09E+11	3.17E+09	3.71E+09	1.94E+12
-219416.00 	7.35E+11	2.09E+11	2.83E+09	3.33E+09	1.93E+12
-219385.00 	7.28E+11	2.09E+11	2.55E+09	3.03E+09	1.91E+12
-219353.00 	7.20E+11	2.09E+11	2.33E+09	2.79E+09	1.90E+12
-219321.00 	7.13E+11	2.09E+11	2.16E+09	2.59E+09	1.89E+12
-219289.00 	7.06E+11	2.09E+11	2.01E+09	2.44E+09	1.88E+12
-219258.00 	6.99E+11	2.09E+11	1.90E+09	2.31E+09	1.87E+12
-219226.00 	6.92E+11	2.09E+11	1.81E+09	2.21E+09	1.86E+12
-219194.00 	6.85E+11	2.08E+11	1.73E+09	2.13E+09	1.85E+12
-219163.00 	6.79E+11	2.08E+11	1.67E+09	2.06E+09	1.84E+12
-219131.00 	6.72E+11	2.08E+11	1.63E+09	2.01E+09	1.83E+12
-219099.00 	6.66E+11	2.08E+11	1.59E+09	1.96E+09	1.83E+12
-219068.00 	6.59E+11	2.08E+11	1.56E+09	1.93E+09	1.82E+12
-219036.00 	6.53E+11	2.08E+11	1.53E+09	1.90E+09	1.81E+12
-219004.00 	6.47E+11	2.08E+11	1.51E+09	1.88E+09	1.80E+12
-218972.00 	6.41E+11	2.08E+11	1.49E+09	1.86E+09	1.80E+12
-218941.00 	6.35E+11	2.08E+11	1.48E+09	1.85E+09	1.79E+12
-218909.00 	6.29E+11	2.07E+11	1.47E+09	1.84E+09	1.78E+12
-218877.00 	6.23E+11	2.07E+11	1.46E+09	1.83E+09	1.78E+12
-218846.00 	6.18E+11	2.07E+11	1.46E+09	1.82E+09	1.77E+12
-218814.00 	6.12E+11	2.07E+11	1.45E+09	1.81E+09	1.76E+12
-218782.00 	6.06E+11	2.07E+11	1.45E+09	1.81E+09	1.76E+12
-218751.00 	6.01E+11	2.07E+11	1.44E+09	1.80E+09	1.75E+12
-218719.00 	5.96E+11	2.07E+11	1.44E+09	1.80E+09	1.75E+12
-218687.00 	5.91E+11	2.07E+11	1.44E+09	1.80E+09	1.74E+12
-218655.00 	5.85E+11	2.07E+11	1.43E+09	1.80E+09	1.73E+12
-218624.00 	5.80E+11	2.06E+11	1.43E+09	1.79E+09	1.73E+12
-218592.00 	5.75E+11	2.06E+11	1.43E+09	1.79E+09	1.72E+12
-218560.00 	5.70E+11	2.06E+11	1.43E+09	1.79E+09	1.72E+12
-218529.00 	5.66E+11	2.06E+11	1.43E+09	1.79E+09	1.71E+12
-218497.00 	5.61E+11	2.06E+11	1.43E+09	1.79E+09	1.71E+12
-218465.00 	5.56E+11	2.06E+11	1.43E+09	1.79E+09	1.70E+12
-218434.00 	5.51E+11	2.06E+11	1.43E+09	1.79E+09	1.70E+12
-218402.00 	5.47E+11	2.06E+11	1.43E+09	1.79E+09	1.69E+12
-218370.00 	5.42E+11	2.06E+11	1.43E+09	1.79E+09	1.69E+12
-218338.00 	5.38E+11	2.06E+11	1.43E+09	1.79E+09	1.68E+12
-218307.00 	5.34E+11	2.05E+11	1.43E+09	1.79E+09	1.68E+12
-218275.00 	5.30E+11	2.05E+11	1.43E+09	1.79E+09	1.67E+12
-218243.00 	5.25E+11	2.05E+11	1.43E+09	1.79E+09	1.67E+12
-218212.00 	5.21E+11	2.05E+11	1.43E+09	1.79E+09	1.66E+12
-218180.00 	5.17E+11	2.05E+11	1.43E+09	1.79E+09	1.66E+12
-218148.00 	5.13E+11	2.05E+11	1.43E+09	1.79E+09	1.65E+12
-218117.00 	5.09E+11	2.05E+11	1.43E+09	1.79E+09	1.65E+12
-218085.00 	5.06E+11	2.05E+11	1.43E+09	1.79E+09	1.64E+12
-218053.00 	5.02E+11	2.05E+11	1.43E+09	1.79E+09	1.64E+12
-218021.00 	4.98E+11	2.05E+11	1.43E+09	1.79E+09	1.64E+12
-217990.00 	4.94E+11	2.04E+11	1.43E+09	1.79E+09	1.63E+12
-217990.00 	4.94E+11	2.04E+11	1.43E+09	1.79E+09	1.63E+12
-217958.00 	4.91E+11	2.04E+11	1.43E+09	1.79E+09	1.63E+12
-217926.00 	4.87E+11	2.04E+11	1.43E+09	1.79E+09	1.62E+12
-217895.00 	4.84E+11	2.04E+11	1.43E+09	1.79E+09	1.62E+12
-217863.00 	4.80E+11	2.04E+11	1.43E+09	1.79E+09	1.61E+12
-217831.00 	4.77E+11	2.04E+11	1.43E+09	1.79E+09	1.61E+12
-217800.00 	4.74E+11	2.04E+11	1.43E+09	1.79E+09	1.61E+12
-217768.00 	4.70E+11	2.04E+11	1.43E+09	1.79E+09	1.60E+12
-217736.00 	4.67E+11	2.04E+11	1.43E+09	1.79E+09	1.60E+12
-217704.00 	4.64E+11	2.04E+11	1.43E+09	1.79E+09	1.60E+12
-217673.00 	4.61E+11	2.04E+11	1.43E+09	1.79E+09	1.59E+12
-217641.00 	4.58E+11	2.03E+11	1.43E+09	1.79E+09	1.59E+12
-217609.00 	4.55E+11	2.03E+11	1.43E+09	1.79E+09	1.59E+12
-217578.00 	4.52E+11	2.03E+11	1.43E+09	1.79E+09	1.58E+12
-217546.00 	4.49E+11	2.03E+11	1.43E+09	1.79E+09	1.58E+12
-217514.00 	4.46E+11	2.03E+11	1.43E+09	1.79E+09	1.58E+12
-217483.00 	4.44E+11	2.03E+11	1.43E+09	1.79E+09	1.57E+12
-217451.00 	4.41E+11	2.03E+11	1.43E+09	1.79E+09	1.57E+12
-217419.00 	4.38E+11	2.03E+11	1.43E+09	1.79E+09	1.57E+12
-217387.00 	4.36E+11	2.03E+11	1.43E+09	1.79E+09	1.56E+12
-217356.00 	4.33E+11	2.03E+11	1.43E+09	1.79E+09	1.56E+12
-217324.00 	4.31E+11	2.03E+11	1.43E+09	1.79E+09	1.56E+12
-217292.00 	4.28E+11	2.02E+11	1.43E+09	1.79E+09	1.55E+12
-217261.00 	4.26E+11	2.02E+11	1.43E+09	1.79E+09	1.55E+12
-217229.00 	4.23E+11	2.02E+11	1.43E+09	1.79E+09	1.55E+12
