Dl1950min    1.9500000    0.3000000         3.5      1.5     -1.5     3.      0.     0.      0.        0.       0.       2228
Dl1950ppb    1.9500000    0.3000000         3.5      1.5     -1.5     0.      0.     3.      0.        0.       0.      -1118
Dl1950plb    1.9500000    0.3000000         3.5      1.5     -0.5     0.      0.     3.      0.        0.       0.      -2118
Dl1950zrb    1.9500000    0.3000000         3.5      1.5      0.5     0.      0.     3.      0.        0.       0.      -2218
Dl1950mnb    1.9500000    0.3000000         3.5      1.5      1.5     0.      0.     3.      0.        0.       0.      -2228
Xi1950min    1.9500000    0.0600000         1.5      0.5     -0.5     1.      2.     0.      0.        0.       0.      67001
Xi1950mnb    1.9500000    0.0600000         1.5      0.5      0.5     0.      0.     1.      2.        0.       0.     -67001
Xi1950zer    1.9500000    0.0600000         1.5      0.5      0.5     1.      2.     0.      0.        0.       0.      67000
Xi1950zrb    1.9500000    0.0600000         1.5      0.5     -0.5     0.      0.     1.      2.        0.       0.     -67000
Sg1940plu    1.9400000    0.2200000         1.5      1.       1.      2.      1.     0.      0.        0.       0.      23114
Sg1940min    1.9400000    0.2200000         1.5      1.      -1.      2.      1.     0.      0.        0.       0.      23214
Sg1940zer    1.9400000    0.2200000         1.5      1.       0.      2.      1.     0.      0.        0.       0.      23224
Sg1940plb    1.9400000    0.2200000         1.5      1.      -1.      0.      0.     2.      1.        0.       0.     -23114
Sg1940mnb    1.9400000    0.2200000         1.5      1.       1.      0.      0.     2.      1.        0.       0.     -23214
Sg1940zrb    1.9400000    0.2200000         1.5      1.       0.      0.      0.     2.      1.        0.       0.     -23224
Dl1930plp    1.9300000    0.3500000         2.5      1.5      1.5     3.      0.     0.      0.        0.       0.      11116
Dl1930plu    1.9300000    0.3500000         2.5      1.5      0.5     3.      0.     0.      0.        0.       0.      11216
Dl1930zer    1.9300000    0.3500000         2.5      1.5     -0.5     3.      0.     0.      0.        0.       0.      12126
Dl1930min    1.9300000    0.3500000         2.5      1.5     -1.5     3.      0.     0.      0.        0.       0.      12226
Dl1930ppb    1.9300000    0.3500000         2.5      1.5     -1.5     0.      0.     3.      0.        0.       0.     -11116
Dl1930plb    1.9300000    0.3500000         2.5      1.5     -0.5     0.      0.     3.      0.        0.       0.     -11216
Dl1930zrb    1.9300000    0.3500000         2.5      1.5      0.5     0.      0.     3.      0.        0.       0.     -12126
Dl1930mnb    1.9300000    0.3500000         2.5      1.5      1.5     0.      0.     3.      0.        0.       0.     -12226
Dl1920plp    1.9200000    0.2000000         1.5      1.5      1.5     3.      0.     0.      0.        0.       0.      21114
Dl1920plu    1.9200000    0.2000000         1.5      1.5      0.5     3.      0.     0.      0.        0.       0.      22114
Dl1920zer    1.9200000    0.2000000         1.5      1.5     -0.5     3.      0.     0.      0.        0.       0.      22214
Dl1920min    1.9200000    0.2000000         1.5      1.5     -1.5     3.      0.     0.      0.        0.       0.      22224
Dl1920ppb    1.9200000    0.2000000         1.5      1.5     -1.5     0.      0.     3.      0.        0.       0.     -21114
Dl1920plb    1.9200000    0.2000000         1.5      1.5     -0.5     0.      0.     3.      0.        0.       0.     -22114
Dl1920zrb    1.9200000    0.2000000         1.5      1.5      0.5     0.      0.     3.      0.        0.       0.     -22214
Dl1920mnb    1.9200000    0.2000000         1.5      1.5      1.5     0.      0.     3.      0.        0.       0.     -22224
Sg1915plu    1.9150000    0.1200000         2.5      1.       1.      2.      1.     0.      0.        0.       0.      13116
Sg1915min    1.9150000    0.1200000         2.5      1.      -1.      2.      1.     0.      0.        0.       0.      13216
Sg1915zer    1.9150000    0.1200000         2.5      1.       0.      2.      1.     0.      0.        0.       0.      13226
Sg1915plb    1.9150000    0.1200000         2.5      1.      -1.      0.      0.     2.      1.        0.       0.     -13116
Sg1915mnb    1.9150000    0.1200000         2.5      1.       1.      0.      0.     2.      1.        0.       0.     -13216
Sg1915zrb    1.9150000    0.1200000         2.5      1.       0.      0.      0.     2.      1.        0.       0.     -13226
Dl1910plp    1.9100000    0.2500000         0.5      1.5      1.5     3.      0.     0.      0.        0.       0.      21112
Dl1910plu    1.9100000    0.2500000         0.5      1.5      0.5     3.      0.     0.      0.        0.       0.      21212
Dl1910zer    1.9100000    0.2500000         0.5      1.5     -0.5     3.      0.     0.      0.        0.       0.  221220001
Dl1910min    1.9100000    0.2500000         0.5      1.5     -1.5     3.      0.     0.      0.        0.       0.      22222
Dl1910ppb    1.9100000    0.2500000         0.5      1.5     -1.5     0.      0.     3.      0.        0.       0.     -21112
Dl1910plb    1.9100000    0.2500000         0.5      1.5     -0.5     0.      0.     3.      0.        0.       0.     -21212
Dl1910zrb    1.9100000    0.2500000         0.5      1.5      0.5     0.      0.     3.      0.        0.       0. -221220001
Dl1910mnb    1.9100000    0.2500000         0.5      1.5      1.5     0.      0.     3.      0.        0.       0.     -22222
Dl1905plp    1.9050000    0.3500000         2.5      1.5      1.5     3.      0.     0.      0.        0.       0.       1116
Dl1905plu    1.9050000    0.3500000         2.5      1.5      0.5     3.      0.     0.      0.        0.       0.       1216
Dl1905zer    1.9050000    0.3500000         2.5      1.5     -0.5     3.      0.     0.      0.        0.       0.       2126
Dl1905min    1.9050000    0.3500000         2.5      1.5     -1.5     3.      0.     0.      0.        0.       0.       2226
Dl1905ppb    1.9050000    0.3500000         2.5      1.5     -1.5     0.      0.     3.      0.        0.       0.      -1116
Dl1905plb    1.9050000    0.3500000         2.5      1.5     -0.5     0.      0.     3.      0.        0.       0.      -1216
Dl1905zrb    1.9050000    0.3500000         2.5      1.5      0.5     0.      0.     3.      0.        0.       0.      -2126
Dl1905mnb    1.9050000    0.3500000         2.5      1.5      1.5     0.      0.     3.      0.        0.       0.      -2226
Lm1890zer    1.8900000    0.1000000         1.5      0.       0.      2.      1.     0.      0.        0.       0.      23124
Lm1890zrb    1.8900000    0.1000000         1.5      0.       0.      0.      0.     2.      1.        0.       0.     -23124
ph1850zer    1.8540000    0.0870000         3.0      0.       0.      0.      1.     0.      1.        0.       0.        337
Lm1830zer    1.8300000    0.9500000         0.5      0.       0.      2.      1.     0.      0.        0.       0.      13126
Lm1830zrb    1.8300000    0.9500000         0.5      0.       0.      0.      0.     2.      1.        0.       0.     -13126
Xi1820min    1.8230000    0.0240000         1.5      0.5     -0.5     1.      2.     0.      0.        0.       0.      13314
Xi1820mnb    1.8230000    0.0240000         1.5      0.5      0.5     0.      0.     1.      2.        0.       0.      13324
Xi1820zer    1.8230000    0.0240000         1.5      0.5      0.5     1.      2.     0.      0.        0.       0.     -13314
Xi1820zrb    1.8230000    0.0240000         1.5      0.5     -0.5     0.      0.     1.      2.        0.       0.     -13324
Lm1820zer    1.8200000    0.8000000         0.5      0.       0.      2.      1.     0.      0.        0.       0.       3126
