-282.89	179.5	3.53
-282.89	129.1	3.4
-282.89	78.7	3.52
-282.89	28.3	3.58
-282.89	-22.1	3.54
-282.89	-72.5	3.5
-282.89	-122.9	3.35
-282.89	-173.3	3.46
-217.82	-173.3	3.5
-217.82	-122.9	3.5
-217.82	-72.5	3.44
-217.82	-22.1	3.58
-217.82	28.3	3.49
-217.82	78.7	3.54
-217.82	129.1	3.55
-217.82	179.5	3.46
-152.66	179.5	3.48
-152.66	129.1	3.49
-152.66	78.7	3.55
-152.66	28.3	3.44
-152.66	-22.1	3.52
-152.66	-72.5	3.49
-152.66	-122.9	3.42
-152.66	-173.3	3.41
-87.45	-173.3	3.47
-87.45	-122.9	3.45
-87.45	-72.5	3.45
-87.45	-22.1	3.39
-87.45	28.3	3.5
-87.45	78.7	3.52
-87.45	129.1	3.6
-87.45	179.5	3.54
-22.28	179.5	3.54
-22.28	129.1	3.52
-22.28	78.7	3.45
-22.28	28.3	3.47
-22.28	-22.1	3.37
-22.28	-72.5	3.44
-22.28	-122.9	3.34
-22.28	-173.3	3.45
42.88	-173.3	3.39
42.88	-122.9	3.44
42.88	-72.5	3.41
42.88	-22.1	3.52
42.88	28.3	3.45
42.88	78.7	3.5
42.88	129.1	3.58
42.88	179.5	3.46
108.09	179.5	3.53
108.09	129.1	3.55
108.09	78.7	3.47
108.09	28.3	3.36
108.09	-22.1	3.53
108.09	-72.5	3.3
108.09	-122.9	3.27
108.09	-173.3	3.35
173.25	-173.3	3.41
173.25	-122.9	3.12
173.25	-72.5	3.15
173.25	-22.1	3.44
173.25	28.3	3.48
173.25	78.7	3.51
173.25	129.1	3.47
173.25	179.5	3.59
238.32	179.5	3.5
238.32	129.1	3.48
238.32	78.7	3.54
238.32	28.3	3.45
238.32	-22.1	3.47
238.32	-72.5	3.45
238.32	-122.9	3.35
238.32	-173.3	3.41
303.57	-173.3	3.38
303.57	-122.9	3.44
303.57	-72.5	3.45
303.57	-22.1	3.53
303.57	28.3	3.43
303.57	78.7	3.52
303.57	129.1	3.59
303.57	179.5	3.54

