# Id serial
  1  bp 22186
  2  bp 22103
  3  bp 22327
  4 nbp 21712
  5 nbp 22158
  6  bp 22114
  7  bp 22113
  8  bp 22185
  9  bp 22347
 10  bp 22175
 11  bp 22104
 12  bp 22108
 13  bp 18850
 14  bp 22299
 15  bp 22271
 16 nbp 22065
 17 nbp 22178
 18 nbp 22147
 19 nbp 22154
 20 nbp 22152
 21 nbp 22153
 22 nbp 21685
101 nbp 22213
102 nbp 22215
103 nbp 22207
104  bp 22181
105  bp 22184
106  bp 22105
107  bp 21922
108 nbp 22212
109 nbp 22157
110 nbp 22218
111  bp 22112
112  bp 22117
113  bp 22106
114  bp 22182
115  bp 22173
201  bp 22217
202  bp 22258
203  bp 22183
204  bp 22083
205  bp 22022
206 nbp 21853
207 nbp 22252
208 nbp 22224
209  bp 22176
210  bp 22228
211  bp 22170
212  bp 22251
213  bp 22066
214 nbp 22222
215 nbp 22226
216 nbp 22227
217 nbp 22086
301 nbp 22204
302 nbp 22203
303 nbp 21791
304  bp 22096
305  bp 22205
306  bp 21775
307  bp 22244
308 nbp 22055
309 nbp 22166
310 nbp 22149
311 nbp 22220
312 nbp 22214
313 nbp 22248
314 nbp 21842
315  bp 22225
316  bp 22249
317  bp 22171
318  bp 22024
319  bp 21676
320  bp 22174
321  bp 22162
322  bp 22128
323  bp 22132
324  bp 22164
