# Id serial
  1 nbp 21086
  2 nbp 21071
  3 nbp 21087
  4  bp 21230
  5  bp 20827
  6  bp 21225
  7  bp 18159
101  bp 21002
102  bp 21088
103  bp 21112
104  bp 20303
105  bp 21280
106 nbp 21090
107 nbp 21089
108 nbp 21072
109 nbp 21077
110  bp 20187
111  bp 17305
112  bp 15154
113  bp 21054
114  bp 20921
115 nbp 21080
116 nbp 21095
117 nbp 21060
118 nbp 20997
119  bp 20668
120  bp 19782
121  bp 18419
122  bp 15218
123  bp 15512
124  bp 17058
125  bp 17873
126  bp 15854
127  bp 20652
128  bp 20655
129 nbp 16933
130 nbp 21043
131 nbp 20433
132 nbp 20839
133 nbp 21076
134 nbp 19009
135 nbp 21108
201 nbp 21069
202 nbp 20106
203 nbp 21075
204  bp 20639
205  bp 20642
206  bp 20682
207  bp 20541
208  bp 20687
209 nbp 21109
210 nbp 21106
211 nbp 21102
212  bp 17751
213  bp 20944
214  bp 20649
215  bp 20678
216  bp 20684
217 nbp 21084
218 nbp 21062
219 nbp 21081
220 nbp 21099
221 nbp 21100
222 nbp 21094
223 nbp 21083
224  bp 16645
225  bp 20428
226  bp 18785
227  bp 21189
228  bp 18053
229  bp 20938
230  bp 18368
231  bp 21093
232  bp 17979
233  bp 18497
301 nbp 21067
302 nbp 18870
303 nbp 21098
304 nbp 18295
305 nbp 18193
306 nbp 20916
307 nbp 21116
308 nbp 21104
309 nbp 18279
401  bp 18342
402  bp 19398
403  bp 20650
404  bp 20660
405  bp 20862
406  bp 20922
407  bp 21074
408  bp 21065
409  bp 21070
410  bp 17827
411  bp 20690
412  bp 17816
413  bp 20689
