1 16536
2 16328
3 15893
4 16075
5 15915
6 16475
7 15832
8 16455
9 16464
10 15934
11 15907
12 15889
101 16088
102 15935
103 15975
104 16457
105 15396
106 16331
107 15720
108 16435
109 15929
110 16324
111 16454
112 15911
113 16523
114 16104
115 16453
