1 15276
2 14918
3 15243
4 14886
5 15006
6 14910
7 15113
8 14821
9 15855
10 15704
11 15531
12 15513
101 15119
102 15966
103 15146
104 15564
105 16129
106 15049
108 15068
109 15549
110 15631
111 15214
112 14850
113 15143
114 15457
115 15931
