# Id serial
  1  bp 17132
  2  bp 11566
  3  bp 14767
  4  bp 17341
  5  bp 17156
  6 nbp 16984
  7 nbp 17146
  8 nbp 17011
  9 nbp 11878
 10  bp 17111
 11  bp 17347
 12  bp 17086
 13  bp 17033
 14  bp 17173
 15 nbp 17026
 16 nbp 14741
 17 nbp 16915
 18 nbp 16921
101 nbp 17343
102 nbp 17326
103  bp 17102
104  bp 17322
105 nbp 17280
106 nbp 16700
107  bp 17194
108  bp 17169
109 nbp 17082
110 nbp 17325
111  bp 17114
112  bp 16895
201  bp 17200
202  bp 16973
203  bp 17171
204 nbp 17285
205 nbp 17122
206  bp 17330
207  bp 14762
208  bp 17212
209 nbp 16896
210 nbp 16882
211  bp 17174
212  bp 17158
213  bp 17090
214 nbp 17223
215 nbp 17312
301 nbp 17151
302 nbp 16927
303 nbp 17095
304  bp 17058
305  bp 17178
306  bp 17951
307  bp 17147
308  bp 17284
309 nbp 17091
310 nbp 16889
311 nbp 17188
312  bp 16871
313  bp 16953
314  bp 16934
315  bp 17036
316  bp 17115
