# Id serial
  1  bp 14868
  2  bp 15194
  3  bp 15011
  4  bp 14808
  5  bp 15101
  6  bp 15025
  7  bp 15152
  8  bp 14870
  9  bp 14857
 10  bp 15050
 11 nbp 15077
 12 nbp 15241
 13 nbp 14817
 14 nbp 15045
 15 nbp 14925
 16 nbp 15267
 17 nbp 15028
 18  bp 14964
 19  bp 15219
 20  bp 14800
 21  bp 15160
 22  bp 14970
 23  bp 14852
 24  bp 14865
 25  bp 15031
 26  bp 15211
 27  bp 15035
 28 nbp 15275
 29 nbp 14844
 30 nbp 14836
 31 nbp 14879
 32 nbp 14895
 33 nbp 14987
 34 nbp 15264
101 nbp 15191
102 nbp 14966
103  bp 15145
104  bp 14884
105 nbp 15017
106 nbp 15111
107 nbp 14871
108  bp 15089
109  bp 14892
110  bp 15126
111  bp 15134
112  bp 14902
113 nbp 15053
114 nbp 15207
115 nbp 14938
116  bp 14904
117  bp 14988
118  bp 15265
119  bp 15310
120  bp 14986
201  bp 15127
202  bp 15093
203  bp 15240
204 nbp 15078
205 nbp 14932
206  bp 15318
207  bp 15029
208  bp 15054
209  bp 14914
210  bp 11830
211 nbp 15179
212 nbp 15277
213 nbp 15106
214 nbp 14805
215  bp 15076
216  bp 15186
217  bp 14837
218  bp 15253
219  bp 15057
220 nbp 15085
221 nbp 15233
222 nbp 15226
223 nbp 15022
301 nbp 15301
302 nbp 15235
303 nbp 15046
304 nbp 14802
305 nbp 15279
306 nbp 15184
307 nbp 15274
308  bp 15008
309  bp 15026
310  bp 15150
311  bp 15064
312  bp 15280
313  bp 15139
314  bp 15122
315  bp 15086
316  bp 14859
317  bp 14846
318 nbp 15270
319 nbp 15286
320 nbp 14972
321 nbp 15153
322 nbp 14963
323 nbp 15168
324 nbp 14998
325  bp 15273
326  bp 14979
327  bp 14991
328  bp 15117
329  bp 15313
330  bp 15252
331  bp 15234
332  bp 14824
333  bp 14790
334  bp 15232
