917999	0	0	-6.250000	188.663687	-1322.389516	2	0
917998	0	1	-6.250000	189.163687	-1322.389516	2	0
917997	0	2	-6.250000	189.663687	-1322.389516	2	0
917996	0	3	-6.250000	190.163687	-1322.389516	2	0
917995	0	4	-6.250000	190.663687	-1322.389516	2	0
917994	0	5	-6.250000	191.163687	-1322.389516	2	0
917993	0	6	-6.250000	191.663687	-1322.389516	2	0
917992	0	7	-6.250000	192.163687	-1322.389516	2	0
917991	0	8	-6.250000	192.663687	-1322.389516	2	0
917990	0	9	-6.250000	193.163687	-1322.389516	2	0
917989	0	10	-6.250000	193.663687	-1322.389516	2	0
917988	0	11	-6.250000	194.163687	-1322.389516	2	0
917987	0	12	-6.250000	194.663687	-1322.389516	2	0
917986	0	13	-6.250000	195.163687	-1322.389516	2	0
917985	0	14	-6.250000	195.663687	-1322.389516	2	0
917984	0	15	-6.250000	196.163687	-1322.389516	2	0
918015	0	16	-6.250000	196.663687	-1322.389516	2	0
918014	0	17	-6.250000	197.163687	-1322.389516	2	0
918013	0	18	-6.250000	197.663687	-1322.389516	2	0
918012	0	19	-6.250000	198.163687	-1322.389516	2	0
918011	0	20	-6.250000	198.663687	-1322.389516	2	0
918010	0	21	-6.250000	199.163687	-1322.389516	2	0
918009	0	22	-6.250000	199.663687	-1322.389516	2	0
918008	0	23	-6.250000	200.163687	-1322.389516	2	0
918007	0	24	-6.250000	200.663687	-1322.389516	2	0
918006	0	25	-6.250000	201.163687	-1322.389516	2	0
918005	0	26	-6.250000	201.663687	-1322.389516	2	0
918004	0	27	-6.250000	202.163687	-1322.389516	2	0
918003	0	28	-6.250000	202.663687	-1322.389516	2	0
918002	0	29	-6.250000	203.163687	-1322.389516	2	0
918001	0	30	-6.250000	203.663687	-1322.389516	2	0
918000	0	31	-6.250000	204.163687	-1322.389516	2	0
924479	0	32	-6.250000	204.663687	-1322.389516	2	0
924478	0	33	-6.250000	205.163687	-1322.389516	2	0
924477	0	34	-6.250000	205.663687	-1322.389516	2	0
924476	0	35	-6.250000	206.163687	-1322.389516	2	0
924475	0	36	-6.250000	206.663687	-1322.389516	2	0
924474	0	37	-6.250000	207.163687	-1322.389516	2	0
924473	0	38	-6.250000	207.663687	-1322.389516	2	0
924472	0	39	-6.250000	208.163687	-1322.389516	2	0
924471	0	40	-6.250000	208.663687	-1322.389516	2	0
924470	0	41	-6.250000	209.163687	-1322.389516	2	0
924469	0	42	-6.250000	209.663687	-1322.389516	2	0
924468	0	43	-6.250000	210.163687	-1322.389516	2	0
924467	0	44	-6.250000	210.663687	-1322.389516	2	0
924466	0	45	-6.250000	211.163687	-1322.389516	2	0
924465	0	46	-6.250000	211.663687	-1322.389516	2	0
924464	0	47	-6.250000	212.163687	-1322.389516	2	0
924447	0	48	-6.250000	212.663687	-1322.389516	2	0
924446	0	49	-6.250000	213.163687	-1322.389516	2	0
924445	0	50	-6.250000	213.663687	-1322.389516	2	0
924444	0	51	-6.250000	214.163687	-1322.389516	2	0
924443	0	52	-6.250000	214.663687	-1322.389516	2	0
924442	0	53	-6.250000	215.163687	-1322.389516	2	0
924441	0	54	-6.250000	215.663687	-1322.389516	2	0
924440	0	55	-6.250000	216.163687	-1322.389516	2	0
924439	0	56	-6.250000	216.663687	-1322.389516	2	0
924438	0	57	-6.250000	217.163687	-1322.389516	2	0
924437	0	58	-6.250000	217.663687	-1322.389516	2	0
924436	0	59	-6.250000	218.163687	-1322.389516	2	0
924435	0	60	-6.250000	218.663687	-1322.389516	2	0
924434	0	61	-6.250000	219.163687	-1322.389516	2	0
924433	0	62	-6.250000	219.663687	-1322.389516	2	0
924432	0	63	-6.250000	220.163687	-1322.389516	2	0
924431	0	64	-6.250000	220.663687	-1322.389516	2	0
924430	0	65	-6.250000	221.163687	-1322.389516	2	0
924429	0	66	-6.250000	221.663687	-1322.389516	2	0
924428	0	67	-6.250000	222.163687	-1322.389516	2	0
924427	0	68	-6.250000	222.663687	-1322.389516	2	0
924426	0	69	-6.250000	223.163687	-1322.389516	2	0
924425	0	70	-6.250000	223.663687	-1322.389516	2	0
924424	0	71	-6.250000	224.163687	-1322.389516	2	0
924423	0	72	-6.250000	224.663687	-1322.389516	2	0
924422	0	73	-6.250000	225.163687	-1322.389516	2	0
924421	0	74	-6.250000	225.663687	-1322.389516	2	0
924420	0	75	-6.250000	226.163687	-1322.389516	2	0
924419	0	76	-6.250000	226.663687	-1322.389516	2	0
924418	0	77	-6.250000	227.163687	-1322.389516	2	0
924417	0	78	-6.250000	227.663687	-1322.389516	2	0
924416	0	79	-6.250000	228.163687	-1322.389516	2	0
917952	1	0	-16.250000	188.663687	-1322.389516	2	0
917953	1	1	-16.250000	189.163687	-1322.389516	2	0
917954	1	2	-16.250000	189.663687	-1322.389516	2	0
917955	1	3	-16.250000	190.163687	-1322.389516	2	0
917956	1	4	-16.250000	190.663687	-1322.389516	2	0
917957	1	5	-16.250000	191.163687	-1322.389516	2	0
917958	1	6	-16.250000	191.663687	-1322.389516	2	0
917959	1	7	-16.250000	192.163687	-1322.389516	2	0
917960	1	8	-16.250000	192.663687	-1322.389516	2	0
917961	1	9	-16.250000	193.163687	-1322.389516	2	0
917962	1	10	-16.250000	193.663687	-1322.389516	2	0
