# Id serial
  1  bp 13446
  2  bp 13451
  3  bp 13168
  4  bp 13441
  5  bp 13449
  6 nbp 13242
  7 nbp 13118
  8 nbp 13455
  9 nbp 13430
 10  bp 13453
 11  bp 13112
 12  bp 12747
 13  bp 13110
 14  bp 13105
 15 nbp 13240
 16 nbp 13444
 17 nbp 13174
 18 nbp 13189
101 nbp 13454
102 nbp 13244
103  bp 13223
104  bp 13234
105 nbp 13237
106 nbp 13204
107  bp 12739
108  bp 12719
109 nbp 13160
110 nbp 13180
111 nbp 13115
112  bp 12286
113  bp 13114
114  bp 13113
115  bp 12115
116  bp 12728
201  bp 13440
202  bp 13111
203  bp 13109
204 nbp 13236
205 nbp 13206
206  bp 12740
207  bp 13456
208  bp 13464
209 nbp 13438
210 nbp 13421
211  bp 13462
212  bp 13433
213  bp 13420
214  bp 13434
215  bp 13436
216 nbp 12353
217 nbp 12994
218 nbp 12562
219 nbp 13104
301 nbp 12996
302 nbp 12616
303 nbp 12955
304  bp 13457
305  bp 13210
306  bp 13467
307  bp 13461
308  bp 13121
309 nbp 12866
310 nbp 12966
311 nbp 12720
312  bp 13435
313  bp 13432
314  bp 13452
315  bp 13445
316  bp 13442
