2560
3327
0	54	50	
1	54	48	
2	54	49	
3	55	48	
4	54	51	
5	55	49	
6	54	52	
7	55	50	
8	57	49	
9	56	52	
10	56	51	
11	56	53	
12	56	50	
13	55	52	
14	56	49	
15	55	51	
16	59	50	
17	60	54	
18	59	49	
19	59	52	
20	58	48	
21	59	53	
22	58	49	
23	59	54	
24	57	53	
25	57	50	
26	58	53	
27	57	51	
28	57	52	
29	58	51	
30	58	52	
31	58	50	
32	59	51	
33	60	53	
34	60	49	
35	61	54	
36	60	50	
37	60	52	
38	60	51	
39	61	53	
40	62	54	
41	62	50	
42	62	53	
43	62	51	
44	62	52	
45	61	51	
46	61	52	
47	61	50	
48	65	55	
49	64	52	
50	65	56	
51	64	51	
52	64	53	
53	64	50	
54	64	54	
55	63	52	
56	61	49	
57	63	53	
58	62	49	
59	63	54	
60	63	50	
61	63	55	
62	63	51	
63	64	55	
64	65	53	
65	65	52	
66	65	54	
67	65	51	
68	66	54	
69	66	53	
70	66	55	
71	66	52	
72	67	53	
73	67	54	
74	67	52	
75	67	55	
76	67	51	
77	67	56	
78	66	51	
79	66	56	
80	70	55	
81	70	56	
82	70	54	
83	69	57	
84	70	53	
85	69	56	
86	69	52	
87	69	55	
88	68	57	
89	68	53	
90	68	56	
91	68	54	
92	68	55	
93	69	53	
94	69	54	
95	68	52	
96	71	53	
97	70	57	
98	72	54	
99	70	58	
100	72	55	
101	71	58	
102	71	54	
103	71	57	
104	73	58	
105	73	56	
106	72	58	
107	73	57	
108	72	57	
109	72	56	
110	71	56	
111	71	55	
112	75	58	
113	75	57	
114	75	59	
115	75	56	
116	75	60	
117	75	55	
118	74	60	
119	74	57	
120	73	55	
121	72	59	
122	73	54	
123	73	59	
124	74	55	
125	74	58	
126	74	56	
127	74	59	
128	54	45	
129	54	42	
130	54	44	
131	55	42	
132	54	43	
133	55	43	
134	54	46	
135	55	44	
136	56	45	
137	56	48	
138	56	44	
139	55	47	
140	56	43	
141	55	46	
142	55	45	
143	54	47	
144	59	45	
145	59	47	
146	59	44	
147	58	47	
148	58	43	
149	58	46	
150	57	43	
151	58	45	
152	56	47	
153	56	46	
154	57	48	
155	57	46	
156	57	47	
157	57	44	
158	57	45	
159	58	44	
160	59	46	
161	59	48	
162	60	44	
163	60	48	
164	61	44	
165	60	47	
166	60	45	
167	61	47	
168	61	48	
169	62	43	
170	62	46	
171	62	44	
172	62	45	
173	61	45	
174	61	46	
175	60	46	
176	64	47	
177	65	46	
178	64	48	
179	64	46	
180	64	49	
181	64	45	
182	63	49	
183	65	45	
184	63	44	
185	62	47	
186	63	45	
187	62	48	
188	63	46	
189	63	47	
190	64	44	
191	63	48	
192	65	48	
193	65	47	
194	66	48	
195	66	47	
196	65	49	
197	66	46	
198	66	49	
199	66	45	
200	68	47	
201	67	49	
202	68	46	
203	67	50	
204	67	46	
205	66	50	
206	67	45	
207	65	50	
208	70	48	
209	70	51	
210	70	47	
211	70	52	
212	69	46	
213	69	51	
214	69	47	
215	68	51	
216	67	48	
217	67	47	
218	68	50	
219	68	48	
220	68	49	
221	69	49	
222	69	50	
223	69	48	
224	70	49	
225	71	52	
226	70	50	
227	71	51	
228	71	47	
229	72	53	
230	71	48	
231	72	52	
232	73	51	
233	73	49	
234	73	50	
235	72	49	
236	72	50	
237	71	50	
238	72	51	
239	71	49	
240	75	52	
241	75	51	
242	75	53	
243	75	50	
244	75	54	
245	75	49	
246	74	52	
247	74	51	
248	72	48	
249	73	52	
250	73	48	
251	73	53	
252	74	49	
253	74	54	
254	74	50	
255	74	53	
256	54	38	
257	54	36	
258	54	37	
259	55	36	
260	54	39	
261	55	37	
262	55	39	
263	55	38	
264	57	37	
265	55	41	
266	56	39	
267	55	40	
268	56	38	
269	54	41	
270	56	37	
271	54	40	
272	59	39	
273	58	42	
274	59	38	
275	58	41	
276	58	40	
277	57	42	
278	58	39	
279	57	41	
280	56	40	
281	57	38	
282	56	41	
283	57	39	
284	56	42	
285	58	37	
286	57	40	
287	58	38	
288	59	40	
289	59	42	
290	59	41	
291	59	43	
292	60	38	
293	60	43	
294	60	39	
295	60	42	
296	61	41	
297	62	39	
298	62	40	
299	61	39	
300	61	40	
301	60	40	
302	61	43	
303	60	41	
304	65	44	
305	64	41	
306	64	42	
307	64	40	
308	64	43	
309	64	39	
310	63	43	
311	63	41	
312	61	38	
313	62	41	
314	62	38	
315	61	42	
316	63	39	
317	62	42	
318	63	40	
319	63	42	
320	65	42	
321	65	41	
322	65	43	
323	65	40	
324	66	42	
325	66	41	
326	66	43	
327	66	40	
328	67	41	
329	67	42	
330	67	40	
331	67	43	
332	67	39	
333	67	44	
334	66	39	
335	66	44	
336	70	43	
337	70	44	
338	70	42	
339	69	45	
340	70	41	
341	69	44	
342	69	40	
343	69	43	
344	68	45	
345	68	41	
346	68	44	
347	68	42	
348	68	43	
349	68	40	
350	69	42	
351	69	41	
352	71	41	
353	70	45	
354	71	42	
355	70	46	
356	72	42	
357	71	46	
358	72	43	
359	71	45	
360	73	46	
361	73	44	
362	72	46	
363	73	45	
364	72	45	
365	71	43	
366	71	44	
367	72	44	
368	75	46	
369	75	45	
370	75	47	
371	75	44	
372	75	48	
373	75	43	
374	74	48	
375	74	45	
376	73	43	
377	72	47	
378	73	42	
379	73	47	
380	74	43	
381	74	46	
382	74	44	
383	74	47	
384	54	33	
385	54	31	
386	54	32	
387	55	31	
388	54	34	
389	55	32	
390	54	35	
391	55	33	
392	57	32	
393	56	35	
394	56	34	
395	56	36	
396	56	33	
397	55	35	
398	56	32	
399	55	34	
400	59	34	
401	59	37	
402	59	33	
403	59	36	
404	59	32	
405	59	35	
406	58	31	
407	58	35	
408	57	36	
409	57	33	
410	58	36	
411	57	34	
412	57	35	
413	58	33	
414	58	34	
415	58	32	
416	60	32	
417	60	36	
418	60	33	
419	60	35	
420	60	34	
421	60	37	
422	61	32	
423	61	36	
424	61	37	
425	62	32	
426	62	35	
427	62	33	
428	62	34	
429	61	34	
