0	40.	140.
1	40.	140.
2	40.     140.
3	40.     140.
4	40.     140.
5	40.     140.
6	40.     140.
7	40.     140.
8	40.     140.
9	40.     140.
10	40.     140.
11	40.     140.
12	40.     140.
13	40.     140.
14	40.     140.
15	40.     140.
16	40.     140.
17	40.     140.
18	40.     140.
19	40.     140.
20	40.     140.
21	40.     140.
22	40.     140.
23	40.    	140.
0	40.	140.
1	40.	140.
2	40.     140.
3	40.     140.
4	40.     140.
5	40.     140.
6	40.     140.
7	40.     140.
8	40.     140.
9	40.     140.
10	40.     140.
11	40.     140.
12	40.     140.
13	40.     140.
14	40.     140.
15	40.     140.
16	40.     140.
17	40.     140.
18	40.     140.
19	40.     140.
20	40.     140.
21	40.     140.
22	40.     140.
23	40.    	140.
