    .9  6.6677098 -1.1316569   .566771E+01
   1.0  6.0056405 -1.0184911   .500564E+01
   1.1  5.4625359  -.9259011   .446254E+01
   1.2  5.0156522  -.8487425   .401565E+01
   1.3  4.6470370  -.7834547   .364704E+01
   1.4  4.3214812  -.7274936   .332148E+01
   1.5  4.0513740  -.6789940   .305137E+01
   1.6  3.8146865  -.6365569   .281469E+01
   1.7  3.6062171  -.5991124   .260622E+01
   1.8  3.4258015  -.5658283   .242580E+01
   1.9  3.2697065  -.5360479   .226971E+01
   2.0  3.1227202  -.5092455   .212272E+01
   2.5  2.6001184  -.4073964   .160012E+01
   3.0  2.2654619  -.3394970   .126546E+01
   3.5  2.0387433  -.2909974   .103874E+01
   4.0  1.8792350  -.2546228   .879235E+00
   4.5  1.7570258  -.2263314   .757026E+00
   5.0  1.6613182  -.2036982   .661318E+00
   5.5  1.5835217  -.1851802   .583522E+00
   6.0  1.5251929  -.1697485   .525193E+00
   6.5  1.4713633  -.1566909   .471363E+00
   7.0  1.4298763  -.1454987   .429876E+00
   7.5  1.3940226  -.1357988   .394023E+00
   8.0  1.3607111  -.1273114   .360711E+00
   8.5  1.3333228  -.1198225   .333323E+00
   9.0  1.3101099  -.1131657   .310110E+00
   9.5  1.2897592  -.1072096   .289759E+00
  10.0  1.2695253  -.1018491   .269525E+00
  10.5  1.2517347  -.0969992   .251735E+00
  11.0  1.2361557  -.0925901   .236156E+00
  11.5  1.2223656  -.0885644   .222366E+00
  12.0  1.2098231  -.0848743   .209823E+00
  12.5  1.1981472  -.0814793   .198147E+00
  13.0  1.1885082  -.0783455   .188508E+00
  13.5  1.1795461  -.0754438   .179546E+00
  14.0  1.1703939  -.0727494   .170394E+00
  14.5  1.1617157  -.0702408   .161716E+00
  15.0  1.1534891  -.0678994   .153489E+00
  15.5  1.1453971  -.0657091   .145397E+00
  16.0  1.1389344  -.0636557   .138934E+00
  16.5  1.1329598  -.0617267   .132960E+00
  17.0  1.1273731  -.0599112   .127373E+00
  17.5  1.1220336  -.0581995   .122034E+00
  18.0  1.1168325  -.0565828   .116832E+00
  18.5  1.1120167  -.0550536   .112017E+00
  19.0  1.1075377  -.0536048   .107538E+00
  19.5  1.1030422  -.0522303   .103042E+00
  20.0  1.0988355  -.0509246   .988355E-01
  22.0  1.0842266  -.0462951   .842266E-01
  24.0  1.0738068  -.0424371   .738068E-01
  26.0  1.0649371  -.0391727   .649371E-01
  28.0  1.0569407  -.0363747   .569407E-01
  30.0  1.0497053  -.0339497   .497053E-01
  32.0  1.0437255  -.0318278   .437255E-01
  34.0  1.0384672  -.0299556   .384672E-01
  36.0  1.0344633  -.0282914   .344633E-01
  38.0  1.0314007  -.0268024   .314007E-01
  40.0  1.0287191  -.0254623   .287191E-01
  42.0  1.0263261  -.0242498   .263261E-01
  44.0  1.0242617  -.0231475   .242617E-01
  46.0  1.0223618  -.0221411   .223618E-01
  48.0  1.0207008  -.0212186   .207008E-01
  50.0  1.0191342  -.0203698   .191342E-01
  52.0  1.0176853  -.0195864   .176853E-01
  54.0  1.0164026  -.0188609   .164026E-01
  56.0  1.0151926  -.0181873   .151926E-01
  58.0  1.0140357  -.0175602   .140357E-01
  60.0  1.0129987  -.0169749   .129987E-01
  62.0  1.0120910  -.0164273   .120910E-01
  64.0  1.0111747  -.0159139   .111747E-01
  66.0  1.0104153  -.0154317   .104153E-01
  68.0  1.0096753  -.0149778   .967526E-02
  70.0  1.0089302  -.0145499   .893021E-02
  72.0  1.0084745  -.0141457   .847447E-02
  74.0  1.0078667  -.0137634   .786674E-02
  76.0  1.0073513  -.0134012   .735128E-02
  78.0  1.0068423  -.0130576   .684226E-02
  80.0  1.0063829  -.0127311   .638294E-02
  82.0  1.0059133  -.0124206   .591326E-02
  84.0  1.0054796  -.0121249   .547957E-02
  86.0  1.0051217  -.0118429   .512171E-02
  88.0  1.0047160  -.0115738   .471604E-02
  90.0  1.0043528  -.0113166   .435281E-02
  92.0  1.0040370  -.0110706   .403702E-02
  94.0  1.0036913  -.0108350   .369132E-02
  96.0  1.0033945  -.0106093   .339448E-02
  98.0  1.0030901  -.0103928   .309014E-02
 100.0  1.0028156  -.0101849   .281560E-02
 102.0  1.0025233  -.0099852   .252330E-02
 104.0  1.0023205  -.0097932   .232053E-02
 106.0  1.0022312  -.0096084   .223124E-02
 108.0  1.0021452  -.0094305   .214517E-02
 110.0  1.0020732  -.0092590   .207317E-02
 112.0  1.0019789  -.0090937   .197887E-02
 114.0  1.0019230  -.0089341   .192297E-02
 116.0  1.0018494  -.0087801   .184941E-02
 118.0  1.0017531  -.0086313   .175309E-02
 120.0  1.0016873  -.0084874   .168729E-02
 122.0  1.0016239  -.0083483   .162387E-02
 124.0  1.0015657  -.0082136   .156569E-02
 126.0  1.0015179  -.0080833   .151789E-02
 128.0  1.0014724  -.0079570   .147235E-02
 130.0  1.0014160  -.0078345   .141597E-02
 132.0  1.0013455  -.0077158   .134552E-02
 134.0  1.0013024  -.0076007   .130236E-02
 136.0  1.0012640  -.0074889   .126398E-02
 138.0  1.0012155  -.0073804   .121546E-02
 140.0  1.0011725  -.0072749   .117254E-02
 142.0  1.0011432  -.0071725   .114322E-02
 144.0  1.0011173  -.0070729   .111735E-02
 146.0  1.0010930  -.0069760   .109303E-02
 148.0  1.0010428  -.0068817   .104284E-02
 150.0  1.0010049  -.0067899   .100493E-02
 152.0  1.0009613  -.0067006   .961304E-03
 154.0  1.0009335  -.0066136   .933528E-03
 156.0  1.0009027  -.0065288   .902653E-03
 158.0  1.0008633  -.0064461   .863314E-03
 160.0  1.0008358  -.0063656   .835776E-03
 162.0  1.0008122  -.0062870   .812173E-03
 164.0  1.0007826  -.0062103   .782609E-03
 166.0  1.0007470  -.0061355   .746965E-03
 168.0  1.0007247  -.0060624   .724673E-03
 170.0  1.0006926  -.0059911   .692606E-03
 172.0  1.0006665  -.0059215   .666499E-03
 174.0  1.0006479  -.0058534   .647902E-03
 176.0  1.0006188  -.0057869   .618815E-03
 178.0  1.0005965  -.0057219   .596523E-03
 180.0  1.0005702  -.0056583   .570178E-03
 182.0  1.0005563  -.0055961   .556350E-03
 184.0  1.0005238  -.0055353   .523806E-03
 186.0  1.0004977  -.0054758   .497699E-03
 188.0  1.0004821  -.0054175   .482082E-03
 190.0  1.0004594  -.0053605   .459433E-03
 192.0  1.0004284  -.0053046   .428438E-03
 194.0  1.0004094  -.0052500   .409365E-03
 196.0  1.0003964  -.0051964   .396371E-03
 198.0  1.0003791  -.0051439   .379086E-03
 200.0  1.0003585  -.0050925   .358462E-03
 205.0  1.0003082  -.0049682   .308156E-03
 210.0  1.0002925  -.0048500   .292540E-03
 215.0  1.0002775  -.0047372   .277519E-03
 220.0  1.0002657  -.0046295   .265718E-03
 225.0  1.0002545  -.0045266   .254512E-03
 230.0  1.0002455  -.0044282   .245452E-03
 235.0  1.0002309  -.0043340   .230908E-03
 240.0  1.0002170  -.0042437   .216961E-03
 245.0  1.0002092  -.0041571   .209212E-03
 250.0  1.0002022  -.0040740   .202179E-03
 255.0  1.0001936  -.0039941   .193596E-03
 260.0  1.0001832  -.0039173   .183225E-03
 265.0  1.0001745  -.0038434   .174522E-03
 270.0  1.0001669  -.0037722   .166893E-03
 275.0  1.0001596  -.0037036   .159621E-03
 280.0  1.0001523  -.0036375   .152349E-03
 285.0  1.0001441  -.0035737   .144124E-03
 290.0  1.0001380  -.0035120   .138044E-03
 295.0  1.0001303  -.0034525   .130296E-03
 300.0  1.0001278  -.0033950   .127792E-03
 305.0  1.0001218  -.0033393   .121832E-03
 310.0  1.0001169  -.0032855   .116944E-03
 315.0  1.0001116  -.0032333   .111580E-03
 320.0  1.0001056  -.0031828   .105619E-03
 325.0  1.0000998  -.0031338   .997782E-04
 330.0  1.0000948  -.0030863   .947714E-04
 335.0  1.0000904  -.0030403   .903606E-04
 340.0  1.0000861  -.0029956   .860691E-04
 345.0  1.0000825  -.0029521   .824928E-04
 350.0  1.0000776  -.0029100   .776052E-04
 355.0  1.0000747  -.0028690   .747442E-04
 360.0  1.0000693  -.0028291   .692606E-04
 365.0  1.0000657  -.0027904   .656843E-04
 370.0  1.0000625  -.0027527   .624657E-04
