    .9  6.3509498 -1.1316569   .535095E+01
   1.0  5.7188745 -1.0184911   .471887E+01
 530.0  1.0000126  -.0019217   .126362E-04
 540.0  1.0000124  -.0018861   .123978E-04
 550.0  1.0000111  -.0018518   .110865E-04
 560.0  1.0000107  -.0018187   .107288E-04
 570.0  1.0000101  -.0017868   .101328E-04
 580.0  1.0000099  -.0017560   .989437E-05
 590.0  1.0000093  -.0017263   .929832E-05
 600.0  1.0000091  -.0016975   .905991E-05
 610.0  1.0000083  -.0016697   .834465E-05
 620.0  1.0000086  -.0016427   .858307E-05
 630.0  1.0000079  -.0016167   .786781E-05
 640.0  1.0000074  -.0015914   .739098E-05
 650.0  1.0000069  -.0015669   .691414E-05
 660.0  1.0000067  -.0015432   .667572E-05
 670.0  1.0000068  -.0015201   .679493E-05
 680.0  1.0000060  -.0014978   .596046E-05
 690.0  1.0000060  -.0014761   .596046E-05
 700.0  1.0000056  -.0014550   .560284E-05
 710.0  1.0000050  -.0014345   .500679E-05
 720.0  1.0000049  -.0014146   .488758E-05
 730.0  1.0000045  -.0013952   .452995E-05
 740.0  1.0000045  -.0013763   .452995E-05
 750.0  1.0000042  -.0013580   .417233E-05
 760.0  1.0000041  -.0013401   .405312E-05
 770.0  1.0000037  -.0013227   .369549E-05
 780.0  1.0000036  -.0013058   .357628E-05
 790.0  1.0000032  -.0012892   .321865E-05
 800.0  1.0000030  -.0012731   .298023E-05
 810.0  1.0000029  -.0012574   .286102E-05
 820.0  1.0000025  -.0012421   .250340E-05
 830.0  1.0000027  -.0012271   .274181E-05
 840.0  1.0000027  -.0012125   .274181E-05
 850.0  1.0000025  -.0011982   .250340E-05
 860.0  1.0000024  -.0011843   .238419E-05
 870.0  1.0000023  -.0011707   .226498E-05
 880.0  1.0000024  -.0011574   .238419E-05
 890.0  1.0000023  -.0011444   .226498E-05
 900.0  1.0000021  -.0011317   .214577E-05
 910.0  1.0000021  -.0011192   .214577E-05
 920.0  1.0000021  -.0011071   .214577E-05
 930.0  1.0000019  -.0010952   .190735E-05
 940.0  1.0000020  -.0010835   .202656E-05
 950.0  1.0000019  -.0010721   .190735E-05
 960.0  1.0000020  -.0010609   .202656E-05
 970.0  1.0000019  -.0010500   .190735E-05
 980.0  1.0000017  -.0010393   .166893E-05
 990.0  1.0000019  -.0010288   .190735E-05
1000.0  1.0000018  -.0010185   .178814E-05
1100.0  1.0000012  -.0009259   .119209E-05
1200.0  1.0000011  -.0008487   .107288E-05
1300.0  1.0000008  -.0007835   .834465E-06
1400.0  1.0000006  -.0007275   .596046E-06
1500.0  1.0000002  -.0006790   .238419E-06
1600.0  1.0000004  -.0006366   .357628E-06
1700.0  1.0000002  -.0005991   .238419E-06
1800.0  1.0000001  -.0005658   .119209E-06
1900.0  1.0000001  -.0005360   .119209E-06
2000.0  1.0000001  -.0005092   .119209E-06
2100.0  1.0000001  -.0004850   .119209E-06
2200.0  1.0000001  -.0004630   .119209E-06
2300.0  1.0000001  -.0004428   .119209E-06
2400.0  1.0000000  -.0004244   .000000E+00
2500.0  1.0000000  -.0004074   .000000E+00
2600.0  1.0000000  -.0003917   .000000E+00
2700.0  1.0000000  -.0003772   .000000E+00
2800.0   .9999999  -.0003637  -.596046E-07
2900.0  1.0000000  -.0003512   .000000E+00
3000.0  1.0000000  -.0003395   .000000E+00
3100.0   .9999999  -.0003285  -.596046E-07
3200.0   .9999999  -.0003183  -.119209E-06
3300.0   .9999999  -.0003086  -.596046E-07
3400.0   .9999999  -.0002996  -.596046E-07
3500.0   .9999999  -.0002910  -.596046E-07
3600.0   .9999999  -.0002829  -.119209E-06
3700.0   .9999999  -.0002753  -.596046E-07
3800.0   .9999999  -.0002680  -.596046E-07
3900.0   .9999999  -.0002612  -.596046E-07
4000.0   .9999999  -.0002546  -.596046E-07
4100.0   .9999999  -.0002484  -.119209E-06
4200.0   .9999999  -.0002425  -.119209E-06
4300.0   .9999999  -.0002369  -.596046E-07
4400.0   .9999999  -.0002315  -.119209E-06
4500.0   .9999999  -.0002263  -.119209E-06
4600.0   .9999999  -.0002214  -.119209E-06
4700.0   .9999999  -.0002167  -.119209E-06
4800.0   .9999999  -.0002122  -.119209E-06
4900.0   .9999999  -.0002079  -.119209E-06
5000.0   .9999999  -.0002037  -.119209E-06

