1	14	3
2	13	3
3	12	3
4	11	3
5	10	3
6	9 	3
7	8 	3
8	7 	3
9	6 	3
10	5	3
11	4 	3
12	3 	3
13	2 	3
14	1 	3
15	0 	3
16	16	2
17	15	2
18	14	2
19	13	2
20	12	2
21	11	2
22	10	2
23	9 	2
24	8 	2
25	7 	2
26	6 	2
27	5 	2
28	4 	2
29	3 	2
30	2 	2
31	1 	2
32	0 	2
33	15	1
34	14	1
35	13	1
36	12	1
37	11	1
38	10	1
39	9 	1
40	8 	1
41	7 	1
42	6 	1
43	5 	1
44	4 	1
45	3 	1
46	2 	1
47	1 	1
48	0 	1
49	15	0
50	14	0
51	13	0
52	12	0
53	11	0
54	10	0
55	9 	0
56	8 	0
57	7 	0
58	6 	0
59	5 	0
60	4 	0
61	3 	0
62	2 	0
63	1 	0
64	0 	0
