# Motif R20
#
#connecteur_berg kapton padname not_used
#for slats there's no kapton connector, so it's always 1 (zero make the reader
#abort, so it's not a valid value here).
#
23	1	1	-
24	1	2	-
25	1	3	-
26	1	4	-
27	1	5	-
28	1	6	-
29	1	7	-
30	1	8	-
31	1	9	-
32	1	10	-
33	1	11	-
12	1	12	-
13	1	13	-
14	1	14	-
15	1	15	-
16	1	16	-
17	1	17	-
18	1	18	-
19	1	19	-
20	1	20	-
21	1	21	-
22	1	22	-
52	1	23	-
2	1	24	-
3	1	25	-
4	1	26	-
5	1	27	-
6	1	28	-
7	1	29	-
8	1	30	-
9	1	31	-
10	1	32	-
11	1	33	-
63	1	34	-
62	1	35	-
61	1	36	-
60	1	37	-
59	1	38	-
58	1	39	-
57	1	40	-
56	1	41	-
55	1	42	-
54	1	43	-
53	1	44	-
74	1	45	-
73	1	46	-
72	1	47	-
71	1	48	-
70	1	49	-
69	1	50	-
68	1	51	-
67	1	52	-
66	1	53	-
65	1	54	-
64	1	55	-
83	1	56	-
82	1	57	-
81	1	58	-
80	1	59	-
79	1	60	-
78	1	61	-
77	1	62	-
76	1	63	-
75	1	64	-
