21 30 79 10. 10. 10.  0.1000000015   0.1000000015   695.0999756 
 -3.357638121 0.4791356921 1.124135017
 -3.155370951 0.5190206766 1.552595019
 -0.2361292951E-02 0.1946502016E-03 -2.411703110
 -0.2385550886 0.1968774945E-01 -2.405247927
 -0.4751155078 0.3934708983E-01 -2.385968924
 -0.7123419046 0.5934248120E-01 -2.353367090
 -0.9504030943 0.7985337824E-01 -2.306616068
 -1.189263940 0.1010724008 -2.244575977
 -1.428604007 0.1232071966 -2.165802956
 -1.667726040 0.1464814097 -2.068584919
 -1.905454993 0.1711338013 -1.950988054
 -2.140042067 0.1974184960 -1.810932040
 -2.369070053 0.2256036997 -1.646282911
 -2.589373112 0.2559735179 -1.454969049
 -2.796976089 0.2888292968 -1.235093951
 -2.987025023 0.3244917095 -0.9850323796
 -3.153676987 0.3632960916 -0.7034870386
 -3.289823055 0.4055700004 -0.3895246983
 -3.386520147 0.4515607953 -0.4270244017E-01
 -3.431946039 0.5012425184 0.3363958001
 -3.409897089 0.5538465977 0.7444527149
 -3.298903942 0.6068769693 1.171189070
 -3.075884819 0.6546638012 1.592074871
 -0.2365953056E-02 0.2380067017E-03 -2.390084982
 -0.2390225977 0.2407230809E-01 -2.383538961
 -0.4760265052 0.4810595885E-01 -2.363985062
 -0.7136554122 0.7254379988E-01 -2.330916882
 -0.9520527720 0.9760457277E-01 -2.283493996
 -1.191152096 0.1235257015 -2.220557928
 -1.430591941 0.1505662054 -2.140646935
 -1.669628024 0.1790069044 -2.042031050
 -1.907024980 0.2091497928 -1.922757030
 -2.140959978 0.2413159013 -1.780729055
 -2.368921995 0.2758434117 -1.613798022
 -2.587625980 0.3130874038 -1.419873953
 -2.792932987 0.3534197211 -1.197042942
 -2.979766130 0.3972284198 -0.9436628222
 -3.141950130 0.4449065030 -0.6584349871
 -3.271893024 0.4968129992 -0.3404766023
 -3.359930038 0.5531579852 0.1045988966E-01
 -3.393208981 0.6137090921 0.3932300806
 -3.354297876 0.6771091223 0.8031339049
 -3.221087933 0.7395499945 1.227032065
 -2.972645998 0.7932090759 1.636306047
 -0.2371204086E-02 0.2842012036E-03 -2.363993883
 -0.2395492047 0.2874333039E-01 -2.357340097
 -0.4770523012 0.5743416026E-01 -2.337463140
 -0.7151330113 0.8659660816E-01 -2.303842068
 -0.9539032578 0.1164902002 -2.255618095
 -1.193256974 0.1474009007 -2.191606045
 -1.432781100 0.1796443909 -2.110321045
 -1.671666980 0.2135671973 -2.010003090
 -1.908599019 0.2495435029 -1.888681054
 -2.141655922 0.2879714966 -1.744235992
 -2.368202925 0.3292688131 -1.574500918
 -2.584792137 0.3738692105 -1.377372026
 -2.787070751 0.4222190082 -1.150920033
 -2.969659805 0.4747709036 -0.8934950233
 -3.125953913 0.5319613814 -0.6038196087
 -3.247720003 0.5941430330 -0.2811177969
 -3.324358940 0.6614024043 0.7452554256E-01
 -3.341743946 0.7331144810 0.4610902667
 -3.281112909 0.8069665432 0.8718491793
 -3.120321035 0.8772814274 1.289858937
 -2.842442036 0.9337244034 1.682067990
 -0.2376778983E-02 0.3340431140E-03 -2.333107948
 -0.2401082963 0.3378248215E-01 -2.326330900
 -0.4781405926 0.6749355048E-01 -2.306082010
 -0.7166978121 0.1017418951 -2.271821976
 -0.9558541775 0.1368294954 -2.222664833
 -1.195453048 0.1730947047 -2.157392025
 -1.435016990 0.2109175026 -2.074479103
 -1.673650980 0.2507193983 -1.972135067
 -1.909934998 0.2929587960 -1.848356962
 -2.141814947 0.3381235898 -1.701002002
 -2.366488934 0.3867225051 -1.527888060
 -2.580296993 0.4392759800 -1.326895952
 -2.778601170 0.4963067174 -1.096094966
 -2.955626011 0.5583229065 -0.8338481784
 -3.104195833 0.6257752180 -0.5389425159
 -3.215250015 0.6989412308 -0.2108079046
 -3.277005911 0.7776349783 0.1499128938
 -3.273844957 0.8605338335 0.5398383141
 -3.185837030 0.9438257217 0.9493356347
 -2.992117882 1.019325018 1.356727958
 -2.682245970 1.074175000 1.725013018
 -0.2382240025E-02 0.3885081969E-03 -2.297013998
 -0.2406558990 0.3928817809E-01 -2.290098906
 -0.4792052209 0.7847931236E-01 -2.269432068
 -0.7182227969 0.1182705015 -2.234449863
 -0.9577389956 0.1590074897 -2.184227943
 -1.197535038 0.2010861933 -2.117500067
 -1.437049031 0.2449591160 -2.032692909
 -1.675276041 0.2911348045 -1.927968025
 -1.910652995 0.3401702940 -1.801283956
 -2.140949011 0.3926584721 -1.650471926
 -2.363142967 0.4492117763 -1.473333955
 -2.573287964 0.5104447007 -1.267752051
 -2.766369820 0.5769528151 -1.031809926
 -2.936091900 0.6492775083 -0.7639247775
 -3.074535131 0.7278265953 -0.4630285203
 -3.171572208 0.8126786351 -0.1289281994
 -3.213979959 0.9031190872 0.2368070930
 -3.184566975 0.9966408014 0.6287074685
 -3.062958956 1.087199926 1.033151984
 -2.831852198 1.163602948 1.423221946
 -2.489881992 1.211174965 1.759731054
 -0.2386894077E-02 0.4487573751E-03 -2.255193949
 -0.2411220968 0.4537755996E-01 -2.248126984
 -0.4801085889 0.9062405676E-01 -2.227000952
 -0.7195056677 0.1365294904 -2.191215992
 -0.9592927694 0.1834853888 -2.139796972
 -1.199174047 0.2319502085 -2.071413994
 -1.438480020 0.2824587822 -1.984425902
 -1.676058054 0.3356210887 -1.876932979
 -1.910158992 0.3921097219 -1.746844053
 -2.138314009 0.4526396096 -1.591963053
 -2.357201099 0.5179402828 -1.410083055
 -2.562497854 0.5887231827 -1.199108005
 -2.748684883 0.6656413078 -0.9571774006
 -2.908779144 0.7492207885 -0.6828337312
 -3.033895016 0.8397181034 -0.3752972186
 -3.112576008 0.9367898107 -0.3504532948E-01
 -3.129961014 1.038761020 0.3348375857
 -3.067592144 1.141214013 0.7257782817
 -2.906348944 1.235080004 1.119125962
 -2.635643959 1.306263924 1.483328104
 -2.264797926 1.339917064 1.780123949
 -0.2389673144E-02 0.5161364097E-03 -2.207000971
 -0.2413994968 0.5218658969E-01 -2.199771881
 -0.4806393087 0.1041985005 -2.178147078
 -0.7202342153 0.1569250077 -2.141484022
 -0.9601047635 0.2108047009 -2.088737011
 -1.199861050 0.2663650811 -2.018491030
 -1.438692927 0.3242345154 -1.929015994
 -1.675255060 0.3851394057 -1.818330050
 -1.907545090 0.4498872757 -1.684281945
 -2.132772923 0.5193327069 -1.524646044
 -2.347216129 0.5943320990 -1.337229013
 -2.546037197 0.6756863594 -1.119991064
 -2.723047972 0.7640648484 -0.8712004423
 -2.870362997 0.8598800898 -0.5896579623
 -2.977867126 0.9630333185 -0.2751228809
 -3.032527924 1.072364926 0.7076583803E-01
 -3.017920971 1.184549093 0.4425172210
 -2.915472984 1.292335987 0.8272567987
 -2.710286140 1.383215904 1.200958967
 -2.401563883 1.441476107 1.529798985
 -2.008745193 1.454355001 1.780040026
 -0.2388988156E-02 0.5921379779E-03 -2.151650906
 -0.2413281947 0.5986634269E-01 -2.144248009
 -0.4804807901 0.1195050031 -2.122087955
 -0.7199383974 0.1799134016 -2.084471941
 -0.9595538378 0.2415801883 -2.030261993
 -1.198819995 0.3051086068 -1.957934976
 -1.436744928 0.3712311983 -1.865642071
 -1.671728015 0.4408077896 -1.751297951
 -1.901425004 0.5147982836 -1.612675905
 -2.122609138 0.5942113996 -1.447528005
 -2.331005096 0.6800297499 -1.253706098
 -2.521085262 0.7731106877 -1.029300928
 -2.685770035 0.8740483522 -0.7728424072
 -2.816002846 0.9829459190 -0.4836210012
 -2.900182962 1.098973989 -0.1623699963
 -2.923656940 1.219495058 0.1873247027
 -2.869215012 1.338567019 0.5563881993
 -2.720694065 1.445354939 0.9267740846
 -2.471148014 1.524665952 1.270408869
 -2.130754948 1.561678886 1.555037022
 -1.726195097 1.547670960 1.754040003
 -0.2382537816E-02 0.6782937562E-03 -2.088202953
 -0.2406758070 0.6857223809E-01 -2.080614090
 -0.4791719913 0.1368571967 -2.057883024
 -0.7179293633 0.2059744000 -2.019233942
 -0.9567219615 0.2764680982 -1.963420033
 -1.194895983 0.3490236104 -1.888774872
 -1.431224108 0.4244890213 -1.793303013
 -1.663762927 0.5038697124 -1.674786091
 -1.889703989 0.5882902741 -1.530914068
 -2.105219841 0.6789147258 -1.359435081
 -2.305283070 0.7768241167 -1.158308983
 -2.483427048 0.8828444481 -0.9258919954
 -2.631402969 0.9973005056 -0.6612057686
 -2.738719940 1.119611979 -0.3644481897
 -2.792191982 1.247563004 -0.3804349154E-01
 -2.776129007 1.376057982 0.3113690019
 -2.674666882 1.495604038 0.6700510979
 -2.477859974 1.592085958 1.015302062
 -2.189255953 1.650065899 1.318387985
 -1.828086972 1.658318996 1.552273035
 -1.424507976 1.612928987 1.698111057
 -0.2367096953E-02 0.7759485743E-03 -2.015569925
 -0.2391161025 0.7844163477E-01 -2.007781982
 -0.4760614038 0.1565367877 -1.984429121
 -0.7132250667 0.2355498075 -1.944652081
 -0.9502854943 0.3160895109 -1.887065053
 -1.186401963 0.3989320993 -1.809834003
 -1.420041084 0.4850471020 -1.710779905
 -1.648799062 0.5755891800 -1.587527990
 -1.869233966 0.6718409657 -1.437684059
 -2.076693058 0.7750892639 -1.259036064
 -2.265118122 0.8864224553 -1.049777031
 -2.426795959 1.006433964 -0.8087682128
 -2.552025080 1.134788036 -0.5359436870
 -2.628777027 1.269549012 -0.2331010103
 -2.642793179 1.406116962 0.9459879994E-01
 -2.579244137 1.535917997 0.4363483787
 -2.427278996 1.645946026 0.7738039494
 -2.186443090 1.721060038 1.082368016
 -1.869971037 1.748774052 1.336686015
 -1.502195001 1.722860932 1.516608000
 -1.113884926 1.643908024 1.610309005
 -0.2338309074E-02 0.8858588990E-03 -1.932556868
 -0.2362076044 0.8955322206E-01 -1.924545050
 -0.4702607989 0.1787138879 -1.900496006
 -0.7044708729 0.2689254880 -1.859452009
 -0.9383913279 0.3608782887 -1.799874067
 -1.170938969 0.4554480016 -1.719730020
 -1.400172949 0.5537236333 -1.616635084
 -1.623075008 0.6569903493 -1.488044024
 -1.835342050 0.7666393518 -1.331502914
 -2.031193018 0.8839691877 -1.144948006
 -2.203194857 1.009849072 -0.9270392656
 -2.342077017 1.144212961 -0.6775757074
 -2.436590910 1.285349011 -0.3981105983
 -2.473705053 1.428933024 -0.9305202216E-01
 -2.439930916 1.566949964 0.2286358923
 -2.324815035 1.687315941 0.5518714190
 -2.126018047 1.775650978 0.8559772372
 -1.852549076 1.819227934 1.118404984
 -1.523615003 1.810445070 1.319517970
 -1.165182948 1.747890949 1.445734024
 -0.8071084023 1.636142969 1.491407037
 -0.2290589968E-02 0.1007552957E-02 -1.837947965
 -0.2313823998 0.1018622965 -1.829670906
 -0.4606166780 0.2033161968 -1.804800987
 -0.6898807883 0.3060320914 -1.762277961
 -0.9185495377 0.4108071029 -1.700397968
 -1.145210981 0.5186235905 -1.616923928
 -1.367381930 0.6306693554 -1.509262085
 -1.581220031 0.7482951283 -1.374720931
 -1.781266928 0.8728590012 -1.210881948
 -1.960265040 1.005398035 -1.016052008
 -2.109077930 1.146072030 -0.7898073196
 -2.216818094 1.293358922 -0.5336095095
 -2.271325111 1.443096995 -0.2516269982
 -2.260488033 1.587589979 0.4815145954E-01
 -2.175004005 1.715493917 0.3529056907
 -2.012151957 1.813399076 0.6452988982
 -1.778349996 1.869055033 0.9059537649
 -1.488700986 1.874351978 1.116924047
 -1.164710045 1.826540947 1.264387131
 -0.8321419358 1.728340983 1.340519071
 -0.5186827183 1.588225126 1.345639944
 -0.2217275091E-02 0.1138443942E-02 -1.730669975
 -0.2239601016 0.1151096970 -1.722061038
 -0.4457314014 0.2298404127 -1.696175098
 -0.6672526598 0.3461444974 -1.651852012
 -0.8876203895 0.4649528861 -1.587235928
 -1.104959011 0.5873485804 -1.499906898
 -1.316052914 0.7145556808 -1.387109041
 -1.515977979 0.8478312492 -1.246119022
 -1.697807074 0.9881836176 -1.074792027
 -1.852529049 1.135825038 -0.8722704053
 -1.969349980 1.289318919 -0.6397914886
 -2.036586046 1.444573998 -0.3814569712
 -2.043271065 1.594108939 -0.1048659980
 -1.981520891 1.727228045 0.1785752922
 -1.849133015 1.831607938 0.4541528821
 -1.651173949 1.895931959 0.7055182457
 -1.399707913 1.912239075 0.9169847965
 -1.112398982 1.877058029 1.075541973
 -0.8111012578 1.791761041 1.172545075
 -0.5201638937 1.663004041 1.205703974
 -0.2627947032 1.503106117 1.181167006
 -0.2111271024E-02 0.1272812951E-02 -1.610059023
 -0.2132128924 0.1287169009 -1.601022959
 -0.4240908027 0.2571276128 -1.573846936
 -0.6341542006 0.3875033855 -1.527292967
 -0.8420527577 0.5209124684 -1.459396005
 -1.045248032 0.6584847569 -1.367632031
 -1.239551067 0.8013232946 -1.249235988
 -1.418702006 0.9502618909 -1.101733923
 -1.574151039 1.105367064 -0.9237510562
 -1.695358038 1.265120983 -0.7160413265
 -1.770969033 1.425431967 -0.4824490845
 -1.790838957 1.579007983 -0.2303375006
 -1.748321056 1.715780973 0.2974213101E-01
 -1.641988993 1.824542999 0.2849793136
 -1.476284027 1.895102978 0.5215883851
 -1.261137009 1.920039892 0.7262127995
 -1.011131048 1.895651937 0.8872526288
 -0.7446526289 1.822447896 0.9962315559
 -0.4826867878 1.705734015 1.049551010
 -0.2459801883 1.556107998 1.050426006
 -0.5002814904E-01 1.388456941 1.009338975
 -0.1966424054E-02 0.1401057933E-02 -1.476210952
 -0.1985068023 0.1417056024 -1.466639996
 -0.3943589032 0.2831807137 -1.437864065
 -0.5883998275 0.4269856811 -1.388618946
 -0.7785996795 0.5742526054 -1.316925049
 -0.9615144134 0.7259917855 -1.220332980
 -1.131780982 0.8828627467 -1.096387029
 -1.281769037 1.044725060 -0.9433907866
 -1.401731968 1.209913969 -0.7615181804
 -1.480926991 1.374368072 -0.5539990664
 -1.509847879 1.531125069 -0.3277149200
 -1.482676983 1.670814037 -0.9257883579E-01
 -1.398587942 1.783214927 0.1399002969
 -1.261695027 1.859109998 0.3578987122
 -1.080448031 1.891664028 0.5501400828
 -0.8670724034 1.877217054 0.7066628933
 -0.6370629072 1.815831900 0.8198127151
 -0.4082607031 1.711937070 0.8856792450
 -0.1985652000 1.574802995 0.9057381749
 -0.2190198004E-01 1.417745113 0.8874330521
 0.1155059040 1.255095005 0.8421760798
 -0.1779645914E-02 0.1509862021E-02 -1.330379009
 -0.1795220971 0.1527138948 -1.320185900
 -0.3558561802 0.3051863909 -1.289584041
 -0.5288767219 0.4601104259 -1.237367034
 -0.6956437230 0.6184760332 -1.161720991
 -0.8516556025 0.7808530331 -1.060587049
 -0.9904371500 0.9469881058 -0.9323192835
 -1.103528023 1.115190983 -0.7767003775
 -1.181321979 1.281632900 -0.5961657763
 -1.215030074 1.439949989 -0.3966613114
 -1.199167013 1.581686974 -0.1873135865
 -1.133076072 1.697583914 0.2116101980E-01
 -1.020730019 1.779116988 0.2181586921
 -0.8697473407 1.819739103 0.3940522075
 -0.6907130480 1.815751076 0.5405501127
 -0.4967983067 1.766964078 0.6512565017
 -0.3029940128 1.677304983 0.7227028608
 -0.1242022067 1.555109024 0.7555809021
 0.2793578058E-01 1.412273049 0.7551974654
 0.1478676945 1.261680007 0.7300856113
 0.2363201976 1.114050031 0.6892555356
 -0.1553280046E-02 0.1584035112E-02 -1.175261021
 -0.1565019935 0.1601856947 -1.164443970
 -0.3091090918 0.3199192286 -1.132052064
 -0.4565100074 0.4817268848 -1.077077985
 -0.5947725773 0.6461340189 -0.9981344938
 -0.7184690833 0.8128900528 -0.8939664960
 -0.8205482960 0.9804689288 -0.7642812729
 -0.8928471804 1.145521045 -0.6108382940
 -0.9275324345 1.302565098 -0.4384106100
 -0.9192291498 1.444283962 -0.2549276054
 -0.8668199182 1.562501073 -0.7035891712E-01
 -0.7738680840 1.649415016 0.1051433012
 -0.6477362514 1.698675036 0.2627274990
 -0.4983878732 1.706346035 0.3954467177
 -0.3375138044 1.671838045 0.4984501004
 -0.1776646078 1.598615050 0.5693731904
 -0.3071099892E-01 1.494253993 0.6089397073
 0.9442419559E-01 1.369346976 0.6211171150
 0.1935812086 1.235198021 0.6121193767
 0.2672989964 1.101336002 0.5885808468
 0.3190511763 0.9742093086 0.5560728312
 -0.1296570990E-02 0.1610083040E-02 -1.015028000
 -0.1304048002 0.1627433002 -1.003725052
 -0.2561786175 0.3245559931 -0.9700059295
 -0.3748080134 0.4874309897 -0.9132328629
 -0.4815499187 0.6511238813 -0.8327258825
 -0.5705186129 0.8143513799 -0.7283843756
 -0.6349236965 0.9743647575 -0.6015558839
 -0.6679915190 1.126687050 -0.4559364319
 -0.6645470858 1.265262961 -0.2980304062
 -0.6227362156 1.383129120 -0.1366831064
 -0.5450677872 1.473382950 0.1834037900E-01
 -0.4382992089 1.530151963 0.1581366062
 -0.3123213053 1.549513936 0.2760615945
 -0.1785223037 1.530488014 0.3683606982
 -0.4805195332E-01 1.475867033 0.4341226220
 0.6979571283E-01 1.392235041 0.4749006033
 0.1688944995 1.288734913 0.4941664934
 0.2468855977 1.174968958 0.4964917898
 0.3046717048 1.059077024 0.4865190089
 0.3450897932 0.9468085170 0.4681675136
 0.3715667129 0.8415946960 0.4443578124
 -0.1024993951E-02 0.1580354990E-02 -0.8549386859
 -0.1028298959 0.1596184969 -0.8434444666
 -0.2004660964 0.3176009059 -0.8093234897
 -0.2894212008 0.4751111865 -0.7524401546
 -0.3645476997 0.6310023069 -0.6730014086
 -0.4201062024 0.7830411792 -0.5721802115
 -0.4502791166 0.9276694655 -0.4528549016
 -0.4502248168 1.060039043 -0.3201766014
 -0.4174736142 1.174425960 -0.1815764904
 -0.3531780839 1.264964938 -0.4596289992E-01
 -0.2626869082 1.326521873 0.7777529955E-01
 -0.1550990939 1.355589867 0.1825273931
 -0.4167208076E-01 1.351194978 0.2643927038
 0.6668965518E-01 1.315577030 0.3231326044
 0.1618775874 1.254118919 0.3613175750
 0.2397044897 1.174203038 0.3827854991
 0.2994751930 1.083516955 0.3914083242
 0.3427870870 0.9886631370 0.3905076087
 0.3723208904 0.8945193887 0.3826792836
 0.3909431100 0.8042656779 0.3698242903
 0.4011949301 0.7197324038 0.3532928824
 -0.7572137984E-03 0.1495762961E-02 -0.7006019950
 -0.7569471747E-01 0.1509267986 -0.6893264055
 -0.1459732950 0.2994295061 -0.6560373306
 -0.2067746967 0.4457230866 -0.6011475921
 -0.2530232966 0.5878388882 -0.5257508159
 -0.2796292007 0.7228858471 -0.4321473837
 -0.2821273804 0.8470027447 -0.3243606985
 -0.2576774061 0.9555876851 -0.2083770931
 -0.2061915100 1.043820977 -0.9183309972E-01
 -0.1312007010 1.107406020 0.1697714999E-01
 -0.4000743851E-01 1.143409967 0.1106636077
 0.5730947107E-01 1.151093006 0.1844754964
 0.1502064019 1.132408023 0.2374601066
 0.2305717915 1.091747046 0.2721613050
 0.2944827974 1.034855962 0.2928358912
 0.3418186009 0.9675312638 0.3035342991
 0.3746553957 0.8947584033 0.3072172105
 0.3958078027 0.8203779459 0.3057916164
 0.4079979956 0.7471078634 0.3004373908
 0.4135033190 0.6767308116 0.2918992043
 0.4140667915 0.6103254557 0.2806897163
 -0.5108710029E-03 0.1365637989E-02 -0.5571010113
 -0.5079625174E-01 0.1376423985 -0.5464813113
 -0.9635571390E-01 0.2721685767 -0.5153055787
 -0.1324914098 0.4029148221 -0.4644736052
 -0.1546053886 0.5273231864 -0.3958050907
 -0.1585654020 0.6422051787 -0.3124096990
 -0.1413580030 0.7438402176 -0.2189660072
 -0.1019490957 0.8283195496 -0.1216863021
 -0.4212325066E-01 0.8921193480 -0.2777132019E-01
 0.3306752071E-01 0.9328245521 0.5571620166E-01
 0.1157040000 0.9498479962 0.1233937964
 0.1965883970 0.9448441863 0.1729789972
 0.2677297890 0.9214378595 0.2057199031
 0.3244581223 0.8842273951 0.2253115922
 0.3658497930 0.8376528025 0.2359583974
 0.3935645223 0.7853741646 0.2409383953
 0.4103145003 0.7301872373 0.2422426045
 0.4188289046 0.6741590500 0.2408699989
 0.4213917851 0.6187828779 0.2372455001
 0.4197295010 0.5651063323 0.2315305024
 0.4150533974 0.5138390064 0.2238112986
 -0.2990257053E-03 0.1204977976E-02 -0.4282727242
 -0.2944900841E-01 0.1213071048 -0.4186844826
 -0.5419436842E-01 0.2390401065 -0.3906916976
 -0.7030902058E-01 0.3518667817 -0.3455445766
 -0.7394093275E-01 0.4569403827 -0.2855339050
 -0.6202849001E-01 0.5511195660 -0.2141925991
 -0.3289470822E-01 0.6311709881 -0.1363570988
 0.1308741979E-01 0.6941699982 -0.5791189149E-01
 0.7299500704E-01 0.7380586863 0.1491492987E-01
 0.1413709074 0.7622283697 0.7669156045E-01
 0.2110905945 0.7678843737 0.1240667999
 0.2750715017 0.7578904629 0.1565879881
 0.3281509876 0.7360053658 0.1764467061
 0.3680998087 0.7058904171 0.1871952116
 0.3953260779 0.6704661250 0.1922596097
 0.4117932320 0.6318175793 0.1940754950
 0.4199492931 0.5914031863 0.1939788163
 0.4220654964 0.5502836108 0.1925010979
 0.4199591875 0.5092672110 0.1897246987
 0.4149492979 0.4689848125 0.1855514944
 0.4079182148 0.4299299121 0.1798681915
 -0.1284294995E-03 0.1030568033E-02 -0.3163323998
 -0.1231663022E-01 0.1036307067 -0.3080272973
 -0.2069767937E-01 0.2035257071 -0.2839066982
 -0.2173786052E-01 0.2979609966 -0.2454026937
 -0.1244109031E-01 0.3840954900 -0.1949964166
 0.9244577028E-02 0.4591102004 -0.1362655908
 0.4394637048E-01 0.5204650164 -0.7376927882E-01
 0.9043551981E-01 0.5662887692 -0.1264232025E-01
 0.1454648077 0.5958175063 0.4215192795E-01
 0.2041281909 0.6097100973 0.8680008352E-01
 0.2608509064 0.6100221872 0.1194986999
 0.3107452095 0.5997229815 0.1407271922
 0.3507205844 0.5819237828 0.1527065933
 0.3798243105 0.5592178106 0.1583367884
 0.3988156021 0.5334217548 0.1602125913
 0.4093962908 0.5056822896 0.1601167023
 0.4135224819 0.4767227173 0.1589881033
 0.4129742086 0.4470530748 0.1571409106
 0.4091680050 0.4170905054 0.1545318067
 0.4031240940 0.3872093260 0.1509754956
 0.3955140114 0.3577539027 0.1462860107
 0.2749131909E-06 0.8575021639E-03 -0.2218773961
 0.5596030969E-03 0.8613862842E-01 -0.2149610966
 0.4192560911E-02 0.1686629951 -0.1949694008
 0.1366209053E-01 0.2457261980 -0.1633550078
 0.3113989905E-01 0.3147242963 -0.1225377992
 0.5785592645E-01 0.3733184934 -0.7583320141E-01
 0.9375840425E-01 0.4196928144 -0.2721939981E-01
 0.1373011023 0.4528642893 0.1912399009E-01
 0.1855185032 0.4729412198 0.5948612839E-01
 0.2345077991 0.4811820090 0.9134181589E-01
