    .9  6.4543185 -1.1316569   .545432E+01
   1.0  5.8125749 -1.0184911   .481257E+01
   1.1  5.2886548  -.9259011   .428865E+01
   1.2  4.8557234  -.8487425   .385572E+01
   1.3  4.4970889  -.7834547   .349709E+01
   1.4  4.1843348  -.7274936   .318433E+01
   1.5  3.9222496  -.6789940   .292225E+01
   1.6  3.6930022  -.6365569   .269300E+01
   1.7  3.4919484  -.5991124   .249195E+01
   1.8  3.3170359  -.5658283   .231704E+01
   1.9  3.1643097  -.5360479   .216431E+01
   2.0  3.0235806  -.5092455   .202358E+01
   2.5  2.5166922  -.4073964   .151669E+01
   3.0  2.1938338  -.3394970   .119383E+01
   3.5  1.9747065  -.2909974   .974707E+00
   4.0  1.8193828  -.2546228   .819383E+00
   4.5  1.7012594  -.2263314   .701259E+00
   5.0  1.6090214  -.2036982   .609021E+00
   5.5  1.5347686  -.1851802   .534769E+00
   6.0  1.4773451  -.1697485   .477345E+00
   6.5  1.4263254  -.1566909   .426325E+00
   7.0  1.3859435  -.1454987   .385944E+00
   7.5  1.3511535  -.1357988   .351153E+00
   8.0  1.3197956  -.1273114   .319796E+00
   8.5  1.2935159  -.1198225   .293516E+00
   9.0  1.2708907  -.1131657   .270891E+00
   9.5  1.2510885  -.1072096   .251089E+00
  10.0  1.2320174  -.1018491   .232017E+00
  10.5  1.2154891  -.0969992   .215489E+00
  11.0  1.2007619  -.0925901   .200762E+00
  11.5  1.1876224  -.0885644   .187622E+00
  12.0  1.1757008  -.0848743   .175701E+00
  12.5  1.1646123  -.0814793   .164612E+00
  13.0  1.1553351  -.0783455   .155335E+00
  13.5  1.1467752  -.0754438   .146775E+00
  14.0  1.1382238  -.0727494   .138224E+00
  14.5  1.1303568  -.0702408   .130357E+00
  15.0  1.1228946  -.0678994   .122895E+00
  15.5  1.1156858  -.0657091   .115686E+00
  16.0  1.1097682  -.0636557   .109768E+00
  16.5  1.1043333  -.0617267   .104333E+00
  17.0  1.0993387  -.0599112   .993387E-01
  17.5  1.0945439  -.0581995   .945439E-01
  18.0  1.0899609  -.0565828   .899609E-01
  18.5  1.0858533  -.0550536   .858533E-01
  19.0  1.0819288  -.0536048   .819288E-01
  19.5  1.0780163  -.0522303   .780163E-01
  20.0  1.0744441  -.0509246   .744441E-01
  22.0  1.0618911  -.0462951   .618911E-01
  24.0  1.0530350  -.0424371   .530350E-01
  26.0  1.0457782  -.0391727   .457782E-01
  28.0  1.0395123  -.0363747   .395123E-01
  30.0  1.0339804  -.0339497   .339804E-01
  32.0  1.0296133  -.0318278   .296133E-01
  34.0  1.0259310  -.0299556   .259310E-01
  36.0  1.0234047  -.0282914   .234047E-01
  38.0  1.0212641  -.0268024   .212641E-01
  40.0  1.0193188  -.0254623   .193188E-01
  42.0  1.0176322  -.0242498   .176322E-01
  44.0  1.0161881  -.0231475   .161881E-01
  46.0  1.0148551  -.0221411   .148551E-01
  48.0  1.0137451  -.0212186   .137451E-01
  50.0  1.0126997  -.0203698   .126997E-01
  52.0  1.0117177  -.0195864   .117177E-01
  54.0  1.0108736  -.0188609   .108736E-01
  56.0  1.0100423  -.0181873   .100423E-01
  58.0  1.0092956  -.0175602   .929558E-02
  60.0  1.0086001  -.0169749   .860012E-02
  62.0  1.0080142  -.0164273   .801420E-02
  64.0  1.0074108  -.0159139   .741076E-02
  66.0  1.0069216  -.0154317   .692165E-02
  68.0  1.0064492  -.0149778   .644922E-02
  70.0  1.0059732  -.0145499   .597322E-02
  72.0  1.0056951  -.0141457   .569510E-02
  74.0  1.0052916  -.0137634   .529158E-02
  76.0  1.0049582  -.0134012   .495815E-02
  78.0  1.0046201  -.0130576   .462008E-02
  80.0  1.0043061  -.0127311   .430608E-02
  82.0  1.0039767  -.0124206   .397670E-02
  84.0  1.0036836  -.0121249   .368357E-02
  86.0  1.0034471  -.0118429   .344706E-02
  88.0  1.0031772  -.0115738   .317717E-02
  90.0  1.0029327  -.0113166   .293267E-02
  92.0  1.0027162  -.0110706   .271618E-02
  94.0  1.0024909  -.0108350   .249088E-02
  96.0  1.0022922  -.0106093   .229216E-02
  98.0  1.0020871  -.0103928   .208712E-02
 100.0  1.0019093  -.0101849   .190926E-02
 102.0  1.0017170  -.0099852   .171697E-02
 104.0  1.0015880  -.0097932   .158799E-02
 106.0  1.0015168  -.0096084   .151682E-02
 108.0  1.0014641  -.0094305   .146413E-02
 110.0  1.0014174  -.0092590   .141740E-02
 112.0  1.0013447  -.0090937   .134468E-02
 114.0  1.0013132  -.0089341   .131321E-02
 116.0  1.0012598  -.0087801   .125980E-02
 118.0  1.0011951  -.0086313   .119507E-02
 120.0  1.0011545  -.0084874   .115454E-02
 122.0  1.0011088  -.0083483   .110877E-02
 124.0  1.0010638  -.0082136   .106382E-02
 126.0  1.0010366  -.0080833   .103664E-02
 128.0  1.0010064  -.0079570   .100636E-02
 130.0  1.0009670  -.0078345   .967026E-03
 132.0  1.0009184  -.0077158   .918388E-03
 134.0  1.0008837  -.0076007   .883698E-03
 136.0  1.0008609  -.0074889   .860929E-03
 138.0  1.0008298  -.0073804   .829816E-03
 140.0  1.0008056  -.0072749   .805616E-03
 142.0  1.0007811  -.0071725   .781059E-03
 144.0  1.0007638  -.0070729   .763774E-03
 146.0  1.0007493  -.0069760   .749350E-03
 148.0  1.0007123  -.0068817   .712276E-03
 150.0  1.0006881  -.0067899   .688076E-03
 152.0  1.0006582  -.0067006   .658154E-03
 154.0  1.0006359  -.0066136   .635862E-03
 156.0  1.0006200  -.0065288   .620008E-03
 158.0  1.0005833  -.0064461   .583291E-03
 160.0  1.0005695  -.0063656   .569463E-03
 162.0  1.0005535  -.0062870   .553489E-03
 164.0  1.0005291  -.0062103   .529051E-03
 166.0  1.0005080  -.0061355   .507951E-03
 168.0  1.0004933  -.0060624   .493288E-03
 170.0  1.0004677  -.0059911   .467658E-03
 172.0  1.0004532  -.0059215   .453234E-03
 174.0  1.0004412  -.0058534   .441194E-03
 176.0  1.0004172  -.0057869   .417233E-03
 178.0  1.0004077  -.0057219   .407696E-03
 180.0  1.0003865  -.0056583   .386477E-03
 182.0  1.0003766  -.0055961   .376582E-03
 184.0  1.0003542  -.0055353   .354171E-03
