16.0  3.0  50.0 
16.0  3.0  50.0 
16.0  3.0  50.0 
16.0  3.0  50.0 
16.0  3.0  50.0 
16.0  3.0  50.0 
16.0  3.0  50.0 
16.0  3.0  50.0 
16.0  3.0  50.0 
16.0  3.0  50.0 
16.0  3.0  50.0 
16.0  3.0  50.0 
16.0  3.0  50.0 
16.0  3.0  50.0 
16.0  3.0  50.0 
16.0  3.0  50.0 
16.0  3.0  50.0 
16.0  3.0  50.0 
16.0  3.0  50.0 
16.0  3.0  50.0 
16.0  3.0  50.0 
16.0  3.0  50.0 
16.0  3.0  50.0 
16.0  3.0  50.0 
16.0  3.0  50.0 
16.0  3.0  50.0 
16.0  3.0  50.0 
16.0  3.0  50.0 
16.0  3.0  50.0 
16.0  3.0  50.0 
16.0  3.0  50.0 
16.0  3.0  50.0 
16.0  3.0  10.0 
16.0  3.0  10.0 
16.0  3.0  10.0 
16.0  3.0  10.0 
16.0  3.0  10.0 
16.0  3.0  10.0 
16.0  3.0  10.0 
16.0  3.0  10.0 
16.0  3.0  10.0 
16.0  3.0  10.0 
16.0  3.0  10.0 
16.0  3.0  10.0 
16.0  3.0  10.0 
16.0  3.0  10.0 
16.0  3.0  10.0 
16.0  3.0  10.0 
16.0  3.0  10.0 
16.0  3.0  10.0 
16.0  3.0  10.0 
16.0  3.0  10.0 
16.0  3.0  10.0 
16.0  3.0  10.0 
16.0  3.0  10.0 
16.0  3.0  10.0 
16.0  3.0  10.0 
16.0  3.0  10.0 
16.0  3.0  10.0 
16.0  3.0  10.0 
16.0  3.0  10.0 
16.0  3.0  10.0 
16.0  3.0  10.0 
16.0  3.0  10.0 
16.0  3.0  50.0 
16.0  3.0  50.0 
16.0  3.0  50.0 
16.0  3.0  50.0 
16.0  3.0  50.0 
16.0  3.0  50.0 
16.0  3.0  50.0 
16.0  3.0  50.0 
16.0  3.0  50.0 
16.0  3.0  50.0 
16.0  3.0  50.0 
16.0  3.0  50.0 
16.0  3.0  50.0 
16.0  3.0  50.0 
16.0  3.0  50.0 
16.0  3.0  50.0 
16.0  3.0  50.0 
16.0  3.0  50.0 
16.0  3.0  50.0 
16.0  3.0  50.0 
16.0  3.0  50.0 
16.0  3.0  50.0 
16.0  3.0  50.0 
16.0  3.0  50.0 
16.0  3.0  50.0 
16.0  3.0  50.0 
16.0  3.0  50.0 
16.0  3.0  50.0 
16.0  3.0  50.0 
16.0  3.0  50.0 
16.0  3.0  50.0 
16.0  3.0  50.0 
16.0  3.0  10.0 
16.0  3.0  10.0 
16.0  3.0  10.0 
16.0  3.0  10.0 
16.0  3.0  10.0 
16.0  3.0  10.0 
16.0  3.0  10.0 
16.0  3.0  10.0 
16.0  3.0  10.0 
16.0  3.0  10.0 
16.0  3.0  10.0 
16.0  3.0  10.0 
16.0  3.0  10.0 
16.0  3.0  10.0 
16.0  3.0  10.0 
16.0  3.0  10.0 
16.0  3.0  10.0 
16.0  3.0  10.0 
16.0  3.0  10.0 
16.0  3.0  10.0 
16.0  3.0  10.0 
16.0  3.0  10.0 
16.0  3.0  10.0 
16.0  3.0  10.0 
16.0  3.0  10.0 
16.0  3.0  10.0 
16.0  3.0  10.0 
16.0  3.0  10.0 
16.0  3.0  10.0 
16.0  3.0  10.0 
16.0  3.0  10.0 
16.0  3.0  10.0 
