# Id serial
1 bp 4615
2 bp 4616
3 bp 4641
4 bp 4640
5 bp 4643
6 bp 4647
7 bp 4661
8 bp 4662
9 bp 4645
10 bp 4663
11 bp 4642
12 bp 4660
13 bp 4421
14 bp 4658
15 bp 4654
16 bp 4655
17 bp 4652
18 bp 4651
19 bp 4650
20 bp 4649
27 bp 4475
28 bp 4572
29 bp 4515
30 bp 4537
31 bp 4513
32 bp 4573
33 bp 4569
34 bp 4519
35 bp 4483
36 bp 4493
37 bp 4510
38 bp 4545
39 bp 4532
40 bp 4477
41 bp 4535
42 bp 4539
43 bp 4564
44 bp 4487
45 bp 4509
46 bp 4561
47 bp 4422
53 bp 4404
54 bp 4552
55 bp 4478
56 bp 4492
57 bp 4494
58 bp 4517
59 bp 4558
60 bp 4550
61 bp 4566
62 bp 4485
63 bp 4565
64 bp 4514
65 bp 4502
66 bp 4536
67 bp 4530
68 bp 4497
69 bp 4557
70 bp 4486
71 bp 4533
72 bp 4488
73 bp 4540
74 bp 4543
75 bp 4505
76 bp 4648
79 bp 4682
80 bp 4603
81 bp 4685
82 bp 4620
83 bp 4606
84 bp 4591
85 bp 4592
86 bp 4670
87 bp 4683
88 bp 4619
89 bp 4669
90 bp 4675
91 bp 4588
92 bp 4618
93 bp 4688
94 bp 4611
95 bp 4610
96 bp 4609
97 bp 4681
98 bp 4638
99 bp 4637
100 bp 4646
101 bp 4644
102 bp 4639
103 bp 4559
104 bp 4371
105 bp 4581
106 bp 4584
107 bp 4666
108 bp 4585
109 bp 4613
110 bp 4667
111 bp 4595
112 bp 4576
113 bp 4577
114 bp 4676
115 bp 4671
116 bp 4632
117 bp 4631
118 bp 4633
119 bp 4629
120 bp 4594
121 bp 4636
122 bp 4628
123 bp 4627
124 bp 4626
125 bp 4630
126 bp 4635
127 bp 4625
128 bp 4624
129 bp 4672
130 bp 4744
131 bp 4734
132 bp 4236
133 bp 4689
134 bp 4699
135 bp 4743
136 bp 4724
137 bp 3656
138 bp 4405
139 bp 7321
140 bp 4717
141 bp 4725
142 bp 4702
143 bp 4218
144 bp 4701
145 bp 4203
146 bp 4231
147 bp 4740
148 bp 4425
149 bp 4693
150 bp 4709
151 bp 4208
152 bp 4205
153 bp 4723
154 bp 4727
157 bp 3784
158 bp 3801
159 bp 3804
160 bp 3805
161 bp 4198
162 bp 3795
163 bp 3769
164 bp 3796
165 bp 3813
166 bp 3799
167 bp 3780
168 bp 3778
169 bp 4210
170 bp 3768
171 bp 3535
172 bp 3807
173 bp 3771
174 bp 3669
175 bp 4209
176 bp 3766
177 bp 4225
178 bp 4224
179 bp 4207
180 bp 4211
183 bp 4722
184 bp 6983
185 bp 4692
186 bp 4691
187 bp 4219
188 bp 4200
189 bp 4217
190 bp 4406
191 bp 4690
192 bp 3779
193 bp 4222
194 bp 4731
195 bp 4713
196 bp 4726
197 bp 3773
198 bp 4424
199 bp 4694
200 bp 4226
201 bp 3783
202 bp 7232
203 bp 4710
204 bp 3808
205 bp 4235
206 bp 3803
207 bp 3791
208 bp 4119
209 bp 4131
210 bp 4107
211 bp 4102
212 bp 4118
213 bp 4120
214 bp 4130
215 bp 4142
216 bp 4140
217 bp 4147
218 bp 4137
219 bp 4136
220 bp 4103
221 bp 4105
222 bp 4190
223 bp 4189
224 bp 4121
225 bp 4168
226 bp 4194
227 bp 4169
228 bp 4170
229 bp 4157
230 bp 4447
231 bp 4165
232 bp 4182
233 bp 4171
234 bp 4181
235 bp 4155
236 bp 4160
237 bp 4178
238 bp 4191
239 bp 4174
240 bp 4135
241 bp 4134
242 bp 4193
243 bp 4177
1 nbp 4506
2 nbp 4507
3 nbp 4498
4 nbp 4482
5 nbp 4555
6 nbp 4490
7 nbp 4529
8 nbp 4520
9 nbp 4496
10 nbp 4480
11 nbp 4526
12 nbp 4567
13 nbp 4571
14 nbp 4504
15 nbp 4500
16 nbp 4544
17 nbp 4489
18 nbp 4563
19 nbp 4511
20 nbp 4541
27 nbp 4508
28 nbp 4562
29 nbp 4518
30 nbp 4521
31 nbp 4548
32 nbp 4542
33 nbp 4525
34 nbp 4556
35 nbp 4547
36 nbp 4538
37 nbp 4528
38 nbp 4476
39 nbp 4574
40 nbp 4560
41 nbp 4531
42 nbp 4546
43 nbp 4568
44 nbp 4516
45 nbp 4472
46 nbp 4495
47 nbp 4554
53 nbp 4575
54 nbp 4479
55 nbp 4534
56 nbp 4549
57 nbp 4522
58 nbp 4471
59 nbp 4503
60 nbp 4481
61 nbp 4468
62 nbp 4614
63 nbp 4607
64 nbp 4586
65 nbp 4604
66 nbp 4426
67 nbp 4587
68 nbp 4621
69 nbp 4668
70 nbp 4684
71 nbp 4590
72 nbp 4687
73 nbp 4593
74 nbp 4589
75 nbp 4617
76 nbp 4122
79 nbp 4598
80 nbp 4678
81 nbp 4580
82 nbp 4599
83 nbp 4673
84 nbp 4674
85 nbp 4579
86 nbp 4439
87 nbp 4596
88 nbp 4665
89 nbp 4597
90 nbp 4583
91 nbp 4623
92 nbp 4622
93 nbp 4602
94 nbp 4601
95 nbp 4680
96 nbp 4679
97 nbp 6876
98 nbp 4712
99 nbp 4714
100 nbp 4704
101 nbp 4745
102 nbp 4705
103 nbp 4706
104 nbp 4708
105 nbp 4697
106 nbp 4739
107 nbp 4221
108 nbp 4220
109 nbp 4206
110 nbp 4738
111 nbp 4728
112 nbp 4232
113 nbp 4212
114 nbp 4233
115 nbp 4229
116 nbp 3632
117 nbp 4234
118 nbp 4213
119 nbp 4227
120 nbp 4228
121 nbp 4707
122 nbp 3637
123 nbp 3640
124 nbp 4742
125 nbp 4735
126 nbp 4711
127 nbp 3728
128 nbp 4214
129 nbp 4737
131 nbp 4216
132 nbp 4703
133 nbp 4215
134 nbp 4700
135 nbp 4695
136 nbp 3809
137 nbp 3802
138 nbp 4197
139 nbp 4199
140 nbp 3788
141 nbp 3774
142 nbp 3793
143 nbp 3764
144 nbp 3792
145 nbp 4202
146 nbp 3785
147 nbp 3797
148 nbp 3765
149 nbp 3772
150 nbp 3781
151 nbp 3811
152 nbp 3800
153 nbp 3790
154 nbp 3794
157 nbp 4183
158 nbp 4173
159 nbp 4196
160 nbp 4184
161 nbp 4180
162 nbp 4158
163 nbp 4175
164 nbp 4152
165 nbp 4153
166 nbp 4179
167 nbp 4163
168 nbp 4110
169 nbp 3782
170 nbp 4151
171 nbp 4162
172 nbp 4185
173 nbp 4172
174 nbp 4108
175 nbp 4124
176 nbp 4186
177 nbp 7070
178 nbp 4139
179 nbp 4127
180 nbp 4187
183 nbp 4305
184 nbp 4285
185 nbp 4292
186 nbp 4282
187 nbp 4306
188 nbp 4298
189 nbp 4407
190 nbp 4248
191 nbp 4263
192 nbp 4299
193 nbp 4255
